,YEAR,DP01,DP10,DP1X,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW,DYFG,DYTS,AWND,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,EVAP,HDSD,HTDD,MNPN,MXPN,TAVG,TMAX,TMIN,WDMV,WDFG,WSFG,HX01,LX01,MX01,DYHF,TSUN,WDF2,WDF5,WSF2,WSF5,PSUN,HN01,LN01,MN01
0,1960.0,10.46098665223665,6.873887085137085,0.9405717893217892,4.872300986050986,1.434918831168831,110.53185545935546,55.077780784030786,34.33307052669553,96.24845977633477,140.59459175084174,5.1026399526399535,2.3879251700680273,,64.58824434824436,12.09204081632653,1.3883232838589983,13.161897031539889,3.781794990723562,10.503594619666048,0.2781655844155844,-7.483981910946197,22.715384972170686,,1790.5507639890973,333.2728026437848,,,7.637983998144713,14.090632189239331,1.2171204777365492,,208.8181818181818,18.081818181818186,,,,,,,,,,,,,
0,1961.0,10.076005670742513,6.743195108984583,0.5236664894559631,5.643405230247335,1.8384920634920634,137.3915027467659,84.67295274170274,26.081178894205205,81.69775784157365,182.41392496392498,5.566944166944167,2.7740537240537244,,99.8115034965035,19.05118686868687,1.106144781144781,13.27780583613917,3.038299663299663,10.71919191919192,0.4048821548821549,-7.241077441077441,23.814767115600446,,2076.3422406759905,313.95507856341186,,,8.40731509539843,14.498359147025814,2.315585016835017,,252.0,17.56,,,,,,,,,,,,,
0,1962.0,10.375156739811912,6.817789968652039,0.8092476489028213,5.673330596606459,1.7374136097820307,141.02655122655122,67.07136718057772,33.42615203761756,94.07797805642635,168.32674995569732,5.54937641723356,2.876984126984127,,58.86678321678322,9.188651515151514,2.1974242424242423,14.167878787878786,3.9078787878787877,9.742878787878789,0.1909090909090909,-8.892530303030304,23.955015151515152,,1957.4244172494173,351.3715757575757,,,6.875862121212122,13.263577272727272,0.4874500000000001,,198.63636363636363,20.38181818181818,,,,,,,,,,,,,
0,1963.0,10.137177985948476,6.589919097296146,0.46143815201192256,6.062173846190238,1.8271741221741222,136.59061457668017,50.120375781625775,24.82526985309772,74.07343623589526,142.1028841991342,5.432194121667806,2.5484207968901846,,94.21611111111112,15.8939100684262,2.2390029325513194,13.907135874877811,4.892417260159196,11.225890238793463,1.0059069962295768,-8.670967741935483,23.08117302052786,,2052.12803030303,350.4863343108504,,,7.164267839687196,14.012381650607455,0.38260019550342106,,261.2,18.2,,,,,,,,,,,,,
0,1964.0,9.432140369209336,5.793007662835249,0.47827412051549983,6.167819100091827,1.579171176046176,100.73371441689623,60.87594696969698,24.400938697318004,68.4213549285963,149.28066829004328,13.536363636363637,2.846889996308601,,82.1656734006734,13.818451178451179,1.2682491582491582,14.163872053872053,3.2499663299663295,10.506195286195286,0.7351515151515151,-8.564592592592593,24.015188552188548,,2055.22601010101,339.99300673400677,,,7.4212306397306405,14.513401683501682,0.7468016835016835,,263.75,20.1625,,,,,,,,,,,,,
0,1965.0,9.943639787707585,6.240134394795413,0.4473549049820237,5.463572299348161,1.3695968303726926,71.34589428770464,34.25694009056078,22.654035267933573,68.71238614963191,83.88318965517242,12.436363636363637,3.06500553709856,,88.0923973727422,19.371307814992026,0.7051282051282052,11.636130536130537,2.4674375332270073,12.262679425837318,0.7868421052631579,-6.8574592074592085,25.37644869750133,,2043.149126082251,291.22619085592765,,,9.225313928761299,15.751092238171182,2.8214351204351202,,276.3636363636364,20.227272727272723,,,,5.727272727272729,,,,,,,,,
0,1966.0,9.907673223462696,6.136806663122453,0.6209463051568315,5.269036423346769,1.3237199582027168,120.24573070607553,59.52481713688609,27.750894914052807,76.8688552188552,125.4644374782306,12.638257575757578,3.5085185185185184,,82.01752351097178,14.285395894428152,0.8929618768328446,13.596847507331379,2.7995438253502773,9.88198110133594,0.5384164222873901,-7.348841642228738,24.170492016943633,,1916.4229797979797,323.07002932551325,,,8.02749780058651,14.616530465949822,1.3718013196480936,,282.72727272727275,18.91818181818181,,,,7.363636363636363,,,,,,,,,
0,1967.0,11.450564971751412,7.505555555555555,0.6221537407978087,7.379987526597696,2.310418959571502,166.9129925159586,104.10344852887226,25.990011128231473,89.13865862009929,240.13739085772986,16.990909090909096,3.206709956709957,,89.30392929292931,15.588394886363638,2.0139835858585857,14.898674242424242,4.513636363636364,10.024431818181817,0.14914772727272727,-9.52309659090909,22.73715909090909,,2067.9071717171714,358.79992424242425,,,6.791688762626262,13.236332386363637,0.39482891414141413,,204.9090909090909,19.372727272727275,,,,6.454545454545454,,,,,,,,,
0,1968.0,10.515965691396726,7.01778126088471,0.858424764890282,6.611198188784395,1.626989190147085,117.06691919191918,54.07207159312422,28.357315830721,93.8163758272379,139.23950026581605,17.463636363636365,3.050348432055749,,68.10638179025275,13.749176136363639,1.9841540404040403,12.936521464646464,4.0281802398989885,10.4421875,0.45652619949494944,-7.71878235479798,22.96633996212121,,2009.0728494623659,337.44550820707076,,,7.531846433080809,13.836483901515152,1.2425351957070707,,227.9090909090909,18.92727272727273,,,,8.909090909090908,,,,,,,,,
0,1969.0,10.56919191919192,7.24416533758639,1.1063561681982736,6.549837018140589,1.8342113739435166,264.612217197485,85.75965715831786,36.6319373560163,106.70252886002885,229.9579197588126,18.09090909090909,2.882814407814408,,94.70532915360504,16.692504058441557,0.8974431818181818,13.061505681818183,3.665104166666667,9.780168876262625,0.4403803661616162,-9.323430397727272,23.632469223484847,,1860.0992685475444,325.490679788961,,,7.943727982954547,14.03011497790404,1.8968643465909092,,187.27272727272728,17.61818181818182,,,,7.090909090909091,,,,,,,,,
