,YEAR,DP01,DP10,DP1X,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW,DYFG,DYTS,AWND,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,EVAP,HDSD,HTDD,MNPN,MXPN,TAVG,TMAX,TMIN,WDMV,WDFG,WSFG,HX01,LX01,MX01,DYHF,TSUN,WDF2,WDF5,WSF2,WSF5,PSUN,WDF1,WDFM,WSF1,WSFM
0,1970.0,3.4914681752017995,2.1328062282210754,0.19072162674782758,0.22241873623452568,0.1415315435052277,5.510318567884357,5.651724481658691,12.649179127519739,25.50964017908341,12.498303207513734,1.8333333333333333,4.006321147987815,,507.5212335751077,94.90183140261354,0.023345183680379217,6.724748683966561,0.043783269199935866,20.107453703703705,8.438554393137727,1.5629013599683992,31.448704625621293,251.00804180194805,655.3164713524376,141.1669054068216,10.392412764003673,26.704065656565657,16.70708313784291,25.34724798981883,8.019955682120488,2554.8902777777776,177.8909090909091,20.220909090909092,,,,2.0,20002.36363636364,,,,,88.07272727272726,,241.3636363636364,,14.090909090909092
0,1971.0,3.909780217291428,2.503573208057513,0.20314823442626131,0.565563358210417,0.25806579041873157,14.130860316154434,13.218639040697862,11.715294618186997,27.944479241485965,24.81333780598486,1.8333333333333333,4.878273809523809,,436.2452487548294,86.70702364270284,0.18079348397267472,7.44983192786661,0.3402217884876844,19.59508003236327,8.16651173168514,-0.09545779846357892,31.426393789255062,259.2453150553151,778.3204822851407,157.7020525235843,10.4535,25.407766666666667,15.88435625245018,24.597163903694252,7.206196788279158,2884.9010754870133,205.0,20.98333333333333,,,,2.0,19952.727272727272,,,,,88.06363636363636,,241.3636363636364,,13.78181818181818
0,1972.0,3.8183357699805067,2.49304542922964,0.2994038125617073,0.334888710109949,0.1476905620077426,5.923035666398498,7.444614648689539,13.53971299777221,32.735295403913824,13.339448449250211,1.5,4.19779086892489,,486.8665526695527,93.30998017855161,0.07111142825428539,6.361534100819816,0.20932667817913717,20.961134964003815,8.965983212294686,1.7162492269635126,31.76338165022591,252.9978787878788,762.2227447855175,135.22159419945135,10.944450396825397,26.570203703703708,16.87893273987917,25.590805313084005,8.204235605664177,2308.115711739241,,,,,,,20275.090909090908,,,,,89.25454545454546,,220.9090909090909,,13.427272727272726
0,1973.0,3.8668258778258777,2.4107492384159053,0.12707279140612474,0.6469662997689902,0.3544511417829803,23.65594057163564,13.43982473679783,9.667978835978838,24.596327144460478,37.042128524191305,1.75,3.560546398046398,,458.1176676192363,93.13779467291965,0.053249344271443705,6.5821394688798005,0.08557672486243914,19.415146361574934,8.91335311513883,1.5719343793100702,31.273789563610993,231.1997787397787,731.2728191527266,147.4602830487414,9.549195054945054,26.10990750915751,16.43344467893218,25.071703415631987,7.757240915468816,2093.4541508838383,,,,,,1.5,19957.090909090908,,,,,87.8,,237.27272727272728,,14.427272727272724
0,1974.0,3.3423075777433575,2.068709705177595,0.146112170194739,0.28252804543127125,0.12358526010599744,6.916561267713342,6.240862209986634,10.486553245429391,22.634908918808,9.295712390528058,1.5,4.432604548229548,,510.48625416159734,103.87647774416241,0.07165977961432507,6.31851961170143,0.12265917602996255,20.757814096016343,9.692096527068438,1.7861877090712317,31.838679207808422,234.62102272727276,695.9385757839722,131.04103211498096,11.180749999999998,26.091997252747255,17.297980103387776,26.0639547298831,8.434592329545454,2240.3409595959597,,,,,,1.5,21027.272727272728,,,,,93.27272727272728,,204.54545454545453,,13.609090909090911
0,1975.0,3.6750741358539525,2.235818704740723,0.11145895389014655,0.44995860514293684,0.32988708679952916,14.938810587773721,17.452466069516763,10.395381601069674,22.68228924235805,34.853772750546945,2.25,3.925719518576661,,434.40185796252126,90.17104788703361,0.09168827092555905,7.012840878518844,0.1541748655385019,19.989657533123445,8.61835542929293,0.6676833916240694,31.530650375508333,230.23721165739022,781.9071045302892,147.91475899814472,10.940793650793651,27.289712301587304,16.33436585005903,25.215718223222485,7.450631653500298,2244.8895687645686,192.8571428571429,18.071428571428573,,,,1.0,20772.545454545456,,,,,92.0090909090909,,237.27272727272728,,14.67272727272727
0,1976.0,4.039601370851371,2.461647186147186,0.1823342352092352,0.2698416324044465,0.1841873508958936,10.385981676057055,12.68835845896147,12.934733062770563,28.1588327020202,19.41789756865134,1.375,3.6868583248902396,,446.0701696031241,91.06185011251975,0.07082431457431457,6.199339483268054,0.08396314333814332,20.89175384800385,8.409130205112348,1.7530724764653336,31.490662084278153,229.90151154401153,630.20723568272,132.18711721809936,10.687276785714284,27.032881944444444,16.907838574950183,25.663305192657866,8.200932357160035,1959.4715416065415,208.63636363636363,17.945454545454545,,,,1.0,20116.90909090909,,,,,88.71818181818182,,225.0,,14.28181818181818
0,1977.0,3.476794496951565,2.014209408973807,0.12719151122292482,0.17334608366354395,0.10926994815883706,5.115391251899189,6.207460851905296,10.501611930826591,21.817594116180505,10.675762920207365,3.333333333333333,4.008975112678816,,493.1911325795417,104.08894401330375,0.04449833702882483,5.430453929539295,0.054833174955126164,22.057123059866964,9.151760637736247,3.1887830394537713,32.73378717488474,225.1355781024531,762.6999161439468,117.53414266796888,12.145936868686869,27.11307744107744,17.819583735877945,26.59278501258227,9.082837558951889,2085.950520833333,247.5,15.52,,,,2.5,20612.18181818182,,,,,91.35454545454546,,257.72727272727275,,13.2
0,1978.0,4.966082925011496,3.2226414458557318,0.36123043623043627,0.4370662978996312,0.2423597081930415,12.338225509058844,12.277966169632837,18.415413653806514,43.40776630115916,25.33956389289723,1.9,3.562680969823827,,434.65515639748725,101.6566193967323,0.1476898012381883,5.231324768421542,0.2858439231019876,19.849845924684637,9.43781292184518,1.867176115998697,31.38807857375599,251.50045454545457,599.5644301657939,135.12938206954337,10.621778787878789,27.04548441558442,17.08230012335335,25.359974370432433,8.84824071591491,2013.8758658008658,204.54545454545453,16.481818181818184,,,,1.1666666666666665,20255.454545454544,,,,,88.86363636363636,,212.72727272727272,,12.9
0,1979.0,3.3227417027417023,1.9506856318284889,0.11243516800659656,0.4306139428971799,0.16155193554037484,15.18342529339639,7.024423425001459,10.381133085961658,21.0260016285302,15.446610614818706,1.25,2.869964607464608,,451.57417975059764,98.6059772326439,0.06390610116100312,6.379756481717266,0.13536013732092164,20.422206424657407,9.606406501994737,1.3070184807929905,31.72107734676362,212.17365634365635,775.0779730370639,139.88388426751172,10.73945165945166,26.808544973544972,16.849589435437473,25.80923525874997,7.920434871591734,1515.2135864135864,270.0,16.8,,,,,21206.18181818182,,,,,93.9181818181818,,261.8181818181818,,12.654545454545454
0,1980.0,3.679050116550117,2.393564372135801,0.1751730412444698,0.33053314207160367,0.1507605642221027,12.583843079996925,6.393812384196999,10.945028820385962,26.576748410319837,15.038920267766423,3.0,3.1645238095238097,,467.4622614128296,99.40278749595076,0.026757369614512472,5.575387990694113,0.040759882596617295,20.804658342413443,9.415697303452404,2.0526620186314064,32.62150283201304,265.36515151515147,661.8267790337235,127.79338553170187,10.778390442890442,26.563320512820514,17.30503718919025,26.184370515161334,8.453217353319394,1623.641958041958,,,,,,1.0,20555.454545454544,,,,,90.75454545454546,,208.63636363636363,,13.418181818181818
0,1981.0,4.084661719233147,2.6820210265924556,0.18833457019171307,0.4769338000819482,0.12991600306415121,11.764379910213243,7.057405180553329,13.505651267779841,29.55028759018759,14.542017618869469,1.125,3.780836385836386,,566.9562730414748,108.54677476475011,0.01685872812633376,5.748112919943906,0.0760593866227669,21.028787624738328,9.16339323821718,2.964842006584964,31.69496610979005,223.17995337995342,512.5279233077529,126.44131968579154,13.047006993006995,27.993684981684982,17.617473218096457,26.103186197996056,9.175317023352235,2198.4881118881117,,,,,,1.5,20603.454545454544,,,,,91.02727272727272,,225.0,,12.93
0,1982.0,5.036734960441857,3.3584548274203447,0.2777893881342157,0.5799675324675324,0.23653095370886779,12.912516233766235,13.643047034764825,15.853677663332835,39.31480183609494,24.71161616161616,2.216666666666667,3.98728813559322,,488.25781021366544,97.01746847911741,0.06519808009169711,5.0613188623826915,0.16820250456614091,19.790841734023555,8.530036377763652,2.725358729135325,31.231646711873985,214.37838842975205,568.4276349785656,121.9115753789158,11.858042896497443,26.6338968909878,17.331439386263856,25.272591587705225,9.162832061752274,2131.5974025974024,260.90909090909093,16.66363636363636,,,,,19413.81818181818,,,,,85.45454545454545,,208.63636363636363,,13.818181818181818
0,1983.0,5.493076319675157,3.674667354609215,0.3778293734689083,0.5592472342472342,0.2624284171453983,15.133779620100375,9.057130605243813,18.30146397530119,45.66420913872948,21.485591766723843,1.9011111111111112,3.915261904761904,,468.05887544273907,91.92207807135394,0.024017078811599354,5.353085651030856,0.16814030718140305,18.277949999011643,7.735336239103361,2.7312324072426812,30.431940416889045,204.56957575757576,659.72178655324,140.23415308254965,12.416477272727274,27.653327272727275,16.486699129223265,24.288861437268974,8.77758701743462,1901.3922727272725,235.45454545454547,16.40909090909091,,,,,20239.090909090908,,,,,89.33636363636363,,204.54545454545453,,13.863636363636362
0,1984.0,5.022436751282905,3.389634724250109,0.30768376922223073,0.356404366243076,0.1472808732486152,8.97883512544803,6.394330400782014,14.437879406917869,39.67771796579489,13.332587161942,2.5022321428571423,4.4945767195767194,,491.7229552158756,98.67404047919673,0.018038520121853457,5.413374569103736,0.13981887843956808,20.287745683435343,8.619038413693588,3.132052243666827,31.51928327611086,245.80137626262623,577.1269544899545,118.62464576318744,12.080670033670033,27.365499999999997,17.457496339886962,25.48020427426979,9.029556903358987,2403.7375541125543,239.0909090909091,15.572727272727276,,,,1.0,20243.090909090908,,,,,,,241.3636363636364,,13.02727272727273
0,1985.0,4.383460352023226,2.9087945321478257,0.23034688199358858,0.7995087704503289,0.24768435993926188,17.85216309664361,14.579913514227242,14.202083862577872,33.361630073186966,25.85974120287846,1.5857142857142859,3.284199134199134,,524.4904684179456,100.05201023843881,0.11450777075777077,5.373955530205531,0.3042686338604706,19.925915127955946,8.76417920703635,2.0281474493974496,31.39652504147402,238.3428943278943,549.2891670089845,127.12763580901336,13.575268065268066,28.731522921522924,17.199703298779827,25.31562820626086,8.838974654849656,1899.948951048951,311.8181818181818,16.872727272727275,,,,,20738.81818181818,,,,,,,282.27272727272725,,12.67272727272727
0,1986.0,4.825545689250508,3.2881254455049636,0.23139440880404735,0.3616558202650918,0.21699988607883347,9.2823289661038,12.718706804891017,15.064495905700724,35.9404523722596,27.54328149920255,1.9681372549019605,2.824943534726144,2.1,462.38449297615966,90.42388385291069,0.03152570770020434,5.329148144919957,0.17116418257357854,19.326286111353223,7.5997213263991785,2.5524110471929267,31.138935616955745,228.71541125541125,574.7089066489067,130.08053630746585,13.233874458874457,27.764636363636363,16.814394474466624,24.639729502600307,8.81335175339202,1982.7102040816328,234.54545454545453,15.972727272727274,,,,,20399.18181818182,,,,,,,216.8181818181818,,12.036363636363632
0,1987.0,4.525264196587726,2.8811745607333843,0.21937229437229433,0.6278959466459466,0.2776792651792652,20.577390664890665,16.61350848225848,14.758694126135303,31.092260440539853,33.02084697709698,1.778395061728395,3.120425277029051,2.336363636363636,489.51187311713625,97.8560759854181,0.11077276028256422,5.5327174640900125,0.36418627060074427,19.66396436166173,8.587593747626642,2.7385930500146185,30.687759930128358,247.21018890200705,576.0052984389348,130.66774830067595,12.68671533516988,28.120786960514238,17.012167454621405,24.97745101389838,8.82240866178121,2248.107692307692,254.54545454545453,15.754545454545456,,,,,21083.81818181818,,,,,,,207.0,,12.66
0,1988.0,3.9710993867243864,2.594426406926407,0.24762656325156324,0.4625852682670864,0.15097074642529187,11.032700380427652,8.155814639905548,13.030864598364598,29.995555405242904,14.957815164633347,1.5392156862745097,3.694352159468438,2.609090909090909,557.3189919859753,105.08648294166152,0.151524926686217,6.037443094539869,0.3344458781958782,20.53391793391793,9.186159904909905,2.2875325606293346,31.77624132811633,242.20787878787877,552.6521052789803,125.45327158411575,13.578314049586776,30.38156198347107,17.3600651352232,25.622671037296033,8.847747295536005,2382.576859504132,189.0909090909091,16.12727272727273,,,,,21402.272727272728,,,,,,140.0,157.5,16.5,13.43
0,1989.0,2.162851895579168,1.3985141457868733,0.12768288950107132,0.1297544986286708,0.06542243628336343,3.672700515084621,5.744324035052513,9.262266911539639,16.0969763435218,7.2415479296274,1.5119047619047616,3.726467331118494,2.645454545454545,609.9995903540903,111.9379332657497,0.06613307578497452,4.996737035819314,0.14681466564377954,22.228380093886418,10.22303094233474,2.2903432836502455,33.20022489816794,280.7292727272727,559.0575507471648,107.27452958609605,12.209878787878788,27.88251515151515,18.378601779549562,27.164115515462036,9.436929824921913,2522.6525252525253,218.1818181818182,16.563636363636366,,,,1.0,21137.0,,,,,,,257.72727272727275,,13.763636363636364
0,1990.0,4.580385079013128,3.1066505648822718,0.21117182275718857,0.29943939393939395,0.1913131313131313,6.903752525252524,9.663878787878787,13.948145655157848,33.1759299440397,18.38176430976431,1.65303776683087,3.7455108577059795,2.863636363636364,541.6303136358212,102.89685223041705,0.22771926582902194,5.662968975468975,0.3925413749487823,20.324209689487468,8.762759651185577,2.1754920282969064,32.00814171253986,225.49643434343434,617.1972441283133,128.59887875670282,12.748378787878787,27.45735606060606,17.30684838018634,25.33820778107352,9.212031101520433,2222.9469696969695,217.27272727272728,16.863636363636363,,,,1.0,20438.090909090908,,,,,,,204.54545454545453,,14.390909090909092
0,1991.0,3.975472516576811,2.7173556334599276,0.217930842163971,0.28617381872415426,0.19569520710460309,7.711797505253881,9.573961087383905,13.149563182216554,31.49915471542772,22.998488238085553,2.788383838383839,2.9778835978835976,2.5454545454545454,427.86802892369064,93.75709985838867,0.03788969946377353,5.57569544652878,0.1993145743145743,19.401496553825748,8.36147342995169,2.307206233409937,30.52538842282631,241.594,671.5372282587782,133.15760795622597,15.03710909090909,28.983854545454545,16.86218161652012,24.860219286924256,8.78881226284004,2196.905454545454,278.1818181818182,14.372727272727277,,,,2.0,19695.272727272728,,,,,,,237.27272727272728,,12.072727272727274
0,1992.0,5.237529617159247,3.603454741417704,0.3321836085724974,0.3066441441441442,0.1581831831831832,4.829321935571936,5.935599235599236,16.567019400352734,44.28656697040957,13.887196287196288,2.809401709401709,3.9579291593180477,2.6,496.0007006710944,94.85542778626602,0.07961929233859058,5.142690902340026,0.32965452847805793,19.28339593413123,8.318714243273067,3.5680042277410697,30.16670707070707,216.65848484848485,690.5598168266918,134.1970915669298,16.324431818181818,27.610196969696965,16.87860233851116,24.59994552881759,9.075042781617341,1597.0689393939394,240.39772727272725,15.967045454545456,,,,1.6666666666666667,20944.33333333333,,,,,,,218.57142857142856,,11.94285714285714
0,1993.0,3.4446129439918254,2.3784123399030235,0.2353403153092594,0.2752164502164502,0.11508967223252937,6.792231842231843,5.950278293135436,12.359301667966264,29.865661248689197,10.986332714904144,1.457142857142857,3.115701836290072,2.4909090909090903,420.24229134501866,93.73854692674057,0.027340316133419584,5.721845922276957,0.1595112979506043,19.09802358848602,8.180823094695928,2.468785142061004,30.646639912752626,256.3035454545455,621.6842256114941,133.67510144800607,14.294142424242427,28.88608787878788,16.755350935031572,24.802942063075015,8.653715179297075,1996.6621212121213,211.52272727272725,15.466818181818184,,,,1.3333333333333333,,,,,,,,270.0,,13.4
0,1994.0,4.262621696166,2.8288609421520814,0.2430153707052441,0.30141519360269364,0.13686342592592593,6.433794542648709,7.649768518518518,15.728804409374028,32.18936772791203,13.030844907407408,1.9119897959183674,3.5500714285714285,2.8181818181818183,537.0955428892096,103.20389047218214,0.04937839937839937,6.068107289535861,0.18349975684229825,18.793691452807476,8.555255793929826,2.7763388397316966,30.92720366649925,251.0869949494949,626.3615985152733,145.26810401635402,13.527686868686867,29.143262626262622,16.83020261015841,24.771454471709998,8.888647606361893,1758.3348484848489,148.5,16.62,,,,1.25,,,,,,,,270.0,,15.6
0,1995.0,3.270675212233654,2.170809439478271,0.14830142800922022,0.22821789321789318,0.07098124098124099,4.717770562770563,3.8457142857142856,11.138189993628306,23.130370448454862,5.915598845598846,1.515151515151515,3.1192361111111113,3.309090909090909,425.60461151402717,93.8653709614303,0.01738050900062073,4.929360040952219,0.07525678129610713,20.296130648377844,8.071602663877945,3.061456363313905,31.439856875334403,223.62830591630592,642.7376144639674,123.89588495935955,12.899797979797981,28.34645707070707,17.380733977009257,25.605552383789743,9.229252922279459,1875.8558441558441,210.9090909090909,15.91818181818182,,,,1.5,,,,,,,,,,
0,1996.0,3.5208174178762413,2.3339402427637723,0.12158796178404022,0.18554750402576492,0.10725369638413115,6.0883124725516025,5.558651734738691,9.61161201180809,22.82479133067368,9.2155248133509,1.0875,4.031990881458967,3.545454545454545,508.21878806498165,97.59687495044638,0.026696512352250058,5.535183411003083,0.1633382490525348,20.064982834625695,8.275981161695446,2.0958982289719996,31.77553416821274,258.46599326599323,701.0723253087352,130.3225528439814,14.619828282828284,30.110434343434342,17.185743403421977,25.334309480202336,9.042490238055812,2207.554882154882,256.3636363636364,17.80909090909091,,,,,,,,,,,,,,
0,1997.0,4.041985773361612,2.71884036917594,0.17886826074745538,0.4820287092675153,0.13937115516062887,10.210357035170468,8.412952836637048,12.240600927782134,27.382654105774915,14.594446343130555,1.2333333333333334,3.666595441595442,3.4909090909090907,474.80722376829516,94.95980945084878,0.06426354526913186,6.002054866300675,0.29265111431778096,19.562880190796857,8.114633637966971,2.3734118318056865,30.894947230238895,248.31,718.8930642951625,138.71306866822317,12.355866666666666,27.92382424242424,16.78371034366006,24.82162226030143,8.640200792844647,2137.454725829726,238.1818181818182,18.454545454545457,,,,2.0,,,,,,,,,,
0,1998.0,4.71532595393355,3.221408250680403,0.219337360951285,0.48481691919191916,0.1914846999405823,13.213040329768269,7.934397281639927,13.254136162712113,34.78669143971359,17.380904634581107,1.5934343434343432,3.292351190476191,3.102417027417028,375.4765921281783,85.95650293383719,0.07423409923409924,6.749521312021312,0.2786451731203113,17.701694131528388,7.080917501773856,1.9593471409542838,30.19714343514067,237.71727272727276,788.5003565416065,159.5946054666635,14.680337662337664,29.314519480519483,15.745872611274546,23.507186904562595,7.945139979068549,1535.5772727272729,211.8181818181818,17.872727272727275,,,,1.0,,200.78703703703704,196.25,14.54537037037037,18.887037037037036,,,,,
0,1999.0,3.617533352809427,2.3887096203047125,0.1780860754787135,0.2570819304152637,0.07526894747044002,8.999154508043395,5.398803062609033,9.548180136155596,24.879935994475872,9.281435355689089,1.3596491228070176,5.751219512195123,2.962781385281385,367.43041969746054,82.97878378021049,0.027658786821090485,6.907490575160733,0.1418015230842456,19.695582602388882,6.897239220930322,1.14906282344764,30.566668423199836,253.18484848484852,723.3019519582982,142.51611381201698,13.660613636363635,28.445704545454543,16.268030367247647,24.629897101153645,7.786006166753549,2022.6666666666667,,,,,,,,206.0844155844156,227.0281385281385,15.360606060606061,19.488982683982687,,,,,
0,2000.0,3.9575775173336147,2.6294304103755324,0.22961166543483613,0.3868085618085618,0.12487654320987655,8.76114959114959,6.7385465768799095,10.996999744835112,28.428844520993913,11.890465768799102,1.392156862745098,4.180357142857143,3.1707467532467533,447.5303431923211,93.58974078583454,0.02299549903176846,6.351191223859617,0.1381915004972,19.058129780409576,7.966463487577476,2.317562785516153,30.91680150879633,200.1875,763.7798060655821,143.93782683606904,9.662613636363638,24.559545454545454,16.60310823074495,24.67984050161123,8.554928548998499,1581.3181818181818,300.0,18.3,,,,1.0,0.0,204.30769230769235,210.73076923076923,15.946748251748252,19.583391608391608,,,,,
0,2001.0,3.9145533061709537,2.5146918767507,0.11531151854681265,0.877850432395887,0.17705627705627705,13.99417400781037,7.009816562334548,11.080807083439437,22.78390743570155,14.208723410881685,1.380952380952381,3.625073099415205,2.934659090909091,411.83953306142075,95.96137602576997,0.1186284960154307,6.637748627698377,0.33365983062952764,19.295771386301688,8.130785306164094,1.7535400668566494,30.717217958808867,232.64000000000004,821.286545530493,146.4202961614704,14.8795,28.826500000000003,16.571545622166834,24.639270681198713,8.451303967528842,1229.9,235.45454545454547,16.863636363636363,,,,1.0,0.0,197.72727272727275,191.3636363636364,15.903896103896104,20.382467532467533,,,,,
0,2002.0,3.0257744794887653,1.881785611214183,0.09366728509585652,0.6766580276448698,0.09631526532934984,7.987584728867624,3.146365059041115,7.800222675736961,17.20545693671408,8.139586000853608,2.234848484848485,3.3413472706155636,3.088778409090909,464.4909580909888,95.09978011325168,0.08172901521958126,6.306015171934983,0.21686755845523617,19.47257322719408,8.03573787981371,2.1258101398077813,30.87743241487317,246.22727272727272,668.3830419799498,140.87264595857013,13.052727272727276,27.62454545454545,16.725197275736374,24.90998198128885,8.390549223706063,1167.1818181818182,224.54545454545453,15.245454545454544,,,,1.5,0.0,199.0909090909091,204.4805194805195,15.956493506493505,20.042857142857144,,,,,
0,2003.0,3.7606415172129464,2.442076479076479,0.17914244485673056,1.528059350461948,0.11267605633802817,23.07947541275463,5.151088348271446,12.045915584415582,26.15064537208823,12.1839628681178,1.674561403508772,3.096788482834994,3.067443181818182,426.0900678526088,103.9263881708076,0.035534421029704055,5.9191977048109115,0.19028836317568706,18.944283715762587,8.663972217141232,2.5876505792425606,31.050618119491357,224.3181818181818,770.9128650900805,141.1712282609439,13.530909090909091,27.94181818181818,17.03852565411528,24.830466036962516,9.053063056440415,788.5454545454545,218.1818181818182,16.46363636363637,,,,1.25,0.0,204.41558441558442,206.23376623376626,16.16935064935065,20.07402597402597,,,,,
