,YEAR,DP01,DP10,DP1X,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW,DYFG,DYTS,AWND,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,EVAP,HDSD,HTDD,MNPN,MXPN,TAVG,TMAX,TMIN,WDMV,WDFG,WSFG,HX01,LX01,MX01,DYHF,TSUN,WDF2,WDF5,WSF2,WSF5,PSUN,HN01,LN01,MN01,HN02,HX02,LN02,LX02,MN02,MX02,WDF1,WSF1,WDFM,WSFM
0,1970.0,4.967400936215369,3.533820780212533,0.7051976564863162,0.032357943698149885,0.043264257697247385,1.614559686209171,2.790469992016384,26.78128812052781,60.72716405587539,3.655734319136381,9.790735081911551,3.277686931884012,,659.2467926128453,124.84036875308236,0.0,3.0446092936599265,0.02025156629587009,23.29763160538477,9.068091173945605,4.176292547993498,32.66610051692331,180.58003588516746,582.6899588672679,83.07672934133377,14.577775401069518,26.981916221033867,19.654763403702486,26.60152014722268,12.69431901976364,3566.544657097289,243.5704184704185,19.643144139810808,,,,3.144388327721661,13522.909090909092,,,,,59.77727272727273,,,,,,,,,,224.54545454545456,12.490909090909092,204.54545454545453,15.654545454545456
0,1971.0,5.4770968299377385,4.0038487396441935,0.8210822006276551,0.055147673886728185,0.037568075046183626,2.768219788578808,2.8538019676373443,31.426807321466413,71.38841949086267,3.7860898198901705,11.130012626262626,3.5224551549982586,,671.9228249415611,124.82927257179784,0.005264768901132537,2.6477980866869752,0.06734152491728249,24.419238197268506,9.060492248118512,5.137754918108454,33.17463344362334,181.55070779220782,479.28693280897505,74.96688346913095,15.012185185185185,27.06590428090428,19.9060790832811,26.867660728254165,12.959235831134821,3509.6189177489177,234.4090909090909,19.021818181818183,,,,3.2685185185185186,12727.909090909092,,,,,56.349999999999994,,,,,,,,,,242.2727272727273,12.0,200.45454545454547,13.88181818181818
0,1972.0,5.490451970487307,3.8923493516691403,0.7139546652797536,0.055090602612726504,0.04627922716418291,1.1150450778326884,1.6258072507630028,28.048564729832396,63.2060184441589,2.817778288574749,11.441998936735779,4.30265694391908,,699.2691552963496,127.42757327512412,0.005528255528255528,3.2172627578877577,0.13933291755325655,23.829493359747598,9.792882823391297,5.132302586677587,33.554373443881914,186.68976515151513,470.9360066337275,83.21176798248833,15.496755170755169,28.204478114478118,19.73663426027833,26.772343780419206,12.70091051075426,3179.9487626262626,249.46280991735537,18.38925619834711,,,,3.324470899470899,13486.363636363636,,,,,58.78636363636363,,,,,,,,,,198.1818181818182,12.513636363636364,171.8181818181818,14.31818181818182
0,1973.0,6.0745806761935786,4.526134036214681,1.0559309169524225,0.04585642265175479,0.05698478642027028,1.501937494980583,2.6722405183426687,35.02026731084527,86.43401861032237,3.8738018303878508,12.683732057416268,3.8761041790453556,,562.8193153360583,114.83793935399471,0.0006896551724137932,2.7805341593272628,0.050723248301102974,23.576296079929296,8.3114004603624,4.963022217246356,32.52232931140371,172.786429373096,616.0969464869281,79.0504439101844,14.803663510101009,27.60884090909091,19.406476093111042,26.28669410990778,12.474575563516943,3406.268181818182,272.86570247933884,20.576446280991735,,,,3.07739898989899,12957.272727272728,,,,,57.445454545454545,,,,,,,,,,250.0,13.636363636363635,167.72727272727272,15.272727272727272
0,1974.0,5.44115367965368,4.022753312344221,0.8865764790764792,0.006373958563739584,0.008842070338420702,0.2109415321094153,0.4077619258276193,33.75154223402859,74.7105691984783,0.47544606650446064,10.826809447862079,3.4712776520115978,,649.1534649863222,116.22013570542518,0.0,3.064095086200349,0.022565123610419777,23.471912127748364,8.419681006179264,4.8576050732892835,32.953640775600704,187.1784607984608,442.6794555619927,79.1127468291942,13.96411961722488,27.009281043517884,19.45203019037493,26.514080257527993,12.371223719652667,3538.5443722943724,228.30578512396696,18.25408631772268,,,,3.377350427350428,13389.272727272728,,,,,58.95909090909092,,,,,,,,,,206.36363636363637,12.413636363636364,233.1818181818182,13.372727272727277
0,1975.0,5.570334295334296,4.080426495667137,0.7875743042855343,0.04014834727200318,0.04818208971434777,1.4573879475761196,2.4408099815357884,30.571147867778883,68.18851117490155,3.343669219072445,14.152308802308806,3.7421617452105256,,558.7004832931875,114.03724922309394,0.0,3.7218945000195007,0.04245507683007683,23.391538210288207,8.073552732927732,4.090677455052455,32.510693371943375,183.69831545979272,530.5635157260434,87.56243098956409,14.823667464114829,27.66955635300372,19.031715355736544,26.140340305809055,11.879626681876681,3433.2160233285235,207.45454545454547,19.054049586776863,,,,3.998992673992674,12033.0,,,,,53.463636363636375,,,,,,,,,,187.27272727272725,11.731818181818182,184.0909090909091,14.58181818181818
0,1976.0,6.330928560413294,4.645742457288259,0.9337945292620865,0.031248292816170444,0.036405850363785346,1.1964242258697324,2.3292852038549934,31.291576658074746,79.27717195813094,3.162018712114314,13.07886002886003,4.009069478376409,,550.7832497155058,105.17527907905585,0.004902597402597402,3.3813345186559474,0.11334338280766854,22.873776154401156,7.240608508554938,4.419891401257472,31.950598845598844,181.5570260053956,500.7144326931361,89.64408499536178,14.500660137085138,27.04541958874459,18.802667563388994,25.714523031333748,11.84217462378891,3364.5999027542507,246.65289256198346,18.353746556473833,,,,3.388267288267288,13016.727272727272,,,,,57.05454545454546,,,,,,,,,,204.54545454545456,11.631818181818183,175.9090909090909,13.21818181818182
0,1977.0,4.56330159835907,3.2201605546433134,0.6473914708110111,0.009103396603396603,0.009811577311577311,0.36042707292707293,0.4442035742035742,27.52761013943485,55.65142448707103,0.5259343434343433,10.850639730639731,3.547661135161135,,666.4682202082693,139.97936069427232,0.0,2.5322337458379858,0.00816972542324655,24.71323039245575,10.71057786110603,6.860192625395806,33.76378303914396,207.2027125290169,599.8551402383624,67.07877175337424,15.393043578643576,28.37058181818182,20.622001319352023,27.740991963142488,13.42206902696832,3526.6344532279313,222.91184573002755,18.158292011019284,,,,3.74945054945055,13542.545454545454,,,,,59.559090909090905,,,,,,,,,,208.1818181818182,11.690909090909091,200.45454545454547,13.090909090909088
0,1978.0,5.049024838330394,3.486391293891294,0.6810010154454599,0.10336047678055113,0.08187252862577536,1.9758621799513991,2.918441973404868,29.31753963577575,59.15217593928705,5.8231824607056515,12.831784511784512,3.0210467382545305,,684.9456723503254,137.40743932834846,0.010473617291799108,3.595014581378217,0.2949003017184835,23.066243100334013,10.309875478057295,5.395894017598563,33.3168562245835,209.03194773825211,528.9879919165197,92.32649413717596,15.620957323232323,27.86637916666667,19.679894167700986,26.51862701187701,12.80209459732187,3555.6232950624253,221.8512396694215,17.478512396694214,,,,3.6826923076923075,14023.363636363636,,,,,60.89090909090909,,,,,,,,,,167.27272727272725,12.513636363636362,237.27272727272728,12.51818181818182
0,1979.0,5.631944682227168,4.087917852183389,0.8987964797286832,0.03062504603147325,0.03255202579399176,0.942580954017627,1.6310055046822534,33.53417006356272,75.28484591000127,2.184628965867151,12.729090909090909,3.428607066334339,,568.4529310463772,117.20094670664983,0.00031565656565656563,3.482401770683021,0.10464353354978354,22.952856817179732,9.024108019680936,4.453161901755651,32.65938449474908,192.67404637029634,527.2559599382776,88.62233262686385,14.970397564076135,26.504256012506012,19.137782959806398,26.140627705627708,12.13310907938512,3023.6261655011654,219.75206611570246,18.154545454545453,,,,4.018070818070818,13851.545454545454,,,,,61.13636363636363,,,,,,,,,,200.0,11.868181818181817,192.27272727272728,14.736363636363636
0,1980.0,4.447527653057394,3.143434276380373,0.6801661731494445,0.04874442751537723,0.05754613170814288,1.2621936309087147,2.883152286364577,28.236055308796942,57.22653539510882,4.343815247446533,12.995510662177328,3.2045227976630417,,696.1246913449363,142.66446885318072,0.0015254237288135593,3.613260449531636,0.1588027946613805,23.377283537637073,11.149905864804856,4.932751950497713,34.226003918453415,219.65553880643168,467.20511479360937,90.01448991121872,14.110621392496391,24.463665015540016,19.970910431188397,27.24980992707255,12.728367273216424,3095.9833513708513,223.8090909090909,19.145272727272733,,,,6.336734693877552,14167.363636363636,,,,,61.71363636363636,,,,,,,,,,202.72727272727272,11.590909090909092,155.45454545454547,13.363636363636363
0,1981.0,5.720207183357741,4.205305377191994,0.961461736322331,0.002556289148467919,0.0037243947858472994,0.06502454714745218,0.228880988657525,34.92396750966918,80.25911292290938,0.24784154393092947,14.257575757575758,3.671927711334492,,629.5654807172665,123.67419744088112,0.012014704871847727,2.46215397414377,0.0256605167319453,23.68111017855916,9.140352995455038,4.9478283196395445,33.08220766950359,168.28838248556997,487.7891793857695,76.81565998910386,14.85496138807429,25.838012506012507,19.793442014901196,26.64364899112603,12.974007352435924,2553.652362914863,205.04545454545456,18.395454545454548,,,,4.884353741496598,13072.753246753247,,,,,58.93181818181818,,,,,,,,,,209.0909090909091,11.463636363636365,167.72727272727272,15.045454545454543
0,1982.0,5.586564404708061,3.9568142781762186,0.7493418998083177,0.04029971893777864,0.039507346923391695,1.035325604122246,1.8903302750317676,29.157575522011157,67.53463569597898,2.6916795890676486,3.467044196113964,3.331982458998588,,660.9407740648495,138.60192402671785,0.018179834674680033,2.8438200116035164,0.17926850736129085,22.97356108954047,10.605010834907743,5.472007743115991,33.81935645110903,185.918592957222,425.27750212750215,79.12681026018656,15.6459354123243,27.708611712361716,20.18727543599966,26.70217857018888,13.192561425496992,2941.540671693898,195.83636363636361,17.089727272727274,29.794810606060604,17.45657196969697,24.03642045454545,4.67295918367347,12791.181818181818,,,,,55.904545454545456,22.572689393939395,12.086325757575757,17.562481060606064,19.89090909090909,23.281818181818178,11.318181818181818,13.47272727272727,15.61818181818182,18.5,121.8181818181818,12.072727272727274,175.9090909090909,13.08181818181818
0,1983.0,5.276481590182155,3.7420507197343356,0.7549475111622005,0.11916093949992254,0.07288402654256312,2.400136147593775,3.9945073219463465,29.107583033727103,65.040260025599,6.1999728591192005,3.6833381281166084,3.2315443304393585,,506.5770342530952,127.80554135338345,0.059050150629098,3.402308802308802,0.5397976000607578,22.633067137540824,9.25478354978355,4.69407307409939,32.90857985873775,177.90047363031235,446.81441757947437,92.74773565226197,14.558345085470087,27.69611625874126,19.36133486620592,26.040089425584164,12.203052623984204,3072.5867709351583,234.38016528925618,18.312396694214875,28.95324963924964,18.040386724386728,24.03554401154401,3.1456349206349206,12502.909090909092,,,,,55.49545454545456,21.762040404040405,12.500444444444444,17.201425685425686,20.84,24.35,12.06,14.929999999999998,16.75,20.3,212.72727272727272,14.063636363636364,202.5,16.54
0,1984.0,5.52386520188407,3.8942848974924447,0.7125593536442594,0.004545318155904168,0.013144679307250193,0.11262858124861906,0.559760172614615,27.68822875656838,63.698546666122134,0.7754654293406656,3.460951798374158,3.266417748917749,4.08080808080808,614.4871412729784,137.14806423374603,0.0,2.282158371931099,0.015411054994388326,23.840822911656247,10.474516744829245,5.64428095894005,33.81200966760862,202.08319834287576,427.9446521765272,66.61832557593921,14.754211424590734,27.276265848136543,20.625134254634258,27.345618995009616,13.431426198801198,3369.485418703161,223.9090909090909,18.852272727272727,30.172969696969695,18.183151515151515,25.252363636363633,3.3115384615384613,12799.954545454544,,,,,,22.548303030303032,12.44721212121212,17.807414141414142,19.11,22.630000000000003,10.22,12.78,15.070000000000002,18.7,221.5151515151515,13.774242424242424,147.27272727272728,13.545454545454549
0,1985.0,5.30200139842997,3.7950137057279916,0.9393989536846681,0.05452934336429481,0.03457232904907323,1.356636685859987,1.81820377082005,35.972434674934675,72.68749099516957,2.2203962381287963,3.869887876099056,3.130118695667476,3.9060606060606053,656.5241564371702,137.50917413483205,0.03874862511226147,2.921060505151414,0.31808986468077377,23.09540409085864,9.773490903036357,5.651970542084179,32.96931322465413,190.79989247311826,419.93555314611586,78.13334925698084,16.123902087376226,28.823706722396377,20.198571355412266,26.68241168427532,13.541308113603568,2951.7635793418053,204.82727272727274,17.989181818181816,30.739443542568544,18.844294733044734,25.732124819624822,2.4951465201465197,12912.681818181818,,,,,,22.989766414141414,14.100132575757575,18.41035984848485,23.585714285714285,28.785714285714285,15.157142857142857,18.728571428571428,19.414285714285715,24.185714285714287,218.18181818181822,13.046969696969695,171.8181818181818,12.609090909090911
0,1986.0,6.467770253957024,4.645841474781163,1.0184441693196558,0.030668281253076576,0.02903006674936499,1.1386732825329315,1.5123314037056728,34.7075353240577,83.28852304310475,2.2417444424754365,3.7416354478854474,3.450955159144814,3.730769230769231,641.4705674212,130.99979557898547,0.008708790241891286,2.2882177926603013,0.11918268198545014,23.4394402502534,9.029737438647475,6.900366532422282,33.04745041867014,178.63963238374532,429.47957830250556,73.420088691796,15.481455692125335,27.95635729746444,20.183880836739718,26.513355619966347,13.680283909276941,3016.9475073313783,205.6818181818182,17.56545454545455,31.2606734006734,19.567483164983162,26.0693265993266,2.428231292517007,12434.909090909092,,,,,,23.00530303030303,14.428594276094275,18.75517676767677,17.775,19.85,9.575,11.95,13.125,15.75,193.63636363636363,12.459090909090909,180.0,13.618181818181816
0,1987.0,5.812367158984807,4.2985785021079135,0.894346475964123,0.06034707309313609,0.05034534035518287,1.9281660104986877,3.34925108793219,31.211592288430523,75.34571012647484,4.835355239685947,3.6183822350489017,3.666353869707528,3.7608391608391605,540.575624632569,114.41944900724516,0.015793575375456906,2.8113530778164924,0.10494064588141244,22.7692119050133,8.046966554544952,5.520612521431337,32.399082311416805,176.52534236372946,519.495037735849,85.1042920117049,13.149316416718202,26.43912012987013,19.170874857333917,26.030183718720306,12.266158986580589,2872.0583088954054,223.04545454545456,18.577272727272724,29.350424242424243,17.25963059163059,24.190176046176042,2.970663265306122,13458.545454545454,,,,,,21.26506184291899,12.361703772418057,16.928033395176254,19.45555555555556,23.700000000000003,11.422222222222222,14.077777777777776,15.422222222222224,18.966666666666665,199.69696969696966,13.301515151515153,241.3636363636364,13.61818181818182
0,1988.0,4.6333867725812725,3.1186212390534593,0.5690358539081526,0.03927664194990927,0.05054405440544053,1.2578630005857727,2.575349534953496,25.81307562007955,50.93575088522043,3.7267001700170015,3.0811384190744655,3.1766407377344876,3.9559440559440566,577.8932282231377,123.74757319167531,0.0007042253521126761,3.397060138609434,0.09438398065158628,23.95722097737943,9.474635311871229,5.3193520593256505,33.14976795114119,198.61701863876863,515.6099975198413,80.29311919496779,14.25486248852158,27.766073461891644,19.7237226604577,27.0107091145357,12.38633325584822,3080.2026924001925,230.84040404040405,19.48060606060606,28.366450216450215,17.783852813852814,23.604350649350653,2.7423469387755097,14610.31818181818,,,,,,21.379199134199133,13.057835497835498,17.322056277056276,21.827272727272728,25.71818181818181,13.6,16.818181818181817,18.12727272727273,21.77272727272728,203.33333333333334,13.712121212121213,270.0,12.109090909090908
0,1989.0,4.776452002757612,3.2669753629134677,0.73590045243817,0.04001782531194295,0.03650124289772727,1.4308600713012476,1.8413771504103535,29.20359988389002,60.61275557453508,2.361534288194444,3.6682094049741107,3.2126116904442026,4.2713286713286704,640.2024639806783,128.00580413973393,0.10434747277750689,4.054800934749741,0.5851131992770217,23.05016363045373,9.700162029854862,2.715959435899709,34.1416786342213,198.7268014670515,500.77302336846503,99.51896159491194,15.884025238095237,29.062503520923524,19.1338743369827,26.219373238725627,12.028446266664696,3229.74510942761,256.8636363636364,18.880000000000003,28.677599067599072,15.857824397824398,23.22070707070707,3.561309523809524,12680.863636363636,,,,,,22.075982905982904,11.845881895881895,17.477560217560217,21.327272727272728,24.90909090909091,11.881818181818184,14.845454545454546,16.827272727272728,20.73636363636364,277.20779220779224,13.202922077922079,193.5,15.6
0,1990.0,5.7384960946040495,4.069992948970222,0.8922021896453713,0.019891331743539038,0.02132096830372692,0.4717729114562128,0.8589264290413716,34.857753447625605,74.46161319635752,1.33325883354619,3.6149401892299617,3.549571063856778,4.084475524475524,663.942218216933,130.17867837974273,0.028202820282028203,2.626643378623577,0.22837343258135334,23.750280385181373,9.391199477090565,5.582889026997937,33.15743891055772,181.3896493739236,481.8454809539053,78.4541337228961,16.4318778998779,29.065137973137972,19.96710655470309,26.70885903709419,13.193433296901118,3127.808659172369,205.92727272727274,18.798181818181817,29.632617079889812,18.59074380165289,25.028842975206615,2.832783882783883,14010.013636363636,,,,,,22.82909090909091,13.629972451790634,18.54939393939394,20.85454545454545,24.4,11.981818181818182,14.545454545454543,16.718181818181815,20.36363636363636,241.94805194805193,13.0,245.45454545454547,12.7
0,1991.0,6.479631201080065,4.750431875573921,1.091595814749224,0.011668408220132358,0.009404388714733541,0.45053988157436436,0.5287878787878787,37.78133407943067,89.25020700101665,0.6398989898989899,3.669287542746446,3.631131296449216,3.728030303030304,635.5390452775736,128.21884202729717,0.0021745696164300814,2.4696139132185646,0.04508828196535837,23.00607426903108,9.064007900552753,6.217622355496109,32.669204167925095,169.14305519480519,485.6027198229852,75.8812230515885,14.755645632145633,26.929239413364414,19.98222961820387,26.520706055572333,13.371603278873211,2844.585,229.2272727272727,18.164545454545458,28.908176406926408,17.84021645021645,24.448798701298703,2.3278998778998776,15196.227272727272,,,,,,22.479577922077926,13.733252164502163,18.324799783549786,20.209090909090907,22.827272727272728,11.963636363636368,14.445454545454544,16.727272727272727,19.590909090909093,180.90909090909093,12.407792207792207,211.5,11.53
0,1992.0,6.044731769996787,4.353596413402067,1.009605838801952,0.03613636363636363,0.0264033189033189,0.7900324675324676,1.3976641414141413,35.51642863516538,80.84894785181446,2.367121212121212,3.916768056504899,3.4983387263690293,3.625,524.2821030961793,114.59294043271241,0.0,2.2236366691578415,0.06042908210116003,23.057330962688106,7.938878933115947,5.955258823695305,32.272834455407505,169.23299411162313,485.4928858072248,72.87183277634418,14.503749125874126,26.595898212898213,19.681456839215798,26.246849753331084,13.01344233869641,2869.2834229390683,227.8068181818182,17.87636363636364,30.39441341991342,19.079450216450216,25.5233354978355,3.801375661375661,15177.18181818182,,,,,,22.59980735930736,14.04204761904762,18.72300432900433,20.66363636363636,23.93636363636364,12.572727272727274,15.454545454545457,16.727272727272727,19.945454545454545,254.15584415584414,11.979220779220782,151.36363636363637,11.009090909090908
0,1993.0,5.2442826113280665,3.783761125238398,0.8054784230920595,0.014645567576295818,0.018697633528894628,0.4260374616502503,0.8966799433051652,30.538485794508524,68.29464688089688,1.126536232664119,3.3165941265941266,3.0664125016397743,4.1099173553719,549.0443934935228,123.4240661453242,0.0,3.216781944906945,0.07185636799784709,21.809577748082575,9.216998069811575,4.759786417286417,32.51176152893195,180.85291381557514,525.4897369518217,89.89851737420285,13.820393838383838,26.01036636363636,19.341037031606387,26.09376187460271,12.55859239949865,3242.3679863147604,215.3838383838384,19.348484848484848,29.22787518037518,18.541367243867246,24.554231601731605,2.5626700680272103,16190.636363636364,,,,,,21.57844155844156,12.028344155844154,17.06724025974026,21.05454545454545,23.94545454545454,12.572727272727276,15.57272727272727,17.154545454545453,20.445454545454545,208.70129870129873,13.128571428571428,229.0909090909091,11.70909090909091
0,1994.0,5.5529665575364495,3.9985615887497614,0.9197270968776345,0.014261007157182018,0.01042490118577075,0.5763132233077588,0.7981298492168057,34.705927606841584,75.95441476335293,0.9431891377543552,4.036965957253916,3.3328517108689524,3.925734265734266,626.9668852949984,132.81756056126156,0.0042207792207792205,2.4187244663705707,0.060563147818049765,23.13766882173745,9.380237128521443,5.787244206911415,33.39454385121053,166.31219289670906,492.6679617481494,73.25360125531694,15.620923191542754,27.703846445824713,20.22809701119505,26.85591841972479,13.434069544002172,2712.6550528324724,241.11111111111111,19.152828282828285,29.552685950413228,19.07504132231405,24.745950413223138,3.2857142857142856,16721.752525252523,,,,,,23.219720279720285,13.946340326340325,18.667342657342658,22.5,25.169999999999995,13.02,16.279999999999998,17.740000000000002,21.110000000000003,231.55844155844156,12.12857142857143,280.0,10.422222222222222
0,1995.0,5.1855038372480236,3.663957489538885,0.8384545041521786,0.011819446703167634,0.011286388030574076,0.3074248748667353,0.586332014238991,33.95120331864518,68.63866499779292,0.7643284364214596,3.5277756892230574,3.056297221297221,4.097552447552447,579.5194483993372,123.6384631227842,0.0,2.573108703045009,0.09613789653725756,23.474901110603984,9.206864514612118,5.485413426806739,33.65539797795388,172.38627368151563,404.89751563251565,77.03356636884592,15.063703949432211,28.335668078298514,19.822533511749167,26.64419226380648,12.883517001222414,2740.1012218963833,285.8409090909091,19.30159090909091,30.427510049474336,19.127435064935067,25.518795609152754,3.0621212121212125,17436.0,320.0,320.0,13.4,16.1,,23.78281230674088,14.630916821273965,19.23688543599258,21.318181818181817,24.145454545454548,12.263636363636362,15.663636363636362,16.972727272727273,20.445454545454545,156.51515151515153,14.015151515151514,,
