,YEAR,DP01,DP10,DP1X,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW,DYFG,DYTS,AWND,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,EVAP,HDSD,HTDD,MNPN,MXPN,TAVG,TMAX,TMIN,WDMV,WDFG,WSFG,HX01,LX01,MX01,DYHF,TSUN,WDF2,WDF5,WSF2,WSF5,PSUN,HN01,LN01,MN01,HN02,HN03,HX02,HX03,LN02,LN03,LX02,LX03,MN02,MN03,MX02,MX03,WDF1,WSF1,WDFM,WSFM
0,1970.0,8.080680970781643,6.430028472645922,1.4797623889905767,0.0,0.0,0.0,0.021498771498771496,42.37223747542539,117.39032150362686,0.021498771498771496,14.424242424242427,4.216691468253968,,550.9151239669421,104.49265422077922,0.0,3.488846801346801,0.03736171236171236,20.820463564213565,7.260257335257334,2.8226046176046173,30.76653439153439,164.29412698412702,715.5446796002351,102.0344739057239,,,18.31650916907167,24.800796446608945,11.819377405002404,1921.0740740740741,225.8939393939394,17.751818181818184,,,,5.090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,
0,1971.0,8.399179292929293,6.64513888888889,1.6332491582491582,0.03057851239669421,0.03630006357279084,1.0703115066751432,2.049332485696122,43.263339646464644,125.16645202020202,2.2692943420216145,13.659090909090908,4.8496198246198245,,499.7341563786008,93.64118656443958,0.004381161007667031,3.2256297918948524,0.13581599123767799,21.806596081294877,5.70716806620421,3.6176779846659364,30.604313009614213,138.1206349206349,645.4395212121212,99.34529755385176,,,18.037944505293904,24.635687963977123,11.42456516976999,2022.661952861953,214.54545454545453,18.181818181818183,,,,3.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,
0,1972.0,7.660548340548342,6.05463924963925,1.5496608946608947,0.0,0.0,0.0,0.0,41.775645743145745,114.72135642135642,0.0,13.647727272727273,4.224506974506974,,582.0831617545316,102.78252619949494,0.0,3.054409722222222,0.008295454545454545,21.215236742424246,7.665634469696971,3.7032045454545455,31.320518308080807,159.84345238095239,516.4876303030302,105.77877272727271,,,18.185952241161615,24.69379311868687,11.653598737373738,2275.9805555555554,248.1818181818182,16.209090909090914,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
0,1973.0,8.691696375519905,7.03150623885918,2.0189171122994654,0.0058489304812834216,0.008088235294117646,0.24615641711229946,0.47553475935828887,53.15832442067737,150.90915255496137,0.4775401069518717,12.056818181818182,4.942355371900827,,557.6258999081726,108.45744305624052,0.0,3.0456189380240013,0.10303989259685463,22.612904360056262,6.542839790308145,4.469246442727455,30.49893555811277,148.22345238095238,628.1449819624819,87.0740037810291,,,18.94472894405173,25.291575022375653,12.562263274699983,2155.167207792208,230.0,15.70909090909091,,,,3.727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,
0,1974.0,8.314058204569152,6.76313473630992,1.7110602900748886,0.0013271400132714,0.0019907100199071,0.03317850033178501,0.06370272063702721,48.838969017600405,134.25606771573925,0.06370272063702721,12.990909090909092,4.952794956366384,,492.2089345161881,94.05005641233765,0.0,3.222947781385281,0.010479797979797978,22.30266774891775,5.094111652236653,4.273426091269842,30.606126939033185,138.21944444444446,496.4578952066452,89.91214308261183,,,18.388821721681097,24.929577380952384,11.854199368686869,1983.6060606060607,234.54545454545453,15.74545454545455,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,
0,1975.0,9.64552881758764,7.700527332144979,1.7099524658348189,0.004010695187165775,0.006016042780748663,0.11764705882352944,0.2393048128342246,48.34941993464052,141.80792409387996,0.2459893048128342,13.63068181818182,5.456042568542568,,554.2660942760942,97.29075036075037,0.0,3.6748629148629144,0.0516161616161616,21.622891414141414,5.402979797979798,3.991858225108225,30.703564393939395,114.71958333333335,568.7436303030304,102.95531114718615,,,18.071689195526695,24.232296464646463,11.932506926406926,1616.3279220779223,243.63636363636363,15.081818181818182,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,
0,1976.0,7.556326522803796,5.995437327823692,1.3476832721150904,0.004820936639118457,0.001377410468319559,0.10330578512396695,0.14325068870523416,36.91586853382308,105.8511005892256,0.16115702479338845,13.263636363636364,4.809641387419164,,413.9318390955891,85.28493076368076,0.0,3.8386581011581016,0.0613053613053613,21.426430976430975,5.550252525252525,3.3043894068894075,30.09403392903393,142.8382142857143,645.5017362267362,103.85437622562621,,,17.676242734117736,24.424154396529396,10.893937016687017,1494.5844155844156,277.27272727272725,13.463636363636368,,,,3.25,,,,,,,,,,,,,,,,,,,,,,,,,
0,1977.0,7.881308485285758,6.194202304429576,1.5412135423499058,0.0006887052341597795,0.0006887052341597795,0.01721763085399449,0.03168044077134986,47.1739840777909,124.02709390987799,0.03168044077134986,11.621212121212121,3.420195374800638,,615.5986872243562,116.7289256114256,0.0,3.399063899063899,0.029487179487179487,22.00401172901173,8.199560624560624,5.091991711991712,31.905775890775892,134.48985260770976,730.223687865497,90.17643846893846,,,19.120644762644762,25.562297064047065,12.532880859880862,2137.2291280148424,241.8181818181818,14.109090909090911,,,,3.555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,
0,1978.0,7.159478371501272,5.559233556943481,1.1791425707456242,0.020587554938699976,0.01804302567661346,0.34119824196160076,0.6673606291926903,38.067136826278045,99.13783580075565,0.8646773074253989,13.119318181818182,3.8041222327807693,,554.4929085889955,105.8906460711006,0.0,4.494490358126722,0.10074445756263938,21.933438278892822,7.727876164239801,4.557824675324675,31.35288797061525,141.3868716931217,677.560288990289,111.4937581285958,23.05,29.71,17.99935285601844,24.90369733044733,11.276493112947659,2178.506493506494,196.3636363636364,17.10909090909091,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
0,1979.0,8.491032856032858,6.771784604284604,1.9115401265401266,0.01818181818181818,0.016083916083916083,0.49720279720279725,0.6944055944055945,55.87285969585969,150.5088943278943,1.0363636363636364,13.848484848484848,3.2599422799422793,,464.2942343454667,93.5104957469431,0.0,3.9290726817042607,0.08929425837320575,21.077271303258147,5.002537593984963,3.9258806106174533,30.159972089314195,137.1363095238095,635.5207328174109,104.46017410951622,,,17.83064550580998,24.128860702893594,11.505154591023013,2097.391919191919,223.63636363636363,16.39090909090909,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,
0,1980.0,6.7547412511152976,5.320501360386857,1.7095306940726787,0.02324774462179042,0.020333102012491323,0.783969465648855,1.1790423317140872,50.3520987960301,126.39347914807838,1.3265093684941014,,4.232755102040817,,605.4136636932092,120.1444696969697,0.0,4.207449494949495,0.23367224880382773,21.30474813928761,9.349827219564062,4.400315988835726,31.937108585858585,159.88902116402116,641.0269176046177,111.05661981658693,,,18.566359516214778,25.15283187134503,11.839073298777246,2006.5890151515152,250.0,13.363636363636363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1981.0,6.959368494101319,5.217098465571748,1.1401187446988974,0.0,0.0,0.0,0.009021512838306734,38.18394170714781,92.45139640681626,0.009021512838306734,,3.5032941017316017,,538.9306104523497,104.86421104845446,0.0,3.4626096491228067,0.14588934457355507,22.05306637806638,7.1971481734639635,3.3335366826156294,31.493946229209385,140.16472222222225,666.0640046215045,99.60890085061138,15.61,25.55666666666667,18.432577736956024,25.113984639629376,11.725185506379585,2068.0454545454545,206.3636363636364,15.290909090909093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1982.0,8.853819915573647,6.79827001356852,1.7472259912558419,0.008412483039348708,0.005630936227951154,0.22795115332428767,0.3460651289009498,51.744059249208505,140.31926993818783,0.3460651289009498,3.247951522951523,4.446365649854022,,558.055746183641,110.60808099548359,0.0,2.8291654953992618,0.06973632428177882,21.96925095106913,6.892594778958416,4.627656012818351,31.672758756395123,140.32022486772487,540.5451969696969,82.95170784842864,14.194444444444445,26.72,19.07877902869137,25.14784366391185,12.782399125766009,2523.298611111111,243.63636363636363,15.054545454545456,29.48574635241302,16.662278338945004,23.416195286195286,,,,,,,,21.98920314253648,11.619135802469136,16.52726150392817,23.368686868686872,23.21919191919192,30.527777777777786,26.814141414141417,13.007575757575758,14.106060606060607,17.93030303030303,17.060606060606062,17.721212121212123,18.539393939393936,24.402020202020203,21.75,,,,
0,1983.0,8.522690079085429,6.744773314540756,2.16508104298802,0.018628141883955836,0.015715292459478503,0.5429410382898755,0.6849189570119804,58.44790188708793,160.44364497690077,0.7644115574348133,3.3001488095238094,3.97790404040404,,433.90804153951694,105.12353613353613,0.021007371007371003,2.9955364455364455,0.4516653016653017,20.36158203658204,5.986684411684412,4.1486424086424085,30.254138684138685,143.24960317460315,509.6639723489724,99.24465260715262,13.759,26.631,18.37404574704575,23.98653132678133,12.061185659685659,2635.4348484848483,235.45454545454547,17.19090909090909,29.936448863636365,16.86164772727273,24.101420454545455,1.75,13110.0,,,,,59.0,21.40400568181818,11.550170454545455,16.391477272727272,21.740909090909096,22.02272727272728,29.46818181818182,25.32727272727273,11.786363636363635,13.386363636363637,16.71363636363637,15.850000000000001,16.695454545454545,17.554545454545455,23.68181818181818,20.87272727272727,333.3333333333333,9.516666666666666,,
0,1984.0,8.004890703914143,6.155093907828283,1.606098090277778,0.007615214646464647,0.01711647727272727,0.18931502525252528,0.8555042613636364,42.95445036300505,118.65105902777778,0.8746803977272728,3.175071200729096,3.996195342125574,2.454545454545455,499.18633237133236,108.59420747045746,0.0,2.4003276003276004,0.003685503685503685,22.54617897117897,6.003007878007878,4.199131859131859,31.147030829530827,141.73202501202502,520.629600368767,71.31304395304394,19.612727272727273,28.366363636363634,19.57430593580594,25.499282326157328,13.045144041769044,2590.5075757575755,237.27272727272728,16.145454545454548,30.82135416666667,18.382080176767676,25.38515782828283,2.375,14097.454545454546,,,,,,22.65918560606061,12.362184343434343,17.48571654040404,22.786363636363635,22.702727272727273,31.167727272727276,26.149545454545454,11.909090909090908,13.695909090909087,18.218636363636364,16.579545454545453,17.195454545454545,18.263181818181817,25.364090909090912,21.827272727272728,280.90909090909093,10.845454545454546,,
0,1985.0,7.888188807720058,6.100050730519481,1.4710571112914863,0.06564078282828283,0.0693181818181818,0.9982638888888888,2.9953835227272725,41.599240225919914,113.30055442821069,4.495028409090909,3.3758778258778253,3.7088253567420235,2.545454545454546,522.0468875471507,109.77814813189812,0.003808353808353808,3.196251608751609,0.3001979251979252,22.315366015366017,6.073554073554074,4.50942743067743,31.154005791505792,142.59814814814817,514.4374972054549,81.15446974571974,15.252222222222223,24.158888888888892,19.092784466284467,24.980787254787256,12.77535081997582,2557.5466329966325,243.36363636363637,16.687272727272724,30.340340909090912,18.141666666666666,24.733901515151516,2.0,14150.0,,,,,,22.64261363636364,12.64034090909091,17.5405303030303,22.545454545454547,23.331818181818186,30.127272727272725,26.56818181818182,12.45,14.727272727272727,17.37272727272727,17.200000000000003,17.20909090909091,18.700000000000003,24.33181818181818,21.777272727272724,202.72727272727272,10.772727272727272,,
0,1986.0,7.8144569996932205,5.931898569496996,1.409638283850882,0.002147458840372226,0.0036506800286327844,0.05368647100930565,0.18861846814602723,40.261400677188085,109.60530544477395,0.18861846814602723,4.245787337662338,3.8669115971747545,2.509090909090909,544.2582067303765,119.00738935341674,0.0,2.30703759710609,0.0858862598588626,22.75552491648382,8.37203888197039,5.410312518531697,32.14182094921821,157.01212121212123,409.49678969314994,77.68887633675305,16.441111111111113,27.180555555555554,19.65342441538674,25.76351629306766,13.284031830042105,2308.5875420875423,239.54545454545456,15.981818181818184,30.922727272727272,18.391704545454544,25.229204545454547,1.7380952380952381,14153.09090909091,,,,,,23.033749999999998,12.936250000000001,17.91056818181818,23.03636363636363,23.75909090909091,30.004545454545458,26.854545454545455,12.72272727272727,15.149999999999999,17.62272727272727,17.55909090909091,17.686363636363634,19.38636363636364,24.34545454545455,22.259090909090915,245.45454545454547,10.91818181818182,,
0,1987.0,7.387879961050693,5.803197186733772,1.3621408627506189,0.00439882697947214,0.007331378299120233,0.18548387096774197,0.40689149560117305,39.119138803833934,106.75633369990226,0.43108504398826986,4.342420860389611,4.2141594516594525,2.4954545454545456,513.5030263157895,106.81510781282208,0.0,2.800648842550251,0.0012987012987012985,21.985473613687898,6.780761183261183,4.972169735585229,31.334592815914245,152.79768707482995,519.2446288976723,84.07566151309007,15.128888888888888,28.53888888888889,18.954282364460934,25.43641412079984,12.094968284454199,1946.2931766646052,181.5909090909091,18.18181818181818,30.481806958473626,18.83811447811448,25.233423120089785,1.8571428571428572,16202.09090909091,,,,,,21.716363636363635,12.752873176206512,17.291930415263753,21.45117845117845,22.743636363636366,29.340942760942756,25.770454545454548,12.615420875420876,15.111818181818181,18.846094276094277,17.828636363636363,17.0193265993266,18.940909090909088,24.407138047138048,21.91636363636364,232.72727272727272,13.163636363636364,,
0,1988.0,7.89650776053215,6.168930008564154,1.390962763523739,0.019618953765295235,0.02443951712244395,0.7919191919191919,1.9675782212367576,39.64451272304931,111.54136369502223,2.049692042374969,3.9935960992412602,3.7012876783710116,2.4499999999999997,473.6486391184573,95.1070456577851,0.0,3.375341950694063,0.061443407922281146,21.715639798386277,6.394627360120317,3.8096735463284754,30.703272310631466,157.42784580498866,571.2824094987138,96.89246214661706,6.6,20.33,18.189662835599453,24.861704113570315,11.47913946304087,2053.981179138322,227.72727272727275,17.363636363636367,29.577575757575758,17.39131313131313,24.240101010101007,2.238095238095238,16453.18181818182,,,,,,21.741515151515152,11.866161616161616,16.427373737373742,20.73727272727273,22.245454545454542,28.23909090909091,25.43181818181818,11.398484848484848,14.713636363636367,16.548181818181817,17.15,15.565151515151513,18.318181818181813,22.86909090909091,21.368181818181824,253.63636363636363,11.081818181818184,,
0,1989.0,8.932410714285716,6.916992243867243,1.7656836219336218,0.02763257575757576,0.018855218855218854,0.4684659090909091,0.8297979797979799,46.79678165584416,135.52748493867244,0.9325757575757575,4.820505548091754,4.388496071829405,2.4,486.1706413704141,92.82876099547333,0.09454278598114214,4.493578643578644,0.642200873707723,21.23432762062899,4.312010021941529,2.047753068848959,30.695117713336888,142.39611678004536,583.8023146773861,120.96080284251518,16.705,24.275,17.302023369704877,23.355987477514876,11.273936863745083,2056.1408730158732,238.63636363636363,16.304545454545455,30.258005050505048,14.872993827160494,23.272157687991022,2.0535714285714284,13906.272727272728,,,,,,21.510353535353534,10.09841189674523,15.83003086419753,21.769562289562288,23.13666666666667,29.4779797979798,26.473333333333333,10.307171717171718,13.792222222222225,14.867676767676768,15.81111111111111,15.959898989898988,18.328333333333333,22.57306397306397,21.237222222222222,250.0,12.390909090909089,,
0,1990.0,7.570940656565657,5.961797138047138,1.6148148148148147,0.003787878787878787,0.0007575757575757575,0.0946969696969697,0.07651515151515152,46.372299031986536,120.70517403198652,0.08636363636363636,4.903218330491058,3.1610275689223055,2.3590909090909093,507.0437678735407,104.6490560200834,0.0,2.489905908399059,0.09569323370693232,22.580819941093914,7.489229377928008,3.838985451382711,31.52425176421752,146.54952380952383,618.4579581529581,84.36544812113306,11.219999999999999,21.0,18.942483608096623,25.67422865642729,12.218977969519065,2095.307142857143,215.0,17.095454545454547,31.499436026936028,18.69578843995511,25.96469135802469,1.8333333333333335,16154.454545454546,,,,,,22.850592031425364,11.949668911335579,17.339208754208755,22.924166666666668,24.8375,30.544999999999998,28.4375,12.797592592592594,16.9125,19.124814814814815,19.9375,17.85638888888889,20.94375,25.48777777777778,24.36875,296.3636363636364,11.818181818181818,,
0,1991.0,9.19737773897438,7.117764681630229,2.0881873961705892,0.001527883880825057,0.006111535523300228,0.03819709702062644,0.24751718869365927,55.6507633962676,158.9130668631089,0.27654698242933534,3.7513999888999887,4.706439393939394,2.331818181818182,532.6151228805917,109.0144295696693,0.0,3.130891102808911,0.023066279230662786,21.53313269683133,5.73179396706794,4.808488653659887,30.433308080808082,146.93551020408162,487.2191936975388,87.64433686176837,,,18.914971564964716,24.86290857202159,12.907800159125502,2058.2963564213564,239.54545454545456,16.440909090909095,30.593017676767676,18.89440656565657,25.118207070707072,1.6964285714285714,14523.0,,,,,,22.447265151515154,12.310209595959597,17.375123737373734,22.788181818181823,23.374242424242425,30.07727272727273,27.01227272727273,13.000909090909095,15.226767676767679,18.30333333333333,18.369090909090907,17.701212121212123,18.929292929292927,24.454848484848483,22.5,287.27272727272725,11.018181818181818,,
0,1992.0,8.65468734968735,6.606044071669072,1.4134556878306876,0.0,0.0,0.0,0.0,42.29598614117364,118.3305174963925,0.0,5.711679653679653,3.3855120468756827,2.1909090909090914,382.26327402816037,85.22910509201604,0.0,2.340146573365751,0.0,20.94674188064599,3.8581801379746583,4.43659842060527,29.762457401806717,140.607377860235,537.2997216209717,91.6311118029611,,,18.0344015200933,24.187318596928186,11.886385068888494,1902.1234487734487,238.1818181818182,15.677272727272728,29.48309090909091,17.918181818181818,24.409727272727274,2.364285714285714,15318.545454545454,,,,,,20.848454545454548,11.589545454545453,16.35236363636364,20.41272727272727,21.6,27.614242424242423,24.231818181818184,11.94151515151515,14.31818181818182,17.35484848484849,17.195454545454545,16.322424242424237,18.30909090909091,22.74909090909091,20.92727272727273,270.0,11.081818181818182,,
0,1993.0,7.832518392354458,6.11049251295153,1.429030350341826,0.011922503725782413,0.024739195230998504,0.7369597615499255,1.7311475409836066,43.79848425709082,113.29298402644716,1.7937406855439644,4.949652992510135,3.293150553150553,2.040909090909091,458.11261482961487,99.6622316979317,0.0,3.8176382876382875,0.020727272727272726,19.474136604136604,6.772757094757094,3.4783539682539684,30.215392352092355,143.06395124716553,609.8684908128909,110.49557147667147,,,17.750756118326116,23.95862271284271,11.490433857623858,1966.4178468357043,200.0568181818182,15.673863636363636,29.651863636363636,16.442613636363635,23.837886363636365,2.4375,13849.181818181818,162.85714285714286,95.71428571428572,14.571428571428571,17.814285714285713,,20.858795454545454,10.884727272727272,15.904227272727272,20.709090909090907,22.09545454545455,27.712121212121218,25.136363636363633,10.299999999999999,13.704545454545453,15.815151515151515,16.518181818181816,15.715151515151518,18.054545454545455,22.53636363636363,21.15909090909091,207.5,12.425,,
0,1994.0,8.23937316017316,6.2924444444444445,1.697694083694084,0.009454545454545453,0.005090909090909091,0.27709090909090905,0.26836363636363636,45.990782395382396,124.94181486291487,0.36072727272727273,5.050179131213613,3.5975887911371784,2.2454545454545456,439.98658045977015,96.91378408141566,0.0,2.5249767410951627,0.004904306220095693,21.68699827219564,4.103242955874535,5.277167065390749,30.1695417995747,129.0612755102041,510.89691973551555,79.31529581529583,22.49,30.5,18.76709370015949,24.747056153641676,12.651502691387561,1758.3228664192952,247.27272727272728,13.554545454545456,30.521818181818183,18.67509090909091,25.035090909090908,2.2785714285714285,15142.181818181818,145.45454545454547,240.0,11.9,14.681818181818182,,22.709363636363637,12.613,17.572272727272725,21.228484848484843,22.675757575757572,27.480606060606064,25.721717171717174,11.865151515151517,13.920202020202021,17.014242424242422,17.1030303030303,16.476666666666667,18.544444444444444,22.326363636363638,21.435353535353535,,,,
0,1995.0,7.607267936981052,5.879117285264826,1.5863260828424761,0.01378066378066378,0.013708513708513705,0.4791486291486292,0.7128427128427128,48.21582913443569,122.93650252525251,0.8636363636363636,3.839705086580086,3.2824040404040407,2.4727272727272727,496.8915593434343,110.07182615629984,0.0,3.4894404572036146,0.061715842636895266,21.777050106326424,7.253000398724083,4.906179558745348,31.333991892610314,149.50194444444443,426.2401749893299,89.88253787878789,15.719090909090909,23.048181818181817,18.829265217969166,25.075368288144606,12.231897760499734,1986.397619047619,206.3636363636364,18.181818181818183,31.086868686868684,17.58659595959596,25.119212121212122,2.5125,15583.727272727272,141.8181818181818,170.9090909090909,13.29090909090909,17.309090909090905,,23.29084848484849,12.536737373737374,17.604141414141417,22.791774891774896,22.263636363636365,29.42597402597403,25.045454545454547,11.949783549783549,13.336363636363636,17.154978354978358,16.154545454545453,17.587012987012983,17.89090909090909,23.879220779220777,20.681818181818183,,,,
0,1996.0,7.65788014069264,5.821127570346321,1.5663239538239537,0.07963354474982381,0.02614517265680056,1.0521494009866104,1.1765327695560255,43.213579799107144,112.32585408347036,1.3386187455954899,5.029710902124696,3.363678658506245,2.440909090909091,487.13824300699304,107.06343401547947,0.007464252918798373,3.2492883379247015,0.3637825137825138,22.05238187738188,5.493485218485219,3.5234979198290888,30.811141543641543,143.83647486772486,481.50304859459783,89.77899584902832,17.536,25.79,18.763659803039673,24.58482905982906,12.442028691366351,1842.2390211640213,228.1818181818182,14.82727272727273,29.530431818181818,17.026431818181816,23.87184090909091,2.5,8988.5,212.72727272727272,248.1818181818182,13.290909090909093,17.509090909090908,,22.44770202020202,11.479999999999999,17.003946969696973,21.89545454545454,23.98,29.011212121212125,26.585,10.765757575757576,14.86,16.774848484848487,17.725,16.496060606060606,19.775,23.351515151515155,22.415,,,,
