,YEAR,DP01,DP10,DP1X,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW,DYFG,DYTS,AWND,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,EVAP,HDSD,HTDD,MNPN,MXPN,TAVG,TMAX,TMIN,WDMV,WDFG,WSFG,HX01,LX01,MX01,DYHF,TSUN,WDF2,WDF5,WSF2,WSF5,PSUN,HN01,HN02,HN03,HX02,HX03,LN01,LN02,LN03,LX02,LX03,MN01,MN02,MN03,MX02,MX03,WDF1,WSF1
0,1977.0,7.9273240214646465,6.037277067550505,1.223877446338384,0.0,0.0,0.0,0.029829545454545463,39.233440656565655,105.80882536300504,0.029829545454545463,,3.3676469124744988,,448.5223507562397,105.33735717334308,0.0,3.857943113224803,0.013316261203585146,22.018577627380445,7.7330162794951525,3.9420842733166683,31.38484355628722,146.8987896825397,670.8177458175505,91.35294636505904,16.308833333333332,28.32948412698413,18.659360516635164,25.519820879824405,11.657704017031481,1775.438912938913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1978.0,6.771846011131726,5.136821219715957,0.9287564148466404,0.002754820936639118,0.01928374655647383,0.06955922865013774,0.4772727272727273,32.39971177944862,82.57494580607363,0.6983471074380164,,3.5471139971139967,,453.3354317197954,104.46736767676768,0.0,3.8216873496873505,0.02211447811447811,22.743836940836943,7.587761904761904,5.165308898508899,31.514991486291486,148.67874149659863,480.1666725223247,93.49793602693603,17.345439682539684,29.90818888888889,18.548558884078883,25.50070891293891,11.456171438191438,1628.604081632653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1979.0,8.48908743927828,6.411327010563652,1.4644749016886422,0.024383368569415077,0.02501761804087385,0.4923890063424948,0.9364341085271317,41.74801700208188,117.95928020664662,1.5670190274841436,,3.3618250962000964,,429.6983323670377,90.55171712090726,0.0,3.0446619108590935,0.03505477308294209,22.424752555738472,5.002141129605918,4.429734162551065,30.676204398105806,133.09652777777777,465.6837285189558,87.55168821006848,15.044833333333333,26.11846428571429,18.356435420604434,24.892971973253662,11.739423510761538,2209.101851851852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1980.0,7.542856863205701,5.643880387485039,1.1902969339015852,0.02333571939871152,0.032315340909090905,0.7962777380100214,1.6386521464646466,36.222648690671946,99.29807915813728,2.0436237373737374,,3.0551360544217685,,487.17785643318433,113.63857982890126,0.0,3.9865697794269224,0.09222479901051328,21.76459029066172,8.77618635332921,4.291411667697383,31.860906668728095,147.82833333333332,571.3438873584328,100.16995227788084,16.08456349206349,26.835,18.71119653164296,25.50815431869718,11.641337518037517,2235.589797979798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1981.0,7.389956987456988,5.409781884781885,1.106284548784549,0.0,0.0,0.0,0.0,37.783673937173944,92.85509418359419,0.0,,2.5864311315924216,,460.11520357516054,100.64207843017702,0.0,3.6482297827368253,0.02646180110968843,21.917386643090868,7.1078714712517534,3.488253307725138,31.412064355831962,150.51305555555555,553.2403290480563,96.24591523890821,15.752063492063492,27.296777777777777,18.394865816108773,25.32512222831941,11.094136099424832,2243.158787878788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1982.0,8.926709956709956,6.615662115662115,1.3909368409368408,0.0007102272727272726,0.002911931818181818,0.01775568181818182,0.13032670454545453,39.57506504606505,113.05791461316461,0.13032670454545453,2.550615763546798,3.059126984126984,,489.3697322180135,101.99472020626433,0.0,2.068560867473911,0.002766798418972332,22.779916138611792,5.56813162682728,4.840120354685573,31.507639228726184,129.74542857142856,455.66114109848496,66.75892231134878,16.586111111111112,28.30289682539683,19.343215192895336,25.62264236045758,12.542167388167389,1830.2854545454545,,,28.64090909090909,18.566666666666666,23.83787878787879,,,,,,,,22.39393939393939,22.268181818181823,23.327272727272728,29.340909090909086,26.995454545454542,13.771212121212121,13.177272727272728,15.236363636363635,18.10909090909091,18.022727272727277,18.031818181818185,17.581818181818182,19.18181818181818,23.954545454545453,22.545454545454547,,
0,1983.0,8.303153235653236,6.40586691086691,1.628541736041736,0.019491792929292928,0.021634954193093726,0.9444286616161617,1.3845665961945033,41.58556751581751,120.32505305805307,1.5541930937279775,2.6413919413919413,1.972167487684729,,400.0600235508726,98.37770719618545,0.03025974025974026,3.015651412079983,0.18979076479076476,20.703796124510408,6.38910224695939,3.581447794269223,30.63091161616162,143.76857142857142,446.82044332211,90.80370548131417,15.729035714285715,27.819630952380948,18.209692305710163,24.642842470624615,11.380456282209853,2274.104761904762,,,26.98272727272727,17.397575757575755,22.499242424242425,3.0,,,,,,,21.171060606060607,20.89363636363636,22.03818181818182,26.917272727272728,25.101818181818185,12.99621212121212,12.346818181818186,14.180454545454545,16.30909090909091,16.578181818181818,17.088181818181816,16.581363636363633,18.14909090909091,22.001363636363642,21.02818181818182,,
0,1984.0,7.35718253968254,5.544277944277944,1.2412765012765012,0.008483270202020202,0.01712473572938689,0.21218434343434345,0.5730796335447499,36.855605616605615,99.07538422688422,0.8356589147286821,4.093521148989899,2.8614414231601732,2.6727272727272724,327.116734006734,100.48674315619967,0.0,3.172007833436405,0.012384716732542819,23.1376121463078,6.0999362151536065,3.8818818800247366,31.425642397055448,146.66190476190476,361.28954895104897,72.977717600435,15.878015873015874,28.68727619047619,19.180961457222324,26.02431422402075,11.773497340754483,2137.1708333333336,,,27.7,17.483333333333334,23.412121212121217,6.0,,,,,,,21.674242424242422,21.55909090909091,22.445454545454545,28.02272727272727,25.70909090909091,12.707575757575755,12.459090909090909,14.272727272727273,16.868181818181817,16.836363636363636,17.484848484848484,17.254545454545458,18.790909090909086,23.513636363636365,21.809090909090905,,
0,1985.0,7.8047860494710894,5.852843394575677,1.1253439910920227,0.012626262626262626,0.011544011544011542,0.5512265512265512,1.2655122655122655,37.3290845462499,99.00222619899786,1.2929292929292928,3.824120838009727,2.7103641456582634,2.4111111111111114,433.4727182940517,108.13980875002615,0.0,2.8957138674529976,0.0533596837944664,23.176326411109017,6.029318547796809,4.835218750653533,31.88589105339105,143.83726851851853,347.61607016880833,66.77677065687936,16.330714285714286,28.880912698412697,19.653919029842942,25.96561266913441,12.959615837463662,2014.2935606060607,,,28.760606060606055,18.156060606060606,23.766666666666662,4.5,,,,,,,22.69090909090909,23.08636363636364,23.718181818181822,29.472727272727276,26.809090909090912,13.948484848484847,13.809090909090909,15.418181818181818,17.577272727272728,18.13181818181818,18.068181818181817,18.02727272727273,19.418181818181818,24.136363636363637,22.4,,
0,1986.0,7.472163775070752,5.636549324921418,1.1000464221394453,0.0,0.003551136363636363,0.0,0.1377840909090909,34.27464386388805,91.30915500520152,0.1377840909090909,3.3810966810966807,3.070260376878024,2.209090909090909,517.4987250280584,128.44272467320263,0.0,1.9810494652406414,0.0,22.88565729761382,8.979428341384862,6.306099970291147,32.95587688478992,159.23372113997115,399.698651936027,64.8373859922757,16.47650892857143,28.85408685064935,20.422127673796794,26.622636217244914,13.590876596850862,1989.6641113516114,,,29.30454545454545,19.078787878787878,24.609090909090906,3.7,,,,,,,22.630303030303036,22.595454545454544,23.690909090909095,30.940909090909088,27.527272727272724,14.492424242424242,14.045454545454547,16.013636363636365,19.03181818181818,18.559090909090905,18.539393939393943,18.454545454545453,19.977272727272734,25.39090909090909,23.18181818181818,,
0,1987.0,7.181268398268397,5.339257142857143,0.9508251082251081,0.007478005865102638,0.02182656053623795,0.4494134897360703,1.7132174277335568,30.329041356421357,83.48133362193362,1.719082530372853,2.5698522492000753,3.9282936507936506,2.6272727272727274,463.74868998104284,104.05097716293368,0.0,2.9739078152121627,0.0,21.610402681054854,7.137333479724783,4.471683710814145,30.906473743647663,160.3393398268398,422.73055758477636,87.95003199698853,15.391883116883118,28.68334415584416,18.793407281929024,25.46005747432921,11.682629504151244,1843.803451178451,,,27.08579545454545,18.170833333333334,22.953977272727272,3.8,,,,,,,21.143181818181816,21.47272727272727,22.50454545454545,28.436363636363637,25.881818181818183,13.899999999999999,12.845454545454547,15.222727272727273,17.88636363636364,17.695454545454545,17.615340909090907,17.381818181818183,18.9,23.52727272727273,21.709090909090907,,
0,1988.0,7.094226276369134,5.237229437229438,1.0309131565083944,0.0007272727272727272,0.0,0.018181818181818184,0.024727272727272733,34.37614360727456,86.18074612336518,0.024727272727272733,3.210105519480519,2.442603615520282,2.6727272727272724,366.43479987848417,83.89963092055004,0.0,3.8533417154740683,0.02596553773024361,21.419095365418894,5.905964052287581,3.6385668130888718,30.448922311348777,149.71248299319728,570.478300189394,97.71550913547237,14.099589285714284,27.006387987012985,17.752411701044053,24.75070331996435,10.719123636575844,2021.9989177489176,,,26.92676767676768,17.987710437710437,22.794949494949492,3.5,,,,,,,21.16902356902357,21.03181818181818,22.03181818181818,27.672727272727272,25.154545454545453,13.674915824915823,13.213636363636363,15.295454545454543,18.209090909090907,17.877272727272725,17.23013468013468,16.836363636363636,18.41363636363637,23.245454545454546,21.54090909090909,,
0,1989.0,8.8612748803225,6.857551707551707,1.610479797979798,0.014545454545454544,0.02936363636363636,0.6625454545454545,1.5020909090909091,44.91267210082687,126.38435858013239,1.6926363636363637,3.3400876900876897,3.5459466459466458,2.7818181818181817,443.29956233032505,95.17890809354044,0.0,3.2146369153722096,0.16802956030897206,21.9329232450556,4.9280297725150675,3.7956051587301585,31.19829190009337,132.09200680272107,478.79602796674226,95.77435091460828,14.050089285714286,26.459776785714283,18.207280196927258,24.48857454269587,11.69382895127748,1745.8333333333335,,,27.28806397306397,15.920774410774412,22.318282828282832,4.6,,,,,,,21.618198653198657,21.918181818181818,22.67727272727273,27.754545454545458,25.727272727272727,12.636683501683502,12.390909090909089,14.395454545454545,15.90909090909091,16.53636363636363,17.1956734006734,17.17727272727273,18.60909090909091,22.559090909090905,21.254545454545454,51.42857142857143,8.557142857142859
0,1990.0,6.775044312642738,5.0493137221483675,1.1324158343843385,0.0,0.0,0.0,0.0,39.37532339707537,93.88422103487065,0.0,3.8915970933828077,3.3525226757369615,2.872727272727273,482.19823436748436,106.85242094861661,0.0,1.798799590103938,0.0012987012987012985,23.19925530818388,8.209199134199133,4.856777087646654,32.112770562770564,143.3996031746032,450.826539614899,69.26363390635129,14.356071428571427,27.373293650793656,19.551209261350568,26.56649686147186,12.29503285442416,1842.3654761904763,,,28.04545454545455,18.881818181818183,24.027272727272727,3.727272727272727,,,,,,,22.254545454545454,22.577272727272728,23.490909090909092,28.740909090909092,26.65909090909091,14.574242424242422,14.163636363636368,16.21818181818182,19.14090909090909,19.186363636363637,18.534848484848485,18.34090909090909,20.14090909090909,24.422727272727272,23.11363636363636,142.72727272727272,9.009090909090908
0,1991.0,8.24839196236834,6.252137800956699,1.3843647384985969,0.0014430014430014428,0.004743867243867244,0.05483405483405484,0.1359126984126984,38.48174370249174,112.65168907863789,0.1359126984126984,3.143768970493108,3.45672268907563,2.6818181818181817,490.47396736910895,98.67521603195519,0.0013175230566534913,2.9782002216784824,0.02243145743145743,22.14057204700062,5.129973716759432,4.452290294246817,30.87858884766027,119.19455782312924,479.3425024437928,81.07645220319134,14.8325,27.015625,18.764225955204218,25.097918516800657,12.283647259342912,1616.6622655122653,,,27.256249999999994,18.40568181818182,23.09772727272727,3.5,,,,,,,22.44450757575758,22.659090909090914,23.413636363636364,28.163636363636364,26.531818181818185,14.055113636363638,13.704545454545455,16.236363636363635,18.436363636363637,18.627272727272732,18.49924242424242,18.049999999999997,19.727272727272727,23.595454545454544,22.454545454545453,120.9090909090909,8.536363636363635
0,1992.0,8.905630905832519,6.918465181771633,1.5178818717125169,0.0007390983000739097,0.0,0.018477457501847747,0.0,41.85851463948239,124.60525581273566,0.0,3.514125122189639,3.4189095928226356,2.5363636363636366,364.9414806662265,79.99551401621254,0.0,2.9687415117562175,0.0026350461133069825,20.317689838342012,3.7950425580860356,4.3987883562515915,29.637532781228433,126.4354761904762,502.7009384400909,96.40168549995757,12.714924242424242,24.936262626262625,17.71707369917664,24.089440099755315,11.343625037136068,1840.7478458049886,,,26.586181818181814,17.371999999999996,22.256363636363638,3.5,,,,,,,20.773636363636363,20.92818181818182,21.96868686868687,27.185454545454547,25.625252525252527,13.164909090909092,12.791363636363638,14.433838383838381,16.704090909090905,17.00050505050505,17.084545454545452,16.868636363636362,18.284343434343434,22.39818181818182,21.26868686868687,112.72727272727272,8.127272727272727
0,1993.0,6.879303030303029,5.198697546897547,1.0291050505050507,0.031213343108504397,0.03954871293580971,2.160190615835777,5.199535679374389,34.37046998556999,87.68190796536798,6.615224828934506,2.907264069264069,2.809861845972957,2.590909090909092,475.7137407690349,101.27503704421616,0.0,3.773609765027675,0.036978480456741326,19.77314082857561,7.572230587447979,3.4630047812883635,30.51777396114353,139.2306292517007,542.4803098784455,108.40602442333787,13.437698412698413,26.390476190476193,17.96110138162004,24.64748397536441,11.082828880489329,1856.2821480107195,,,27.282626262626263,17.23131313131313,22.765252525252524,3.125,,,,,,,20.38707070707071,20.47828282828283,21.272727272727273,27.18434343434344,25.00050505050505,12.83838383838384,11.836868686868687,13.817171717171716,16.49848484848485,16.614141414141415,16.763636363636365,16.408080808080808,18.04090909090909,22.30808080808081,21.00151515151515,97.27272727272728,8.563636363636363
0,1994.0,8.683562193362194,6.796158441558442,1.51469898989899,0.0,0.0,0.0,0.005865102639296188,45.65856614718615,128.56635197691196,0.005865102639296188,4.173729048729048,2.741015512265512,2.975,410.53706664862915,84.11303726035868,0.0,2.0750144300144298,0.0,21.93198178972827,2.7835467349551855,5.6506677489177495,29.910750462370185,113.89212962962962,508.4335071049478,75.24584214594928,16.0656,29.214533333333332,18.567959410430838,24.66932557974107,12.225330194805196,2038.087037037037,,,26.860080808080806,17.689333333333334,22.818383838383838,3.0,,,,,,,21.15430303030303,21.2550505050505,22.314141414141417,27.67777777777778,25.613636363636367,13.786525252525255,13.105555555555554,15.593939393939394,17.90959595959596,17.95808080808081,17.583191919191922,17.40858585858586,18.973737373737375,23.297474747474745,22.212626262626266,100.0,8.575
0,1995.0,7.518979904430724,5.601105906843613,1.294146973245334,0.008431421654562147,0.011645379413974455,0.19425661574421904,0.3528466483011937,42.960308559837245,106.67040176353701,0.5224559646047249,2.647685647685648,2.688480963480963,,441.0722364062705,96.90852715466352,0.0,3.778802954922358,0.05272578728461081,21.268816844919783,5.922195696460402,4.049268915164438,30.96986164162635,135.75109126984128,460.96362852664583,99.52991741003103,15.438333333333333,29.324285714285715,18.1064518616905,24.623470789831085,11.503392022571129,1318.3998015873015,,,27.309090909090905,18.476565656565658,23.312121212121212,,,,,,,,22.380404040404038,21.28232323232323,22.16414141414141,27.127272727272725,25.273232323232325,14.833939393939398,13.152020202020203,15.096464646464646,17.359595959595957,17.48131313131313,18.506666666666668,17.209595959595962,18.656565656565654,22.875252525252534,21.74040404040404,,
0,1996.0,7.481967984934087,5.655631068554797,1.2548129601095703,0.010007639419404125,0.012528647822765469,0.2517188693659282,0.5832696715049656,41.58970222809205,101.85162643382984,0.7092436974789916,2.7452357678164128,2.277214541730671,,478.9084010315925,93.97945359391011,0.0013175230566534913,3.7986704519313212,0.13723100570926655,20.832001171131605,4.888442394964134,2.9405899575464796,30.459990484555703,149.48229166666664,456.28745430495434,95.13814637053767,16.71,28.696785714285717,18.144208843089277,24.297397525984483,11.302970042035259,2280.4545454545455,,,27.14915824915825,17.523737373737372,22.109764309764312,,,,,,,,21.433670033670037,20.243434343434345,21.054040404040407,26.109090909090906,24.317171717171718,14.352188552188553,12.407575757575758,14.176262626262623,16.675252525252528,16.592424242424244,17.797474747474748,16.281313131313134,17.606060606060602,21.728787878787877,20.620202020202022,,
0,1997.0,8.04066348003848,6.262708934583935,1.5032013588263589,0.00894187779433681,0.009852624606722968,0.22503725782414305,0.34666335486007627,46.9054666907167,120.7117401285583,0.4010597781089585,2.550335871025526,2.491038961038961,,364.2184595959596,75.33406704026568,0.0,2.634081159081159,0.0,19.12138854296388,4.138874557710174,3.807330593580594,29.38520874103066,142.92261904761904,517.7574256453423,99.70571537290715,16.723,28.082,17.41543426436577,23.548606564668212,10.927426450801452,2031.2964646464648,,,22.48690909090909,14.291636363636362,18.45872727272727,,,,,,,,18.58836363636364,21.022272727272725,21.50636363636364,25.11181818181818,23.617727272727276,11.440727272727274,14.48227272727273,15.934545454545454,17.87318181818182,18.00090909090909,14.594,17.711363636363636,18.694545454545455,21.894545454545455,21.049545454545452,,
0,1998.0,7.229733560090704,5.3211190705238325,1.2864552555028743,0.006666666666666666,0.00303030303030303,0.29666666666666663,0.15,41.24613037976133,105.82391050527954,0.15,3.649494949494949,2.901154401154401,2.175,473.82258580199755,114.55188457938456,0.0,1.9163283413283416,0.0013513513513513514,22.185465172965174,7.87044967044967,5.716214558714559,31.746399077649073,155.80039682539686,522.6085194560618,76.19645572520574,13.006666666666668,26.222,19.50639601127101,25.771391419016418,12.867403275028273,1493.8973665223666,,,28.937695707070702,19.95256313131313,24.5628345959596,,,250.0925925925926,255.2314814814815,11.821296296296296,16.21759259259259,,23.073497474747477,21.92636363636364,22.58818181818182,26.082272727272727,24.83772727272727,15.850757575757575,15.047727272727276,16.257727272727273,18.42727272727273,18.77318181818182,19.33670454545455,18.46545454545455,19.465,22.256818181818183,21.61,,
