,YEAR,DP01,DP10,DP1X,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW,DYFG,DYTS,AWND,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,EVAP,HDSD,HTDD,MNPN,MXPN,TAVG,TMAX,TMIN,WDMV,WDFG,WSFG,HX01,LX01,MX01,DYHF,TSUN,WDF2,WDF5,WSF2,WSF5,PSUN,HN01,HN02,HN03,HX02,HX03,LN01,LN02,LN03,LX02,LX03,MN01,MN02,MN03,MX02,MX03,HN04,HN05,HN06,HX04,HX05,HX06,LN04,LN05,LN06,LX04,LX05,LX06,MN04,MN05,MN06,MX04,MX05,MX06,WDF1,WSF1
0,1970.0,10.66899134199134,6.563450216450217,0.9280101010101011,5.288267514798126,2.020982418941603,106.82521424154076,71.78046941720412,32.18529365079365,92.60568730158731,207.58767853461734,13.479545454545455,2.6068660022148396,,70.26445752164503,13.945373048668502,2.232151056014692,13.71125459136823,5.250893677030041,8.348878394332939,0.4482823363505182,-8.264027203856749,21.868139184048275,,1924.4038162878787,372.62161616161626,,,6.192507346189165,11.96954878328742,0.5526798094582186,,252.07575757575754,21.63333333333333,,,,4.008333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.0,13.55
0,1971.0,9.926846240179573,6.544915824915824,0.6215039281705949,5.412900432900432,1.8571268237934906,167.91578643578643,68.38832772166106,27.139104377104378,79.91116498316498,191.28114478114475,12.654545454545453,2.98312324929972,,65.06987584175084,11.383953168044076,1.47979797979798,12.37022497704316,3.7918962350780534,9.45562442607897,0.19095500459136822,-7.831099632690542,21.905773645546375,,1908.5890970515973,335.0925459136823,,,7.316990358126722,13.381934802571168,1.5355048209366393,,230.0,17.8,,,,4.298295454545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1972.0,11.402041847041847,7.801512746512747,0.8672751322751323,5.7765400032066685,2.5750617283950614,144.9538624338624,72.47485970819304,32.32840524290524,103.19374955908292,239.3694051627385,12.150883838383837,2.254353741496599,,42.65708333333333,8.367607932607934,2.4078945828945835,15.116552591552594,5.415094965094966,8.681829881829882,0.05528255528255527,-9.656313423813423,20.1393603018603,,2192.0109132996636,389.24206651456655,7.16,20.97,5.6854192406692405,11.543178317928318,-0.21073565773565753,,230.9090909090909,18.91818181818181,,,,3.8333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1973.0,11.96853921272526,7.906723379979193,1.0249421121514144,3.617470384912245,1.1883519581194,76.6646045169301,33.77149149300312,34.006425383402124,111.01918285848517,91.90393217893217,13.333333333333336,2.7774149659863943,,90.73522343248149,16.200890953182622,1.1592592592592592,13.227068302068302,3.112711439794773,7.843464405964407,0.2863005050505051,-7.710464165464166,21.981282868366197,,2051.0183772792866,343.1645202020202,,,7.344660022847522,12.884689804793972,1.827282106782107,,179.0,19.38,,,,4.486363636363635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1974.0,11.171000704721635,7.03030303030303,0.7333333333333333,3.6933293978748525,1.3216450216450217,74.16795552931917,59.31964777646596,28.466818181818176,88.97295278365046,123.11083234946872,11.643939393939393,2.6738455988455985,,42.12464488636363,8.421305916305917,1.4745310245310244,14.729975348725349,4.450889850889851,8.341462241462242,0.07272727272727272,-7.803775252525252,22.255113035113038,104.7,1927.852474747475,367.2354713804714,10.31,20.6,6.24080291005291,12.162765271765274,0.35149711399711403,1764.0,272.72727272727275,20.372727272727275,,,,4.123376623376624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1975.0,11.40716661387393,7.031675641431739,0.6828951536268609,4.896615985640376,1.699310174919931,111.3708584098828,70.06364868194136,27.455186886284448,86.872311089994,159.73620349839862,11.030303030303031,2.3505050505050504,,79.24606060606061,14.925003819709701,2.440952380952381,13.791453308596166,4.566654298082869,8.536103896103896,0.5431539888682746,-9.001114409400124,22.0623537414966,123.5,1994.3900311942955,359.36271708683466,11.386666666666663,23.10333333333333,6.611725046382189,12.728125417439703,0.4813401360544216,,244.54545454545453,18.163636363636368,,,,4.090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1976.0,11.665099979385694,7.518491032776746,0.9494537208822924,3.7891998213426787,1.7235209235209237,90.0362270665842,65.2881734006734,33.732998350855496,103.60420016491446,157.54380110630112,10.793939393939395,2.428968253968254,,63.43346366894753,13.983019383019386,2.194442494442494,12.755988455988456,4.416688116688117,9.104247104247104,0.5122811122811123,-7.586180336180336,23.23521001521001,114.15,2340.1216380252745,348.84699777699774,15.08,27.64,7.167955227955227,13.140108732108732,1.1280267930267929,1696.0,250.0,20.19090909090909,,,,3.763636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1977.0,12.111710858585859,7.969406565656565,0.9819444444444445,4.838118363118363,1.558812483812484,120.24466181966181,58.13350815850816,31.826588383838384,107.98983522727274,154.0351074851075,13.77777777777778,2.136496598639456,,59.15200577200577,12.659866021324355,1.2602604997341842,12.478103402445507,3.6790986790986793,8.842637917637918,0.5253496503496502,-6.757672780435939,23.53997733747734,77.2,1871.3157057588876,322.065376984127,,,7.559336523125998,13.516360075110073,1.7538613769271663,,171.8181818181818,19.954545454545453,,,,4.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1978.0,9.149032882011605,5.845567375886525,0.33502578981302383,5.295104316979317,1.5745873917748918,109.00258086820588,50.00533685064935,21.61582527401676,65.20916183107671,123.08083288239538,11.727272727272727,2.7895238095238097,,65.11957966764419,13.034163860830526,2.3187991021324357,14.20746352413019,5.085690235690235,9.391329966329968,0.4156565656565656,-9.066307519640853,21.1194696969697,135.22000000000003,2099.8648373132246,366.50895342312003,12.102,25.572,6.4969666105499435,12.862975589225591,0.11075280583613918,2027.8,237.27272727272728,17.081818181818182,,,,4.035714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1979.0,11.300959909655564,7.262055335968379,0.9430265386787128,3.8283981115502854,1.0382097371227805,75.69142433653303,31.98272397891963,33.90421795595709,99.61372106154714,68.68222990777338,13.536796536796539,2.164761904761905,,58.778677685950406,11.874824597324599,1.856815256815257,12.66962676962677,3.198378522062733,8.087666135034556,0.24051036682615634,-7.8918587418587425,22.9366533758639,128.075,2133.7101941069686,345.0204838929839,13.575,27.07,7.157389298389299,12.697215045188727,1.6820472680472678,1818.25,225.45454545454547,16.863636363636367,,,,4.284090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1980.0,10.872345679012344,6.813314093314094,0.6136924803591471,4.826361832611832,1.4367684784351449,69.91000016397743,54.49435786435786,26.21279012345679,81.5999797979798,121.16297979797979,12.727272727272728,2.600656814449918,,53.506819309163056,13.075113446495024,2.456161431161431,13.275793650793652,4.713233988233989,9.141555666555666,0.43859103859103854,-8.119953379953378,21.47745458245458,,2134.7124496193464,363.09508800410117,12.395,25.44,6.486013024013023,12.874531672031672,0.5131569819069819,2135.0,258.1818181818182,16.10909090909091,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1981.0,11.627765752765754,7.9078042328042315,0.8644059644059643,3.5030784030784026,1.3452380952380953,79.58533549783549,40.33358585858586,31.623466209716213,106.59265572390571,108.67330447330448,9.946969696969697,2.7905677655677654,,45.862708719851575,8.250040106951872,0.6189065019947373,13.342481538069775,2.8191341991341994,8.254978354978356,0.22551948051948054,-6.417156756642051,21.526653679653677,124.7,1934.2841590508253,335.78144087938205,13.05,25.39,7.195997952211187,12.925069696969697,1.6312775125201597,1689.5,246.3636363636364,15.318181818181818,,,,3.1666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1982.0,10.474134199134198,6.559996220710507,0.6116728509585652,6.166782622139765,1.525481859410431,177.16192537621112,60.84385092420807,25.9563024805882,78.0129181268467,130.14910929018072,5.61188237050306,1.8684523809523808,,37.88239057239057,9.052357910906299,1.8963238374528695,12.021753246753248,4.4284538937764735,8.108261183261183,0.241830749895266,-8.473606689009916,21.938792999115577,,1899.3242525252524,327.3605546245869,,,7.368293185309314,12.797917376530279,1.1826803519061584,2240.0,264.54545454545456,14.990909090909092,,,,2.4285714285714284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1983.0,11.603617424242424,7.870094696969697,1.3564141414141413,4.563903318903319,1.2073106060606063,60.89651875901876,54.12541666666666,36.545022095959595,122.6941186868687,113.05093434343435,5.85200087610802,2.18735632183908,,67.16557137307137,14.771479797979797,1.5844853294853294,12.554056036556036,3.3348653198653198,9.050141895141897,0.31356421356421355,-6.79519288119288,21.610314814814817,,1865.5236453823952,332.7179345839346,13.455,26.13,7.40589632034632,13.049037253487253,1.6546597282347284,561.0,248.1818181818182,15.563636363636364,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1984.0,10.95371572871573,7.219840344840343,0.8799154549154549,5.715242165242166,1.313992488992489,120.65601528101527,60.56633644133644,30.624490694490696,96.88333906833905,141.22981740481742,5.983833407971339,1.7290640394088668,,64.33451298701299,13.290707843743558,1.5686520376175546,12.6846171070309,3.366513658755038,8.581571876399464,0.26541648007165247,-7.488612355077872,22.24610339851719,,1688.4423606434718,336.86423263244694,,,7.3793777678260435,13.227628215654077,1.530439680051749,,186.0,13.210000000000004,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1985.0,10.922364953886692,6.6168807641633745,0.5407467532467534,6.0232182069138585,1.47369816174164,92.32513881046488,51.46317993600601,27.16533769370726,77.60813194052324,111.84439895852938,4.484288194444444,1.8808755760368663,,38.54472027972027,7.2051001855287575,2.22104514533086,14.56961348175634,5.27999690785405,8.22490723562152,0.0522077922077922,-9.628552257266543,20.858264996907852,,1761.567138047138,378.2432600494743,,,5.6081595547309835,11.925676747062461,-0.46537207792207785,,247.27272727272728,16.20909090909091,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1986.0,11.328664421997756,7.175920314253647,0.6297643097643097,6.882828282828283,1.3143851210517876,103.27672839506172,53.470149110149116,25.070728395061735,83.27079629629628,111.68964886964888,4.908644044127916,2.251075268817204,2.4333333333333336,28.832757575757576,5.571567296340024,2.134336875245966,13.833526826708646,4.826218898946172,7.125143206961389,0.05509641873278237,-8.399895382395384,21.221355765446678,,1956.691893939394,360.10581201626655,,,6.126014757969303,11.936904433949888,0.03099567099567111,,248.1818181818182,17.418181818181818,,,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1987.0,10.4024209486166,6.1783102766798415,0.666205533596838,6.540222880983751,1.4944664031620554,176.37833772507685,65.42900197628458,28.75401185770751,81.04607378129118,135.53498023715414,5.020027864855451,1.9016420361247948,2.7,51.23525505050505,8.94306473829201,1.9510330578512394,13.75381083562902,5.173041016222834,8.201247321701867,0.21218243036424855,-8.664439853076217,21.904305172941534,65.7,2150.6602737047897,354.28769895928986,,,6.6290245638200185,12.24302073767983,0.7301471533516987,,228.1818181818182,18.036363636363635,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1988.0,10.981328816111425,6.823327216261999,0.668158290984378,5.211380105401845,1.1193675889328063,108.26058959156786,50.1981295878035,27.237873925591316,84.71164941338853,96.21428963548529,4.991188071188072,3.09140625,3.1545454545454543,91.01151515151516,16.81948629148629,2.252372706658421,13.198023088023088,3.8745990517419093,8.298220985363843,0.678682745825603,-7.747218099360956,22.319163471449187,,1840.030735930736,357.0154042465471,,,6.786262976705833,12.755667408781694,0.7930868686868688,,204.54545454545453,17.945454545454545,,,,2.4571428571428573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1989.0,11.573287157287156,7.549007215007216,0.7326810966810967,6.589132034632034,1.8829834054834054,122.9905945165945,66.67990836940838,27.14208888888889,93.2661650793651,165.23749134199133,6.447863920591193,2.385416666666667,2.7181818181818183,49.35352982954546,9.528921818921818,4.07969067969068,13.621844821844821,6.491075591075591,8.980330780330782,0.2420912420912421,-10.006990046990046,21.442937062937062,,1976.9595346320345,387.9824127724128,,,5.399349576349577,11.60223876123876,-0.7617395937395938,,260.90909090909093,18.12727272727273,,,,1.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1990.0,11.987363331113329,7.8438970751470745,1.0481671106671107,4.942204323454324,1.0781718281718282,97.95269799644801,40.7991008991009,34.2094687950938,108.5763952020202,90.15516983016983,6.112863483318029,2.234453781512605,2.590909090909091,59.66866161616162,11.85364898989899,1.7114583333333333,12.316584595959595,3.319444444444444,8.561767676767676,0.09987373737373736,-7.349345328282828,23.18242424242424,,1892.4101813001814,335.1391213023088,,,7.2856940025252515,13.033413636363637,1.3970233585858587,,200.9090909090909,17.045454545454547,,,,2.583333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1991.0,10.502213235107973,6.8889774942406525,0.8788404091035671,5.776353130300499,1.3333738386369967,93.31547239310397,44.99808865598339,33.67317200830359,97.84955874534822,106.4657249183565,4.5382956549623215,2.02921768707483,2.963636363636364,68.69866582491584,12.446714646464645,1.8841477272727274,13.743226010101008,3.7877714646464637,8.856464646464648,0.3568055555555555,-7.6362720959595976,22.310519570707072,,2020.5314393939393,350.6074797979798,,,6.707924242424243,12.868162247474748,0.5357054924242425,,226.3636363636364,18.3,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1992.0,10.624224682421405,6.3150024838549434,0.5441593925200483,5.269281811085091,1.3349478390461997,79.6745984434509,38.385842026825635,25.712766304733517,76.14850720317932,97.06130153999007,5.214377160307393,2.259009009009009,3.354545454545455,33.4322923681257,5.857881377881377,1.9200503200503203,14.880837680837681,4.704273504273504,8.017948717948718,0.15273892773892772,-8.745790135790136,20.539351204351206,,2104.8020338520337,375.01930254930255,,,5.920808857808857,11.739838383838382,0.05448601398601399,,213.63636363636363,19.345454545454547,,,,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1993.0,11.813274485930735,7.450238433441558,0.8669490665584416,5.800775613275613,1.7311710858585858,158.22835046897546,76.30980113636363,29.323516470508658,96.69561789772729,186.96681660353534,5.051604187774401,2.341611295681063,3.1181818181818186,52.751196172248804,10.846357142857144,2.839134199134199,14.040194805194806,4.792537878787879,8.247613636363635,0.400719696969697,-9.578976190476192,21.139475378787882,,2126.2699128787876,372.62936201298703,,,5.887549458874458,12.13446212121212,-0.32531136363636365,,241.8181818181818,19.163636363636364,,,,3.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1994.0,10.511414141414141,6.597871017871019,0.7064102564102565,6.8586391386391385,1.337777777777778,143.10106005106007,48.885081585081586,28.836503496503497,87.35997358197359,114.23398601398601,4.862947731281065,3.011830357142857,3.2181818181818183,71.43034965034965,11.629781866281867,2.009106942440276,13.66592352092352,4.379396344396345,7.4659139009139,0.20191919191919191,-8.220500721500722,22.067904681738018,,2354.575794205794,360.98630150713484,,,6.48164886964887,12.448540901074233,0.5797905804072471,,222.72727272727272,17.536363636363635,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1995.0,10.73074454566992,6.936350713962655,0.7394596282655984,7.262380296471204,1.8780106257378986,141.9660522978705,63.68644453189908,27.461659559346128,88.18661163877582,172.83159134636406,4.88872811970638,1.965504535147392,3.2545454545454544,66.64699016745529,12.705186131835069,2.7433575880384398,14.59151929630653,5.533073900095176,8.154375825120505,0.46591753400264035,-9.95127529090295,20.068930183291886,,1939.578733678246,385.78239039329463,,,5.614185955297657,11.755620175923367,-0.470430060483252,,278.1818181818182,19.39090909090909,,,,2.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1996.0,12.70925160697888,8.05034435261708,0.8632001836547291,6.3849300699300695,1.6740489308671125,114.98569541569542,66.04667781713238,36.833875114784206,109.89434266911539,153.99288665879573,5.707788449975951,2.1698941798941798,3.463636363636364,37.99638636363637,7.778187079124581,1.5535353535353533,13.83655303030303,4.411742424242424,7.858112373737374,0.08263888888888889,-7.693349116161616,21.369547032828283,,1949.0945730027552,357.52320707070703,,,6.503951914983165,12.040669665404039,1.031404250841751,,280.90909090909093,18.263636363636365,,,,2.638888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1997.0,10.966191768430575,6.556931252826775,0.5802578018995929,9.065173378809742,2.18588819969417,181.043956884866,66.33127005664318,27.838457711442786,82.20767073722298,185.88283582089554,4.132294372294373,2.4393939393939394,3.527272727272727,45.54397581254724,9.032699540043291,1.8208280723905723,14.197970779220777,4.875009018759019,7.836951358826358,0.2558028198653198,-7.906143428330928,20.527184042809044,88.4,1894.948712121212,369.22692678270806,8.32,16.62,6.12338949013949,11.872452711640213,0.28820556758056753,1952.0,278.1818181818182,18.263636363636365,,,,2.508928571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1998.0,10.883273537725593,6.992094625313803,0.8449569076281405,6.498933363485602,1.0614314789687924,124.34712799638173,41.813127544097696,34.24068255944968,98.22298394907983,86.63197648123021,5.256702741702742,2.887973137973138,2.946801346801347,52.697359307359314,9.889983660130719,1.329144385026738,12.637611408199643,2.9961081402257874,8.752124183006535,0.1732174688057041,-7.0528654188948305,22.344402852049914,118.3,1689.9917087542087,330.5639824717766,11.33,23.454,7.421470885323827,13.231635620915032,1.6873174390968508,1689.6,253.63636363636363,18.245454545454542,,,,2.9,,264.6666666666667,262.22222222222223,11.982222222222221,16.25111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1999.0,10.779140140904845,6.503987352516765,0.8177085985909516,4.833671391332681,0.9890803193222548,85.78083659172368,44.87207152166829,32.07490450725745,92.09717171717173,94.38966682958618,5.2682984328333164,2.969880952380952,2.98,89.66710437710438,18.167032377344878,0.9706912878787879,12.672280844155845,3.0878096440596443,10.211279461279462,0.4514369889369889,-5.63484592953343,22.777546897546898,129.8,1946.8174637681159,308.752080026455,11.568,24.412,8.413156445406445,14.256279852092353,2.4590296717171714,1684.8,,,,,,1.7142857142857142,,271.2727272727273,264.7272727272727,12.703636363636365,16.95090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2000.0,11.89436152570481,7.164200641812582,0.7250091533673624,6.548376031982589,1.7117651929127335,131.0331275282095,63.52348070872661,29.680375611121878,92.27317611078806,153.5748302699122,4.510191981931112,2.2705942205942202,2.996645021645022,25.03761693590962,5.64028115981241,1.5467201779701778,12.628711970899472,4.404372594997596,7.671847943722944,0.03921356421356421,-7.626468028499279,22.039768293049544,110.78,1879.9917512790241,352.61474258958634,9.846,22.234,6.593609713203463,12.194219103234728,0.9344284887566138,2665.4,310.0,19.2,,,,2.0,,268.23653198653193,257.20538720538724,12.677188552188554,16.914309764309763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2001.0,10.089911358482787,5.841650175221603,0.48532364460935884,7.651406926406928,1.7375340708674039,207.3519520602854,73.15002805836139,23.564976602762318,67.4678482787054,180.8359187109187,5.057450697450698,2.5830059523809523,2.832900432900433,77.30052264808363,15.480595793095793,1.2794760794760796,12.924469974469975,3.7605117105117105,10.353929403929403,0.7234015984015983,-6.4004075091575094,23.8905217005217,137.92,1575.3873181818185,319.6647915279166,10.672,23.43200000000001,7.926700965700965,14.006254634254635,1.768347798035298,1318.8,276.3636363636364,16.58181818181818,,,,2.0,0.0,260.5050505050505,267.9292929292929,11.900505050505052,15.507575757575756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2002.0,11.733134217874477,6.95222681359045,0.8019677292404565,6.854598221016132,1.3528870485392226,101.86648952208652,63.61742999351695,28.90486043177602,92.49986113453645,120.14298471254992,4.428641414141413,2.4913227513227514,2.8945165945165945,64.5501554296767,15.204439655172413,1.1435823754789274,14.15449756182515,4.084569836293974,8.895258620689654,0.7907654127481712,-7.251174242424242,23.242946708463947,127.18,1723.287963009213,353.6370450191571,11.116,22.856,6.79583324625566,12.635420498084292,1.084197056774643,2033.8,250.9090909090909,17.636363636363637,,,,2.6666666666666665,0.0,265.38720538720537,270.1515151515152,12.461616161616162,17.277272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
