,YEAR,DP01,DP10,DP1X,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW,DYFG,DYTS,AWND,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,EVAP,HDSD,HTDD,MNPN,MXPN,TAVG,TMAX,TMIN,WDMV,WDFG,WSFG,HX01,LX01,MX01,DYHF,TSUN,WDF2,WDF5,WSF2,WSF5,PSUN,HN01,LN01,MN01,WDF1,WSF1
0,1970.0,4.579542518205309,2.5639681700728216,0.05698848954662908,1.2341164971978926,0.5975448001610792,26.29896766670022,24.304356270344645,8.728210594315247,21.939907798919425,46.411209688244575,1.8253968253968254,4.148449612403101,,164.85169300144298,37.89015988971346,0.2638608776844071,14.017085561497328,0.8937804919947777,12.76237416683845,4.479486617879475,-5.383153509888804,26.28153168590669,275.0343246753247,1195.8456047619047,265.5361163076342,9.51939393939394,24.949307359307358,10.568507206417921,19.023126614787333,1.9582621424327304,2636.0812770562775,206.13636363636363,19.995454545454542,,,,2.0,,,,,,,,,,,
0,1971.0,4.736512605042017,2.54612129700365,0.08409515321280026,1.8996791898577614,0.9102676424104995,43.74209140726998,35.232148010719435,9.057613615143026,22.062720991426875,68.81807874665017,2.392857142857143,3.528205128205127,,146.32474794529142,32.82806255324327,0.4596867991446305,14.030219144978183,1.519868652097568,12.664940280602933,4.074172882004207,-6.966578304560233,26.100170552339225,245.48674025974023,1076.8109427444701,279.4143340461413,9.831142857142858,26.055198051948054,9.867127796901894,18.33730110050592,1.4403731766894416,3034.7809090909095,288.75,20.175,,,,3.0,,,,,,,,,,,
0,1972.0,4.013961038961039,2.1796620338725603,0.052804359383306736,1.4320870357712463,0.5488643879268879,29.643570669096984,21.801444504569503,8.140552897395004,18.608890863522443,47.08917335557961,2.65,3.0733535967578525,,148.76568376068377,28.312659671246628,0.7901354382332643,13.16167223477006,1.388854365467269,12.896581017548758,3.4102360005585814,-7.630286796536796,26.15879676178063,242.7887012987013,1185.47436611714,271.1351670038898,9.820077922077921,24.928268398268397,10.127649742769309,18.576306513677483,1.6785712717234456,2609.3742424242423,271.0,17.37,,,,3.25,,,,,,,,,,,
0,1973.0,4.457978013623174,2.385167729522568,0.06963180188986641,2.19690724448789,0.7112440397766484,46.06003467858307,25.943724904322732,9.687375444149637,20.98806641685674,51.81042843026539,1.75,2.725227963525836,,157.71368096549912,31.17793915343915,0.1796508738175405,14.01702661535995,0.4694876552019409,12.987736469879327,4.1712941820084675,-5.42131112714446,25.16881166452595,270.16501623376627,1290.7114147426648,270.9718686868686,9.06844155844156,23.131079545454547,10.161399470899472,18.466985990200275,1.7512691317941318,3451.790277777778,193.63636363636363,18.363636363636363,,,,2.0,,,,,,,,,,,
0,1974.0,3.0507459386491647,1.614390448261416,0.04413218203540785,0.9150320408384925,0.4134850812270167,20.217712066905616,15.068489037843877,6.613186783348074,13.740880347251316,27.03952078387562,3.1666666666666665,2.5888501742160277,,137.65790072540074,33.79405408083979,0.21692791335648476,12.901184529755957,0.6821718740197001,14.288804190978102,4.906670352594266,-5.67489898989899,26.385431096681096,277.11785714285713,998.5516533579034,242.18295712224287,9.618809523809524,24.656944444444445,11.12071719153862,19.911588744588745,2.033903366474795,3282.866666666667,231.8181818181818,18.700000000000003,,,,3.75,,,,,,,,,,,
0,1975.0,4.8634008392629084,2.4558014463186875,0.07084183377286826,1.843686458743277,0.8231294273907911,44.498765249901616,30.051497933884296,9.784565067754722,22.177121087724537,65.54027244851109,3.416666666666667,2.4512422360248443,,101.31242352092353,29.983338157320716,0.20334784724319604,13.882129014396458,0.9978619248968085,13.32309221785966,3.6519874828014367,-6.3384989848652635,26.1029495536763,268.4063888888889,1036.8617297979797,269.3804150726535,9.183833333333334,23.178874999999998,10.094481240981242,18.35133273348099,1.6106714738749621,3765.814285714286,255.0,19.32,,,,2.0,,,,,,,,,,,
0,1976.0,3.6466500553709853,2.0318991409107685,0.10801536964327663,0.7925659960954079,0.413715644820296,17.158986503692386,17.338763465216957,10.83507978455653,20.895644191080237,31.10963497097218,2.8333333333333335,3.068863049095607,,104.65120407825327,25.12105313027,0.28812014704871847,13.324551209372636,0.4814391766198995,13.89891774891775,3.127475269041534,-5.780223149866007,26.680671299918284,217.10476190476192,1119.8135734153127,256.83894074132024,15.03,22.19666666666667,10.471651380413428,19.510415858238147,1.3626398036487322,3335.4166666666665,249.0,16.700000000000006,,,,2.0,,,,,,,,,,,
0,1977.0,4.19301360783919,2.073285596832109,0.06573291050035235,0.7513645592133964,0.43118099600657733,17.22721358099265,18.308318651632604,8.329436348535184,18.739652337326756,32.76322821235612,4.166666666666666,3.0792582417582417,,171.66377686301794,37.96357981710391,0.12021361574933002,12.12369313887171,0.3799448877762131,14.903531876423443,4.548986856516977,-4.734067589156875,28.29782654427233,291.0916666666667,932.8901133438634,228.48299722700324,14.414285714285713,27.147142857142857,11.761699538413392,20.68996318607764,2.815913995396138,2937.5454545454545,247.0,17.68,,,,3.0,,,,,,,,,,,
0,1978.0,4.6354161144977475,2.850775613275613,0.11645794681508964,1.3201928010261343,0.6774162257495592,30.3688784672118,30.543343755010422,10.845140545395648,26.288836396030273,54.03150072150072,2.833333333333333,1.9475759144237403,,138.83280497280498,33.56233296042285,0.5284551867885202,12.587777777777779,1.125537518037518,14.119909812409812,4.242245871412539,-5.729998476831811,26.352931216931214,291.0175,945.624393073593,255.54316941485482,12.655,26.43,10.529846320346321,19.224002926086257,1.8892373617123617,3002.854978354978,215.7142857142857,18.214285714285715,,,,3.25,,,,,,,,,,,
0,1979.0,3.927433650227768,2.3660229748465045,0.07907258863141216,1.4503290360433219,0.6086187621901907,31.932278435849863,22.001917923346493,9.2065490691226,20.76133237133237,46.708074465217315,1.75,2.3233850129198967,,151.32188291074007,31.18250384277558,0.4976062467997952,13.271338577790189,0.6093818620992534,13.940788710082188,3.9988573624443187,-6.304661631677761,26.176184515967126,269.65708333333333,1115.0885318903318,250.86008199228309,6.875000000000001,20.365,10.734118145743146,19.38239782138152,1.735246497230368,3574.0291666666667,212.22222222222223,18.155555555555555,,,,1.0,,,,,,,,,,,
0,1980.0,4.84125309214595,3.183183879612451,0.10060361265718408,0.7700721500721501,0.35039442039442037,17.716747234247233,15.679544652877984,10.936947987528344,26.51592761157493,27.68243105659772,1.6666666666666667,3.1796679197994986,,114.6712620593692,30.784147007798694,0.06694391750571525,12.071818506088167,0.24671436588103252,13.440728314894983,3.882135241301908,-4.476088331144511,27.255111872695206,258.9367424242424,947.9782595856525,244.18915633056082,10.31111111111111,23.523750000000003,11.09667102404462,19.663188808722143,2.5303514113851193,3148.268939393939,260.0,17.06666666666667,,,,1.0,,,,,,,,,,,
0,1981.0,4.886470561470562,3.3732596232596235,0.16332696332696334,0.8049103514620756,0.437730341178617,20.498878771292564,17.935918296263125,10.770406542906544,31.376914414414415,32.14705843326533,3.0,2.405148005148005,,199.160109625035,42.50312143544287,0.09653851439565725,11.488214199821343,0.26554834054834053,14.39085646379764,5.677564298446651,-3.9796370593692023,27.673687675070024,275.2734848484848,844.7388003504432,223.81940484779773,7.875545454545454,24.337871212121215,11.985843503057788,20.868636898395724,3.3676234238644955,3182.6139393939393,233.75,19.6625,,,,,,,,,,,,,,,
0,1982.0,6.079434008451865,4.064785289115647,0.17824482065553493,1.437508085783948,0.6797319788797062,38.56194581280788,28.581158582579032,13.950411029942282,38.237056341475984,52.52699847500985,1.6119999999999999,2.821360544217687,,144.0558521135727,30.84788566335625,0.577050057222471,12.780126387022937,1.105712859491929,12.254695207892881,3.544855951541998,-6.070781086729362,25.509026351555423,256.3597222222222,991.860004954305,262.1685832696715,9.250933333333332,23.760272727272728,10.022173999127489,18.00213499194604,2.070994771193047,3356.6242424242423,212.8571428571429,20.857142857142858,17.224999999999998,7.700000000000001,12.4625,,,,,,,,13.675,4.387499999999999,9.0875,,
0,1983.0,7.747953320889102,5.505811059480784,0.2702870778558852,1.0635414996526105,0.7748900151339176,20.1736531986532,24.62276158800549,14.660540463613858,51.91638852482888,59.116934589800444,2.2368055555555557,2.6674603174603173,,150.53515918109667,29.179323153134124,0.26796058693649055,11.4916770980024,0.8990697794269222,12.142829227650658,3.1709716209716214,-4.585608277264904,25.407694032158318,260.5138181818182,1162.807088842089,242.64343187977337,8.989515151515151,23.997434415584415,10.545038900189503,17.97205176338212,2.91602846016099,3041.4752380952386,217.0,19.84,,,,,,,,,,,,,,,
0,1984.0,5.970001967729241,4.179633346451529,0.13959595959595958,1.1135307781649244,0.5677671725864497,18.690120279449545,24.382243258749284,12.51896336744064,35.54318021120294,43.32541247240042,1.5596006144393242,3.3706140350877196,4.142857142857143,149.68956118562673,36.092217755789186,0.3512368583797155,12.370640074211504,0.9199702911467619,13.21767082590612,4.0499613784907895,-4.856565656565657,26.393678847296492,248.15530303030303,990.7089152592321,245.16061611008038,9.539583333333333,24.378030303030304,10.906122762488835,18.728259209744504,2.6054968734968735,3474.9011363636364,167.39285714285714,22.81357142857143,,,,,,,,,,,,,,,
0,1985.0,4.289852876592007,2.9552086078173034,0.10071365832235396,2.3623183949888498,0.7598755411255411,37.309890709038434,31.269638347763347,9.969124945103205,25.36709200702679,63.180098878394325,2.4888888888888885,2.062121212121212,3.866666666666666,155.8420899865162,35.42981284588427,0.7855002140716426,13.124567892425036,1.912713705376749,13.35567593638246,4.13794623251145,-6.884997383568811,26.114691323169584,264.97484848484845,958.8306780130068,262.836484467913,10.11425,25.433999999999997,10.214966141001854,18.455048783643893,1.5105318530675673,2627.194345238095,220.45454545454544,19.85909090909091,,,,2.0,,,,,,,,,,,
0,1986.0,4.485418661967334,3.0452451186964455,0.140124698310539,0.329112129700365,0.25638360347662675,7.785624310330192,11.932819473807847,10.065294921401115,26.820303285701513,18.657314423302793,1.7115591397849463,2.185064935064935,2.8045454545454547,167.1393088023088,30.68736086736087,0.07965754483611627,13.22854276180169,0.4025792025792026,12.014504114504115,3.7670608920608917,-4.9253253839414555,26.375835185835182,281.17070707070707,925.0940737978239,257.1652607477607,12.382323232323232,28.12570707070707,10.315851786851786,18.744807060307057,2.0516791995207173,3510.4166666666665,211.6558441558442,18.47077922077922,,,,,,,,,,,,,,,
0,1987.0,5.341521425434469,3.650492502666416,0.13752086078173034,1.001202086546914,0.5234618916437098,20.02342845532501,22.140077725305,10.81306295878035,29.241784177175482,39.963456398399586,1.9547619047619047,3.262015503875969,3.0545454545454547,160.3165141329259,33.59871799537729,0.2679101574753749,10.568440303657693,1.2437061501716675,14.44091655470966,3.4168560606060603,-4.267952255473995,26.466587830273173,266.6788888888889,971.5343824846402,223.79120257569375,11.554333333333332,26.444141414141413,11.330025170964303,19.2516620546599,3.1778114436288347,2300.725,152.8030303030303,19.483333333333334,,,,,,,,,,,,,,,
0,1988.0,4.101478459811793,2.809004575671242,0.09114219114219115,1.5660387989039675,0.5597811447811448,32.41676273165037,20.24732884399551,8.624017094017095,22.790801821635153,47.571955667789,1.4464285714285714,2.405889724310777,3.340909090909091,190.6851916221034,45.591991559685525,0.3781490114823448,11.24292281792282,1.253095053095053,15.137380212380213,5.22135241301908,-4.697959663792997,27.990443322109986,254.80353535353538,976.5789870199244,227.2241775202767,10.912666666666665,26.356414141414138,11.940934072871574,20.22734192350859,3.249466715383382,3422.7073593073596,229.74025974025972,23.22077922077922,,,,1.0,,,,,,,,,,,
0,1989.0,3.7626479687920367,2.553548193802431,0.09114663585002566,0.9697802197802198,0.25986077414648845,19.106621156621156,13.858277436848866,9.067277741091303,21.36790266466114,21.88685362256791,1.7694444444444444,2.4004355400696866,3.2636363636363632,190.49559985894257,34.64089247606853,0.4335124382659594,11.585399518322053,1.1486370241651933,13.796799483771315,3.493130246123204,-5.684462710607076,26.25577998292787,278.4683333333333,1066.3130619477988,245.33668048696214,11.779444444444444,27.396481481481487,10.930112719244761,19.05433534794626,2.5680932615897403,5429.973484848485,225.45454545454547,21.93181818181818,,,,4.0,,,,,,,,,,198.0,13.760000000000002
0,1990.0,4.31403904737238,2.9706096372763033,0.07291720625053957,1.3788928611962321,0.39283309283309287,23.85305016456702,18.51971620971621,9.542958769625436,22.310681047347714,34.904511383678056,1.471014492753623,2.773452380952381,3.308417508417509,173.02677024845343,37.67983009595023,0.9531863158486535,11.23074717490302,2.069336684820555,13.695854861983893,3.920811106456268,-5.957580630048162,26.66844016198855,269.2975,918.3542989417989,252.94407973519986,12.440666666666667,27.52088888888889,10.647882610895598,18.61031343620537,2.465404038061506,2620.8681818181817,223.1818181818182,20.886363636363633,,,,1.6666666666666665,,,,,,,,,,200.9090909090909,15.51818181818182
0,1991.0,5.163510101010101,3.5959819873612973,0.10705329153605017,0.8179503704784604,0.4632323232323232,15.052942344796277,17.88263908930576,10.55649272901428,28.025180686172067,35.75095238095238,2.4789321789321788,2.8442857142857143,3.1818181818181817,140.87641492063494,33.034265758854374,0.08371212121212121,12.509936617531555,1.045405684329735,12.419152419310647,3.3172975231519533,-4.521684590023197,24.87970770087859,276.09696969696967,1135.6122766396359,257.8688893911995,11.588727272727274,25.75460606060606,10.36973365663872,17.939341596343176,2.600623221363728,3461.3333333333335,212.2727272727273,19.7,,,,2.0,,,,,,,,,,174.54545454545453,12.545454545454543
0,1992.0,4.929320296561676,3.2197283798576906,0.1156652734238941,0.9113551242764726,0.4262285779139712,16.976693905345588,15.976163318579049,9.738947946210878,26.386061818928198,40.487924185676995,1.995,2.4645691609977325,3.018181818181818,163.58900743982267,39.15020247113997,0.3451244588744589,10.521402642496392,1.3995168199855699,14.324505095598846,3.6783076298701305,-3.5898514835858593,26.023752998737372,259.3151515151515,1185.420339958465,233.88322402597404,11.949772727272729,26.43825757575758,11.471800746302309,19.155240302579365,3.616571827651515,3557.262626262626,217.5,19.97272727272727,,,,3.833333333333333,,,,,,,,,,155.45454545454547,11.91818181818182
0,1993.0,4.764506172839507,3.2057433307433305,0.09094794094794093,1.1784992784992787,0.41407481407481406,26.421087246087243,12.012110112110111,9.281969912803245,24.768736726236725,28.836263736263735,2.5735653235653237,1.8995063879210226,3.206969696969697,76.20144808474355,27.917556049917156,0.37660934744268076,11.87340401368179,1.3909324728769175,12.402738362460585,2.5742798353909464,-5.15081119840379,24.881434027221065,280.05757575757576,1028.0950477564763,263.6771008141379,10.443545454545454,26.66509090909091,9.878052406783887,17.57397431769191,2.104123073771222,3662.631313131313,218.86363636363637,19.75,,,,3.1666666666666665,,,,,,,,,,159.0909090909091,11.500000000000002
0,1994.0,5.064362489362489,3.5063612313612316,0.07937864604531271,1.2066076780362496,0.5377733377733377,15.758497851354994,18.407629275486418,9.433562024395357,27.022608687608688,42.55850062635777,2.7449404761904765,2.206704260651629,3.2776094276094283,217.80161883282113,44.193918350168346,0.364018451061134,11.326856544539472,1.625166874706752,13.876578448817714,4.7676163475243225,-4.00300826206314,25.95415287847803,336.8242424242424,1104.7330399382615,250.3976439438476,11.38681818181818,26.172727272727276,11.26197353021893,18.890107512460272,3.2309715513145396,4545.630303030303,208.54545454545456,20.304545454545455,,,,3.333333333333333,,,,,,,,,,166.0,13.990000000000004
0,1995.0,5.231530187832709,3.68771811755005,0.17953908836261775,0.4845760980592442,0.31736715665287096,12.207921915787086,14.829975183546612,11.02117810760668,32.702722179781006,25.017361210218358,2.517316017316017,2.0130842151675488,3.5148148148148146,116.48782587782587,29.33642356465084,0.14573141049044663,11.583638232584017,0.663181513934526,12.024683582816113,2.9966306785583896,-4.813770819207567,25.497233609763732,289.97555555555556,1344.9457636897735,250.73771500721503,11.177809523809524,26.493629629629627,10.717567603748329,18.568780163945828,2.8660155187850966,4446.216931216932,219.3181818181818,22.802020202020202,,,,1.5,,,,,,,,,,205.5555555555556,15.644444444444442
0,1996.0,4.887508795153423,3.4769176415870633,0.17113460460567897,1.1102552884467776,0.4395723750562461,30.871740965889906,21.515218622476684,11.980249603472744,32.031875544106946,40.25298608201834,1.4435515873015874,1.842204301075269,4.084848484848485,196.315209818776,39.69620022084961,0.21408063317154222,11.532049280685644,1.2047074642529187,13.33647732738642,4.234507849053304,-4.7872160566706015,26.792015960470504,354.4666666666667,1290.2173734029031,248.3679728909302,11.493818181818181,26.22068181818182,11.097395347413528,18.931274393283484,3.21462195111286,4981.730303030304,212.6818181818182,22.584545454545456,,,,1.0,,,,,,,,,,200.0,16.8
0,1997.0,4.315299921397482,2.99381943711212,0.06683531012799304,0.8841611402781616,0.24721989480054,21.627716757238034,9.9544279197505,8.86950899822851,22.51640331890332,17.23843349004639,1.6351851851851853,2.3245098039215684,2.9291125541125544,144.1519938016529,29.894803056225214,0.1931984515816851,12.30539980644771,1.282122767452109,12.47531257830659,2.834423361070068,-4.789241776187884,25.228828576613004,340.88181818181823,1439.1388911163408,266.29094950791057,10.633611111111112,26.072222222222223,10.206383561880568,17.84303976030623,2.548155401318575,4940.013888888889,231.8181818181818,18.645454545454548,,,,1.0,,185.0,,16.075,,,,,,,
0,1998.0,7.042757864357864,4.949394516594516,0.14284329004329002,2.2025927592759276,0.5639750892382472,59.84167381023817,21.005290119237486,12.972101067821066,40.63524883116883,47.404690514164194,1.8044761904761903,2.687134502923976,2.9986435786435783,138.10916162158645,33.341120040795964,0.36586878485026625,12.547038061389912,1.4332848644198337,10.701749307270779,3.26860564452589,-4.162128961573406,24.526448290972834,336.7454545454545,1333.6336176095595,280.2159812855183,11.855,29.51,9.794526728929506,16.871720551261962,2.5808761690983912,4143.7,168.33333333333334,21.9,,,,1.5,,161.95286195286195,175.1851851851852,14.94915824915825,19.188888888888886,,,,,,
0,1999.0,3.7619919432419433,2.5113130766539857,0.07576276837640472,1.705034255034255,0.37374869139575023,60.74634862134863,13.596438828056476,7.5974936048799675,19.1738761259784,28.571027501909857,1.325,2.294186046511628,3.1179545454545456,136.11331011002886,30.244080261489355,0.15759096994036756,12.494440098054556,0.9102984389348026,13.666012506012505,3.043645983645984,-5.555836962568891,25.84166933403297,360.58030303030307,1346.2158096408098,251.0222444138353,9.708333333333334,27.361666666666665,10.755393998425816,18.89323076216713,2.39150994236687,6768.597402597403,,,,,,1.0,,199.69696969696972,194.24242424242425,14.306060606060607,19.439393939393938,,,,,,
0,2000.0,4.3153332364153245,3.0223452542482394,0.08991998880058581,2.3596731728310676,0.46273168578993823,67.52848282321966,17.142485534961263,9.175966245611768,23.806187784023603,33.63026380307934,1.4350877192982459,1.655574912891986,2.9111111111111114,136.57601869701477,37.156674624395215,0.08781406501994737,11.962886427298193,0.9172778570177414,13.236807797212421,4.005764498828082,-3.963305788982259,26.212601364595585,405.25,1119.886709002467,251.81889001358118,9.53,29.096,11.085578055767762,18.876865973942564,3.141619291656056,6520.6,280.0,14.8,,,,2.0,,209.67676767676767,223.6969696969697,15.222222222222223,19.32,,,,,,
0,2001.0,4.220802818735149,2.8775125042042338,0.06940077466393256,2.864469510374683,0.6121487148714873,87.75019032691445,21.564426442644265,8.690902554004056,22.02007277392616,48.26428392839284,2.231060606060606,2.0020737327188938,3.003939393939394,168.08770750767232,40.10251417536712,0.21791146761734995,11.47894766997708,1.5674189372718785,14.443263093116034,4.379576012223071,-4.6681796324590445,26.437806998556997,351.79999999999995,1252.9316541353382,243.78622897037604,9.6175,29.0525,11.361571606824548,19.08272878575673,3.2889649966047023,5000.0,250.0,20.07,,,,1.875,0.0,212.9090909090909,207.4545454545455,14.885454545454547,18.905454545454546,,,,,,
0,2002.0,3.4212815383269928,2.2975288600288595,0.07887478682933229,2.8124682050529506,0.3461782325418689,91.38641377454935,11.961523969857303,7.755534539114085,17.71809340701386,23.291717317474895,1.7964285714285715,1.747123015873016,3.037929292929293,175.62814421190322,35.80655617166853,0.27700105605133535,12.931028360218304,1.075339470142841,12.840344658462634,3.9852544303386996,-5.566221754657509,26.02674497786857,380.4428571428571,1374.6106799002685,264.0135833454935,10.13,27.14142857142857,10.488729530457057,18.637342287238358,2.319513496900368,4933.0,246.0,19.58,,,,1.3333333333333335,0.0,211.22222222222226,214.08080808080808,15.271050505050505,19.649939393939395,,,,,,
0,2003.0,4.901800745550745,3.3590007215007214,0.0845117845117845,3.129009355853618,0.4193315760147443,95.952885707189,15.519549097766921,9.778624775897502,26.134660894660897,32.30281206692097,2.335014005602241,2.3556776556776557,3.3843636363636365,189.5514430963773,44.57510095063667,0.14308707165850024,11.736007246721533,1.1864851418422848,13.889506327006327,4.684205080633652,-4.164675542711257,26.41215034965035,380.6,1263.5360499616982,244.7001445380017,9.678333333333336,28.58666666666667,11.373338570159998,18.98956600938744,3.515364407417979,5966.571428571428,248.75,22.125,,,,2.5,0.0,210.90909090909088,219.77272727272725,16.368181818181817,20.236363636363635,,,,,,
0,2004.0,4.846715258647078,3.4013088132406315,0.1270458918186191,3.6349382324992083,0.41000153045607596,126.41652676591703,19.123576675849407,11.687282019327474,29.23001634308452,35.24291143760841,2.693452380952381,2.54700176366843,3.4727272727272727,122.54602608392344,36.72657452747617,0.254942871336314,11.051175691339624,1.2507159810438495,13.27735473391211,3.664547110448749,-3.8849664285320027,26.189908787326818,279.40000000000003,1286.1139401025562,247.6171834267736,7.688,26.680000000000003,11.151088287244026,18.605041042745963,3.5229743610973117,5542.166666666667,254.44444444444449,21.51111111111111,,,,3.625,0.0,204.22727272727272,202.04545454545456,16.404318181818184,19.85818181818182,,,,,,
