,YEAR,DP01,DP10,DP1X,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW,DYFG,DYTS,AWND,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,EVAP,HDSD,HTDD,MNPN,MXPN,TAVG,TMAX,TMIN,WDMV,WDFG,WSFG,HX01,LX01,MX01,DYHF,TSUN,WDF2,WDF5,WSF2,WSF5,PSUN,HN01,LN01,MN01,HN02,HX02,LN02,LX02,MN02,MX02
0,1971.0,6.2670574795574785,3.8719000065590974,0.3729967423149241,4.776424963924963,1.1530021535703354,60.887784227556956,43.03383920372556,20.517608771699685,47.59692014845424,81.80968232104597,,3.240034157122764,,160.27270680224171,34.48040246212121,1.6025825262938667,13.353821722378422,4.365701283670034,12.140219907407408,3.1952651515151516,-8.490583151098615,25.996747685185184,199.14354166666664,1932.705335454889,323.4077188552189,12.608708333333333,27.002949404761907,8.572487163299664,15.626369528619529,1.5192509111735917,3879.8693452380953,,,,,,,,,,,,,,,,,,,,,
0,1972.0,6.68295843045843,3.937000777000777,0.34944832944832943,4.758280885780886,1.0054390054390054,50.497529970029966,33.787468919968916,17.440452020202024,45.34096872571873,61.37937645687646,,4.389807566862361,,124.39022366522364,29.27341779597214,2.526154009034444,13.79395625509756,4.306968755881799,12.14859660267269,2.356586831043353,-9.887897374364766,25.913704161176987,187.47425925925927,1773.9915868771752,338.0171773244871,13.113814814814816,27.049333333333333,7.883112620772947,14.935896111738504,0.8429982668297886,3692.5486772486765,,,,,,,,,,,,,,,,,,,,,
0,1973.0,5.512414603625541,3.535433576839827,0.3446380659271284,2.598175796207292,0.7122831237004466,36.4474298667212,32.205393359920926,19.389023860254326,42.87276532061688,55.41314494779062,,2.8924650984891946,,147.73312950937952,37.34857382006258,0.8484876858472363,12.289262610049128,2.570409652076319,12.776196087862754,3.4942949334616005,-6.147334865509023,26.747315215648552,218.33780423280422,1446.1410553335554,285.86764397587433,12.200333333333333,26.68739417989418,9.891412544384455,17.218985870610872,2.7777145045965272,4141.822448979592,,,,,,,,,,,,,,,,,,,,,
0,1974.0,4.97877120774848,2.644489811535266,0.16224856793038608,1.4287660151296513,0.5433384166338711,18.2135415300188,16.43849124360488,12.79663234072325,28.004406374349557,30.089815088110544,,3.5993589743589745,,177.22635275835276,38.021868686868686,0.7176626513583034,14.155760242173287,2.392033298826777,12.373909906518602,3.726933151389673,-7.925812158855637,27.326331560951125,198.99550264550263,1424.7531218380013,296.6146238785369,12.0519708994709,25.86468253968254,9.573300677583285,17.272708537235708,1.6056966481586046,3508.5992063492067,,,,,,,,,,,,,,,,,,,,,
0,1975.0,5.969394912847294,3.4825207860922145,0.22550819991296178,5.530736224028907,1.1789582331248998,106.5649790588815,44.55519680936348,16.07679922810875,38.87966447353352,97.92649654137749,,3.28205574912892,,165.01556189306189,35.835900785261245,2.1365630624057586,13.789323410671724,5.173144595303686,12.165195789059426,3.187412272071363,-10.539648207597645,26.480075593598325,209.08187499999997,1625.7278491683753,339.45910810765463,12.519648148148148,26.03625925925926,7.88563138024766,14.987056588613406,0.742890862882436,3457.0833333333326,,,,,,,,,,,,,,,,,,,,,
0,1976.0,4.850937334270667,2.6391386391386393,0.21539078205744872,2.570183671692292,0.8365026496492014,33.8103386077524,26.91403660994178,14.646568986568987,29.51871887371888,49.88654059063542,,3.2441156462585035,,225.69248235782482,44.40222966269842,1.7556443903318903,13.461534541847044,2.685078463203463,13.647491883116885,4.554752886002886,-9.89068023989899,28.702617694805202,241.9707482993197,1572.3322428229665,297.210202245671,12.375714285714285,27.043809523809525,9.866250730519479,17.82766387085137,1.8411326253607503,3998.273809523809,,,,,,,,,,,,,,,,,,,,,
0,1977.0,7.229775432900433,4.561934072871574,0.5117424242424242,4.249605429292929,1.1297776875901877,73.03897682178932,43.46200171356421,23.594311643217896,57.11926519660896,95.76639610389611,,4.50506105006105,,169.18911260421677,34.44464438339438,1.2934667184667183,11.574329836829838,3.2899475524475528,14.585279072779072,2.549180911680912,-6.455093887593888,27.349604700854705,196.23541666666665,1930.3369064485298,276.3436949161949,12.99014880952381,27.09845238095238,10.17104063066563,17.35264559052059,3.1367930264180264,3676.6785714285716,,,,,,,,,,,,,,,,,,,,,
0,1978.0,6.363112138112139,3.8332416832416834,0.3201093951093951,6.306834431834432,1.1853317603317604,86.77205127205127,33.39315971815972,16.466222001222,42.82230353730354,74.50236600236599,,3.869080687830688,,149.51460004456325,37.25618066554042,2.8168709469914286,12.812850101705523,5.789031885116223,13.115975590674383,3.3199868739025367,-9.626448434430362,26.239608172951545,189.23044217687075,1812.0254240546365,335.5300611955795,11.792083333333334,25.645,7.990600392913645,15.029523148872547,0.8926166788365582,3111.1666666666665,,,,,,,,,,,,,,,,,,,,,
0,1979.0,5.96022149371664,3.446071673741576,0.3487069025903977,4.084151501141792,0.7540544137631517,64.89670806539739,24.990319982067557,16.78740907689937,41.228596821193904,46.76197656173385,,4.943073593073593,,137.55201244042155,30.327914814814818,2.0791212121212124,13.867227513227512,3.352791245791246,12.57312121212121,2.3322996632996635,-8.78139721019721,26.698205723905723,173.132,1632.028664141414,323.1338410774411,11.509125000000001,25.423875,8.333495892255893,15.718990033670034,0.9152853342953345,3212.9,,,,,,,,,,,,,,,,,,,,,
0,1980.0,5.2426519235481495,2.9196745078820556,0.2900739197909009,2.9405997304582208,0.7799007596177407,31.94133518473141,28.527215892074388,15.814129094176264,34.41899030738654,51.767855441204496,,3.534313725490196,,191.11851395730702,41.75608200733201,1.4600756600756601,13.398949923949923,3.0394777894777896,13.553278440778438,4.204964217464218,-8.23146571896572,29.091296166296168,200.152,1582.7126620799836,297.1269222631723,12.932400000000001,26.605399999999996,9.708550748800748,17.355521649896648,1.934767862017862,3753.7400000000002,,,,,,,,,,,,,,,,,,,,,
0,1981.0,6.389725895918557,3.6541982736936864,0.19813171028767357,2.322011398387545,0.537166885102665,19.83685180772337,17.593034870328445,15.228089744098916,37.6172853038908,31.167959079656328,3.0,3.368954613095238,,161.84991439821948,30.522422628541047,1.198524720893142,12.395913078149919,3.0781765018607126,12.954718234981394,2.296371610845295,-7.70968899521531,27.25925837320574,183.38333333333335,1541.3074814240485,281.11975279106855,12.570619047619047,26.67828571428571,9.857471291866029,17.195924508240296,2.409232456140351,3874.4176190476196,,,,,,,,,,,,,,,,,,,,,
0,1982.0,6.879434427492679,4.494158646100394,0.5387876686420376,3.1381397189649616,0.8447102789335799,48.90566027823309,35.918612617156306,21.424638128861428,58.0503431681587,63.893404572773505,2.662179487179487,4.016666666666667,,123.28712121212122,25.21131111111111,1.4780707070707069,12.758037037037036,4.022367484367484,10.783838383838384,2.0290485810485808,-8.747975084175085,26.342073881673883,177.12733333333333,1839.060994172494,313.46908013468015,13.293299999999999,27.240200000000005,7.978182760942761,14.77834253968254,1.2319051178451181,3085.6800000000003,,,12.890909090909094,6.909090909090907,9.645454545454545,,,,,,,,11.154545454545456,5.4,8.290909090909091,10.51,11.24,5.17,6.11,7.8199999999999985,8.53
0,1983.0,6.4541168402554545,3.7467361021816465,0.2989170345605989,3.771000043727317,1.156027031274556,49.135487632457334,35.20579629391511,17.139226279770835,42.396503007443606,78.98891031960339,3.5151834504293524,3.323225516621743,,206.56844807348537,44.013835653835656,1.6254738504738504,13.533797433797435,4.15991380991381,11.011945711945712,4.104787254787254,-7.289698432198432,26.39066222066222,184.66666666666666,1423.859428210678,315.03874088374084,11.853066666666667,25.40425238095238,8.620971997971997,15.25220157170157,1.8730336375336374,3553.1642857142856,,,15.909090909090908,8.19090909090909,11.536363636363635,,,,,,,,14.963636363636365,6.909090909090909,10.336363636363638,12.636363636363637,13.172727272727274,7.118181818181818,7.881818181818184,9.536363636363635,10.318181818181817
0,1984.0,6.788582808943634,4.108468707695512,0.37084951131342886,3.0826073697207717,0.881955043810714,39.302892697222596,37.0180412371134,17.614485577423725,48.32344877344877,67.69458762886597,2.3056488925536542,3.956484295845998,,155.58870046620044,35.28099866007009,1.3342316017316018,13.47504638218924,2.9577772624201195,11.832433518862091,2.9744140383426094,-7.66731081220367,26.07693537414966,187.50266666666667,1639.5172654558985,290.12807601525463,11.953700000000001,24.923333333333336,9.134791367759226,16.090321103896102,2.111654633065348,3361.4900000000002,,,15.6,5.6,11.354545454545455,,,,,,,,11.463636363636365,2.636363636363636,7.609090909090909,11.709090909090907,12.78181818181818,6.881818181818181,7.536363636363634,9.636363636363637,10.490909090909092
0,1985.0,6.382374274661508,3.764788845905867,0.33212443584784007,4.931744880415093,1.3321513002364067,86.04908622701176,42.59873200085966,18.063434074790457,42.226622340425536,109.11293788953364,2.2919874065328614,3.1150952380952384,,161.77493686868686,30.002458917533545,2.8015151515151513,12.837581034222827,5.143705713854967,11.806837026986281,2.6059852253882103,-9.534879014020804,26.45040177898387,189.2161111111111,1570.8567534999115,325.91301334237903,11.78586507936508,26.461357142857143,7.803467322478515,14.618906904869592,1.031135270616614,3943.4066666666668,,,15.218181818181815,3.636363636363636,9.8,,,,,,,,11.163636363636364,1.3090909090909093,6.1000000000000005,11.488888888888887,12.400000000000002,6.655555555555555,7.466666666666665,9.15555555555556,10.244444444444444
0,1986.0,7.093296602387512,4.470165945165945,0.4906871747780839,3.1130183508971387,0.7537601848207909,45.60121598379173,31.78831824740916,20.82018482079088,57.02513730377366,57.88054681009226,3.7563941694376473,3.9376026272577995,,134.39867368490096,28.756373674634542,1.2458790806616893,11.408890143672751,3.0478590250329383,12.125903967208314,1.9676548089591566,-7.022066001631218,26.210799297321035,171.85904761904763,1712.3167399804495,284.19864838864845,12.015539682539682,25.40934920634921,9.420010268314616,16.10044499341239,2.6187546270154964,3539.097619047619,,,15.963636363636368,6.2727272727272725,10.545454545454549,,,,,,,,11.81818181818182,3.518181818181819,7.199999999999999,13.12727272727273,14.4,8.281818181818181,9.245454545454546,10.38181818181818,11.436363636363636
0,1987.0,5.59212220241632,3.6206773618538324,0.2753961180431769,1.655944246385423,0.7904387007328184,39.53936670627848,31.62772331154684,16.43484204793028,39.85242424242424,66.94492473757181,2.977676996724616,3.1951447245564895,,210.0329602143888,40.11269695019695,0.3253797628797629,11.735913185913187,2.138302425802426,14.161368998869,3.559654947154947,-4.602188877188877,28.86329954954955,194.295873015873,1321.9018957431458,253.04199446199445,13.267222222222223,27.54405555555555,11.02199182949183,18.25673997698998,3.7236493018993015,3050.18,,,21.28888888888889,8.71111111111111,14.944444444444448,,,,,,,,15.355555555555558,5.733333333333333,10.355555555555556,15.633333333333336,17.11111111111111,9.566666666666668,10.633333333333333,12.444444444444445,13.866666666666664
0,1988.0,4.685785414794849,2.9906824307767703,0.28517894579215336,2.4355914263933136,0.8327333306106891,33.342095823463744,34.81173051267391,17.010032161234992,35.523625404993325,60.65233466742901,1.584293394777266,2.806569664902998,,247.37614126338005,47.21050452836637,1.8172206083390294,13.397535030758714,3.101857389686337,13.368084035847193,4.337052384749753,-8.777441900205059,29.43429364130022,233.68704761904763,1723.7717197270322,298.6375328472697,12.491999999999999,27.16426666666667,9.66013725127212,17.58754847345637,1.8114442498291181,3596.8533333333335,,,11.225,4.275,7.325,,,,,,,,13.166666666666666,5.533333333333334,8.533333333333333,13.05,12.966666666666669,6.65,6.1000000000000005,9.1,9.366666666666664
0,1989.0,6.188822751322751,3.583884479717813,0.2661729731174175,3.560072689511942,1.1586703676981456,43.0478075143963,37.412658663353106,17.10678531345198,38.09155987787932,82.24512151942707,2.2753584229390675,2.806349206349206,,211.6258755465099,39.80848267473267,2.924059736559736,12.882945295445294,4.6875296000296,13.180716968216966,3.6338874088874085,-11.060774503274503,28.004917166167168,212.984,1735.1678777356901,331.75697718947714,12.574976190476193,27.20490476190476,8.182090687090689,15.3998951002701,0.8888584193584194,3399.7942857142857,,,23.33333333333333,14.8,19.116666666666667,,,,,,,,20.55,11.383333333333333,15.716666666666669,21.25,24.6,15.15,16.099999999999998,17.950000000000003,19.1
0,1990.0,5.703192640692641,3.503986935683364,0.3321283627087198,1.8457775957775961,0.822884247884248,26.66258531258531,31.51695331695332,17.08810905612245,40.59040619846423,55.58730548730548,2.8375821018062393,3.831570512820513,,156.07502912528648,37.203575036075044,1.54277355435892,13.380368581283214,2.741343311160384,12.96796052863126,3.3853891704501464,-8.089218359553726,28.800095774821386,176.5736507936508,1426.8977176831606,292.66858392285224,13.395444444444443,27.510539682539683,9.499287742406645,17.057331102840248,1.9209613293210854,1709.0238095238094,,,19.875,8.450000000000001,13.225,,,,,,,,13.66,3.98,8.46,13.175,19.2,4.999999999999999,10.0,9.099999999999998,14.7
0,1991.0,6.036402311402312,4.01072891072891,0.4509236509236509,2.000275482093664,0.6849035812672176,43.22191460055097,39.32290633608816,19.67351055601056,50.81316657566658,63.31153581267218,2.5755125885722903,3.980952380952381,,192.0374273063314,40.089100455777285,0.82419931017492,13.068674550381868,2.5134392707563435,13.284368070953436,2.842177876324218,-7.251321754126632,27.651407982261638,195.94999999999996,1509.3356291308141,278.9309555925105,13.832111111111113,28.02744444444444,10.069227703867949,17.055355999014537,3.0944478319783197,2030.6944444444443,,,8.299999999999999,3.533333333333333,6.1000000000000005,,,,,,,,10.55,5.3,8.049999999999999,-1.7,-1.7,-5.0,-3.9,-2.7,-2.6
0,1992.0,6.359819173881673,3.861523719336219,0.29024621212121204,2.276121576121576,0.8365911365911367,23.628710528710528,29.615715715715712,17.761154852092353,45.44174963924964,56.072174772174776,3.3369432419432417,4.038289601554908,,76.51509065609714,15.129893414666144,0.8745220057720058,13.204457726616816,3.5318243309720576,12.010048947264856,0.9678058999081727,-7.009271530237439,26.028640463072282,153.74222222222224,1574.247331048581,300.3276340105602,12.247333333333332,25.13611111111111,8.592719606782106,15.388968737701692,1.7563041863439588,2005.1825396825398,,,9.78,4.119999999999999,6.660000000000001,,,,,,,,6.98,2.24,4.42,4.725,5.0,0.7,1.6999999999999995,2.575,3.4000000000000004
0,1993.0,7.37846038019951,4.869462011418532,0.4834440680092854,3.7076684767474237,1.2433039669881774,58.35360782005519,45.16782233361181,20.359543164564904,60.24655605746911,97.3090744538113,3.2245696763553906,4.741333333333333,,67.32630832130832,15.091355178771845,1.5970454545454544,13.266192480359146,4.1583782267115605,10.595935145101812,0.5570987654320987,-8.661420594837262,24.806255210838547,165.50555555555556,1841.0121663681148,329.5844504168671,12.533055555555556,25.355277777777776,7.438836091069424,13.873948741382074,0.9544841590508257,2416.305555555555,,,4.533333333333334,-0.2833333333333334,2.316666666666667,,,,,,,,-2.8,-4.4,-3.7,,5.68,,0.8999999999999998,,3.4800000000000004
0,1994.0,5.961617394950728,3.6205078871745537,0.31545553212219873,3.2801441135492864,1.051082251082251,54.23298533363188,39.45573810767776,18.788013529680196,42.66829192412526,76.82507899188934,2.5644777444777445,3.164270451770452,,133.59066003616638,27.932207713783804,1.4061539306104522,12.295221234079929,3.6904314888010536,13.233358036890644,1.7995443566095737,-7.174709321475626,26.47906785243742,174.65222222222224,1823.9962626682102,291.45701702584853,12.579055555555556,26.42727777777778,9.049765124066756,16.17441600790514,2.0271453118137903,2170.1944444444443,,,19.4,15.0,17.5,,,,,,,,16.7,2.2,11.0,,19.4,,13.9,,16.3
0,1995.0,6.965452757119424,4.633408258408259,0.5058805392138725,2.70180881496671,1.2573671497584542,51.08491209083314,52.69020170650605,21.608493050159716,58.28986063319397,103.55226990400902,2.7839662862390133,2.922714285714286,,134.3485809037014,33.538530844155844,1.7386912604303908,13.463921826965306,4.525145476504172,10.312694883618796,2.31588713219148,-9.3019871463078,26.286631258234518,164.23666666666668,1711.9227715355803,327.56282875337223,13.375888888888888,27.36877777777778,8.124141484723008,14.493011061703998,1.5797788247380637,2016.4166666666667,,,,,,,,,,,,,5.6,5.0,5.1,,,,,,
0,1996.0,6.849552788808988,4.388315266001217,0.35931868865753164,3.5273418201384303,1.2535237361508547,59.86044280578179,47.584698376011936,18.367910271546638,52.54803310555377,104.05404223836427,3.1444949494949497,3.1321645021645024,,122.71502090375377,27.154862874779546,2.758593474426808,13.952897627064294,5.622686100131753,10.994991843904888,1.7015520107911415,-10.570900432900432,25.658009991216517,185.85555555555553,1798.0446482683979,356.55777360910696,13.645000000000001,26.98873015873016,7.059196861471862,13.452978307923958,0.4089475268558602,2431.6444444444446,,,,,,,,,,,,,,,,,,,,,
0,1997.0,5.992028023330545,3.69406095771642,0.41708198430887505,2.8052920243598214,0.7379445178173991,52.45705052950815,36.52588200405997,19.25425876411171,47.37502752616197,62.96788160050872,2.618724893724894,3.5543367346938775,,132.39854348183462,30.800428846640184,0.7371230716591541,12.970981166599724,3.6670363428095385,12.544461924101098,1.8656279287722588,-7.220630718079172,26.41891451332173,143.0361111111111,1758.6595485810485,298.268841991342,13.898333333333333,27.326333333333334,9.16693203388822,15.87782675056902,2.47212275925678,1896.25,,,,,,,,,,,,,,,,,,,,,
0,1998.0,6.67259653462661,4.2871005978148835,0.5234672178281201,2.3039371247032534,0.839469264069264,37.82961964111157,32.94089321789322,21.777750002712406,56.68113375972398,65.13176277056277,3.683669424808665,2.939579020013803,4.308118386243387,149.50474610638403,35.788288809955475,1.1316689483356148,11.875009866676534,2.808974050640717,12.264234530901197,2.4354182854182853,-5.750543129709796,27.145011285011286,151.8125,1506.7180820221447,281.44988008904676,13.795,28.067142857142862,9.866995223911891,16.48577812927813,3.2728316004982667,2141.333333333333,,,,,,,,249.47089947089947,253.17791005291005,18.412003968253966,26.26936177248677,,,,,,,,,,
0,1999.0,5.842052373045524,3.631788778192888,0.3501452885014529,1.1923895134716032,0.5871455293677516,18.991337414658307,23.029554807332588,17.55799674830497,44.76930244223053,38.64798353909465,2.2521232735518453,3.3774999999999995,4.5465202020202025,139.17680193019302,28.886371437956804,0.20868235197503487,12.214252278886425,1.3145828200706249,12.387065779748706,2.1482528537406584,-4.175636240453313,27.79905744436232,165.91666666666663,1314.8165899680032,257.7100568695081,13.1875,27.95119047619048,10.498271639155785,17.628845323150202,3.2714646464646466,2275.428571428572,,,,,,,,278.89141414141415,282.32323232323233,19.33992424242424,23.705904040404047,,,,,,,,,,
0,2000.0,6.298637473637474,3.7937504625004626,0.3375312187812188,3.3049438371380817,1.006188157081014,40.04262486115004,42.20976654298083,19.356027282902282,43.26809197746697,77.88336296639869,2.4139481232073825,2.8132551528073915,4.757575757575757,152.63254619608784,36.23893989731199,1.6023981573981576,12.501263458763459,4.220157555622671,12.411123695426019,3.221620412318087,-7.242803807303807,27.219733967582805,183.1952380952381,1390.609921492442,298.78955636095174,14.079666666666665,29.05083333333333,9.097439519782544,16.173240813450114,1.824158846708847,1596.4285714285713,,,,,,,,273.030303030303,269.030303030303,18.66909090909091,23.381212121212123,,,,,,,,,,
0,2001.0,5.794245910688863,3.6019570101784866,0.3493148164289104,3.2554981634527085,0.735615282795734,62.91701484542394,43.02193470689711,18.1380711477188,44.7739576251489,69.6220084844145,3.0233098576382162,4.000595238095238,4.563030303030303,177.0156969476102,37.78495785519595,1.420242676195057,12.552096933049315,3.779858104858105,11.976089695137313,2.996324354657688,-7.280248688701069,26.663651223115505,179.975,1515.4115355403524,305.7095126148102,14.271666666666668,29.263333333333335,8.974744986715224,15.778742993998948,2.1156955209693304,1198.3333333333335,,,,,,,0.0,278.9090909090909,269.75757575757575,17.70181818181818,23.575151515151514,,,,,,,,,,
0,2002.0,5.614835471277189,3.046893341831992,0.21389685638151895,1.8941788920955587,0.8890265176224083,25.51215177569344,30.541389185396035,14.426020547278215,32.52093989854726,59.68227430864417,2.080746802664611,3.9053246753246755,4.846666666666668,211.33706175768674,44.50517555555555,1.0208994708994708,14.307463524130192,3.577415882177786,11.505591057972008,3.8744897959183677,-8.362178330928332,27.84912280400376,212.575,1502.1961669795296,313.99062334776346,12.911666666666667,29.273333333333333,8.921627084335418,16.013222854966905,1.7889670514670515,1543.25,,,,,,,0.0,280.6060606060606,279.7575757575758,19.459999999999997,23.336363636363632,,,,,,,,,,
0,2003.0,6.085313229294711,3.5740355494985123,0.24747853312668125,3.1134648180102724,1.0100327865633987,33.839946417219146,36.541145664615044,16.388954736963996,38.40640127019757,68.96285768275564,2.2704750881834213,3.1548412698412696,4.650303030303031,169.99136296692998,40.13625411018853,1.470578738201689,11.845500082795162,3.816819837721477,12.434881602914391,3.3174594303692664,-7.604990685543964,27.790748054313628,178.8,1557.9398040654999,295.9543454746528,13.596,26.425,9.328738698460011,16.25574006458023,2.237091012584865,2234.833333333333,,,,,,,0.0,271.27272727272725,271.3939393939393,18.45030303030303,23.495151515151516,,,,,,,,,,
