,YEAR,DP01,DP10,DP1X,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW,DYFG,DYTS,AWND,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,EVAP,HDSD,HTDD,MNPN,MXPN,TAVG,TMAX,TMIN,WDMV,WDFG,WSFG,HX01,LX01,MX01,DYHF,TSUN,WDF2,WDF5,WSF2,WSF5,PSUN,HN01,HN02,HX02,LN01,LN02,LX02,MN01,MN02,MX02,WDF1,WSF1
0,1970.0,11.388106701190813,7.672144677752154,0.7509716659249369,1.5279831020485224,0.7842530781783118,25.02048758614179,24.57098049925153,29.1180419684158,93.28913676147322,50.41418119782606,18.212121212121215,4.585859788359788,,198.75660812672177,42.64161271096054,0.1613965744400527,8.270047263525525,1.200291737248259,15.754205617249095,1.6237812911725955,-3.414889474454692,26.8237879833532,143.94,1517.3192290552586,204.37268105485498,13.793333333333337,26.46666666666667,12.87907438777004,19.381697931697932,6.407839941861681,1337.232142857143,,,,,,4.8181818181818175,,,,,,,,,,,,,,,,237.27272727272728,12.495454545454546
0,1971.0,10.988046255477448,7.502233011636682,0.6573090008869825,1.9769020480029655,0.9164303586321935,42.94899684922621,41.968186451672686,26.78364271813813,88.5772589260892,79.5251876563803,18.72727272727273,3.7581828133552277,,154.2014036195286,30.69872763347763,0.22179186228482003,9.266008678332623,1.0467278417982644,14.621165884194054,0.5865414710485133,-2.979491392801252,27.45551749893299,128.95535714285714,1188.639794034091,213.5964963924964,11.921428571428573,24.08,12.102389754689757,18.708462903684737,5.7529874448712475,984.25,,,,,,5.766666666666667,,,,,,,,,,,,,,,,237.72727272727275,11.886363636363635
0,1972.0,13.480669621383907,9.12839380196523,0.9614268535697106,1.605249089534804,0.7807345564488423,30.008845255273826,22.34850099635814,31.493784099498384,114.68131883460453,55.94471071256785,20.333333333333332,3.8676792556102897,,130.0448836136541,26.574881275440976,0.1315136660724896,9.131094028520499,1.127378260214081,13.716975727423488,0.5988655208804463,-4.183235665478313,26.28771483491633,114.66428571428571,1230.1455180840665,231.87231305593244,14.093333333333334,25.38333333333333,11.394963892657922,17.572153135835972,5.326394087938205,1227.5178571428573,,,,,,6.124242424242424,,,,,,,,,,,,,,,,256.8181818181818,11.15909090909091
0,1973.0,12.172911255411254,8.442252525252526,0.6681818181818181,1.258769513314968,0.7148084415584415,24.070471671986823,23.52858116883117,26.896801298701295,99.59546129148629,53.52447041847042,18.606060606060606,3.369444444444444,,198.18346622064803,36.440765501333686,0.07834205595399624,8.063284766642976,1.2698396782955608,14.28057094049741,1.4079693998811644,-2.58980885615214,26.741115143026907,125.45000000000002,1204.280641389262,204.43559633127813,15.801999999999998,27.94,12.568890867549959,18.496825158093543,6.286231564041265,931.8000000000001,,,,,,5.736363636363635,,,,,,,,,,,,,,,,257.27272727272725,12.118181818181817
0,1974.0,11.856386784511784,7.9963165885040866,0.7017781986531987,1.3023685515873016,0.8084370490620492,23.60478332431457,26.006278559403558,27.43333866943242,96.20382966570467,57.92939363876864,17.393939393939394,3.1505291005291003,,138.90623543123542,28.307792976604457,0.025974025974025972,9.45477163929545,0.7109074617139133,15.036290322580646,0.7281606386445096,-2.764740488788108,26.928625773867708,112.28,1069.456306289496,212.97000514512808,16.73,29.9,12.376174021319182,18.859840705441517,5.609963466868229,1619.5,221.25,18.508333333333333,,,,6.375757575757576,,,,,,,,,,,,,,,,261.3636363636364,13.049999999999999
0,1975.0,12.631990113905008,8.690301955727486,0.8792069632495165,1.3015210333145115,0.7535682916117699,22.1948722473179,20.870833333333334,29.451562432839026,107.1429948420374,46.491054567413265,19.606060606060606,3.8829223356009073,,179.7468089990817,33.3192797017797,0.09370941558441558,9.833524981962483,0.9238576238576238,14.557647907647908,0.8793650793650793,-3.46601810515873,26.77121693121693,123.925,1301.4470693779904,217.42821548821547,16.89166666666667,25.965,11.993361632194967,18.343654401154403,5.469235615079365,1703.6071428571427,229.09090909090912,18.759090909090915,,,,6.6060606060606055,,,,,,,,,,,,,,,,219.54545454545453,11.395454545454545
0,1976.0,10.591638916638917,7.356005106005107,0.6200854700854701,1.7974406545835118,1.007899640042497,30.99955005312148,26.71380286380286,24.601459373959376,86.23580058830059,69.68690476190476,14.969696969696969,3.100253968253968,,125.4790217223253,21.932458720696424,0.21401980635851603,11.094294907601359,1.225211127670144,13.785680576254348,0.6158552740519954,-5.268058813945911,26.465357675111775,134.60285714285715,1302.018850108225,244.74561558205,,,10.916685674070921,17.914692333167743,3.947023000744775,1917.428571428572,270.0,18.245454545454542,,,,6.112121212121212,,,,,,,,,,,,,,,,250.90909090909093,11.60909090909091
0,1977.0,11.528722363205121,7.703152626428488,0.7275895241412483,2.176118326118326,0.8562295028204119,42.876772596090774,22.05815787747606,27.18804224511121,92.35578784561544,50.895725108225115,15.272727272727272,3.201211926211926,,197.44098797036293,39.78370061451958,0.4665890136229119,8.805497468633062,1.5180319201870929,15.724789769617356,1.5692528735632183,-4.4600348521534965,27.68178708264915,128.89523809523808,1482.5815744820654,209.64543675672988,,,12.481745826491514,19.22846283649301,5.658248336879693,2136.8571428571427,244.02272727272725,20.48318181818182,,,,4.666666666666667,,,,,,,,,,,,,,,,255.0,12.836363636363636
0,1978.0,11.007430655763988,7.4321420554753885,0.8254681738015072,3.437741301907969,1.0301046176046176,53.070901875901875,20.44015512265512,27.373798500881836,94.8397475949976,62.31308722142055,19.515151515151512,3.416218734968735,,168.67319090909092,38.41040084687625,0.621425080296048,9.333818600754084,1.856622430392922,14.613871738461903,1.0275116504624702,-3.5865866033607974,25.716298937856312,116.77777777777779,1415.9015085694034,234.79750449459468,12.343333333333334,24.051666666666662,11.697663425827358,18.228872802971164,5.183420553460876,1607.0,261.8181818181818,16.631818181818183,,,,6.587121212121212,,,,,,,,,,,,,,,,246.8181818181818,10.472727272727273
0,1979.0,12.594379185109522,8.585770627624559,0.8058846895925548,2.3320167971853363,0.8831914652139371,41.3892861196232,24.744387697196686,28.758830722959942,105.7526872659176,68.40683236863012,17.848484848484855,3.324497354497354,,120.68708846708847,27.406234272550062,0.5794898133881184,8.947115219996576,2.141666666666667,13.538854057819576,0.31556948798328105,-4.0073035439137135,26.026099791013586,105.47916666666667,1399.370909090909,235.36797492468546,13.75888888888889,26.313888888888886,11.308111155413787,17.272882575757578,5.167656736860126,1358.4642857142858,235.22727272727275,16.995454545454546,,,,6.568350168350169,,,,,,,,,,,,,,,,205.9090909090909,10.836363636363636
0,1980.0,11.154379910213244,7.592718855218855,0.8042508417508417,2.576888728555395,0.969179894179894,39.25834054834054,29.56341590508257,27.87941217732885,95.38624054032387,66.74492544492544,17.124579124579125,3.5878824690049176,,159.60173853923854,35.52992099567099,0.586872826626925,10.049652260307997,2.689186798864218,13.404379625750595,1.3767193827677697,-4.575833747309158,26.08896115533212,126.37482142857141,1166.9833613916946,256.12979515392016,15.132624999999999,28.32420833333334,10.940321861471862,16.82780750477121,4.761180700447094,1442.114880952381,253.63636363636363,19.527272727272724,,,,6.090909090909091,,,,,,,,,,,,,,,,259.949494949495,11.953030303030303
0,1981.0,11.878366866719137,8.191710940574577,0.6391077987668896,2.2556932966023875,1.1813561753902664,34.819065656565655,25.10049070247934,25.504487775482094,95.41900338613408,78.85457128099175,17.03030303030303,3.4839091192032368,,137.21139683875793,28.665165404040405,0.3192718855218855,10.191911976911976,2.539441287878788,13.016370738636365,0.4408183396464646,-4.08290373977874,24.789955018939395,115.67071428571428,1319.1585908189033,243.11916895141894,13.618333333333334,26.299444444444447,11.119561339586339,16.39853957544192,4.73992104978355,1335.9494047619046,263.8636363636364,17.004545454545458,,,,4.333333333333333,,,,,,,,,,,,,,,,263.6363636363636,10.91818181818182
0,1982.0,11.514570919276801,7.99266615737204,0.6765215176979883,1.433003933896791,0.8139077853363568,26.944831392152818,26.386262282690854,27.061630591630596,94.74229131652662,53.19737682951968,8.968698662448663,3.952842565597668,,121.0507401541548,27.746288651824365,0.04997088681299206,8.840219234956077,0.7547892720306514,15.310946285515252,0.4073841866945316,-3.5865329991645782,26.928879061551477,119.25964285714285,1092.8082533670033,193.283719851577,13.815976190476192,26.053880952380954,12.486930166324901,18.8732170846395,5.657022708285866,1201.3392857142858,249.54545454545456,16.800000000000004,,,,7.249831649831651,,,,,,,,,,,,,,,,245.45454545454544,10.222727272727273
0,1983.0,11.771699134199133,8.094288119288118,0.7743025493025493,1.8036547447261733,0.8052390400604685,34.638145914931634,30.655264807943382,26.990824915824916,98.54143011750156,63.06179438947296,8.53816232500443,3.0998095238095242,,150.15200216450216,38.50802159526297,0.3538096482061999,9.136594392197841,1.4497823058167882,13.854619470567744,1.8658089515848133,-3.9809495820271685,26.947700714036923,115.48095238095239,952.2349516049989,216.13948319400907,13.169285714285715,25.46642857142857,12.058391980146292,18.214106017067223,5.354566962730756,1360.6253968253968,225.0,18.436363636363637,,,,4.591582491582492,,,,,,,,,,,,,,,,236.8181818181818,11.877272727272729
0,1984.0,12.164207551707554,8.232020889163746,0.8692786710643853,1.5959484298770013,0.7227964165464165,31.630670222634507,24.89909769463341,29.829484212877073,103.42720800694013,55.29319684944684,8.375352879443788,2.6203757693553613,3.4454545454545453,149.65131497344265,32.03537209759937,0.16206152433425158,8.287118588482224,1.0577649932913091,14.477863218652693,0.8752784739626844,-3.6367555424373603,27.152417913470543,111.32111111111111,1118.395173553719,209.21796733569462,13.8275,23.790000000000003,12.18158567493113,18.46751160097213,5.6546847173029,1320.611111111111,267.95454545454544,16.145454545454545,,,,4.970454545454545,,,,,,,,,,,,,,,,255.90909090909088,10.568181818181818
0,1985.0,11.414643458393456,7.70424482924483,0.8048069985569984,2.8223965848965844,1.030904280904281,46.193915343915336,29.0049062049062,30.513886183261178,99.89606421356422,74.59585137085138,8.343475665748393,3.082961837217156,3.6363636363636367,138.5286466942149,29.02535581377687,0.44421407052985995,8.364193311561733,1.9924746230780714,15.136966960242823,0.7449805941185251,-3.9029275208222574,26.990329899985078,112.5904761904762,1204.6234086825125,214.60292853345481,13.068968253968253,25.218253968253965,11.737952804992279,18.08078281584316,5.240466317308422,1360.4841269841272,242.1818181818182,17.45909090909091,,,,4.6000000000000005,,,,,,,,,,,,,,,,225.9090909090909,10.745454545454546
0,1986.0,12.105865549179503,8.321243162522233,0.6453354139400651,1.4331533776301217,0.777247139165744,29.48609810731904,23.47211441659116,26.938087897244877,97.39840930064766,57.627341521527576,8.00100164592352,2.9850975413475416,3.336363636363637,179.18919860810482,36.00110970479615,0.10764057035243474,8.04614058258126,1.1572727272727272,14.771893939393939,1.1007557720057721,-4.37417051874679,26.783492063492062,161.9857142857143,1006.7928852247968,205.83465264020347,13.267142857142858,26.407142857142865,12.469339019737324,18.495369336219333,6.114881563822243,1592.2857142857142,267.95454545454544,16.540909090909093,,,,5.072727272727272,,,,,,,,,,,,,,,,222.72727272727275,10.536363636363635
0,1987.0,10.020655055538777,6.717412077586497,0.6643616396523373,1.9954943957850935,0.9318781670525856,48.60034606866002,41.07494043424276,26.058497390852036,82.90107583308165,85.10667304271956,9.130559563892897,2.856333009394234,3.409090909090909,203.4118153759821,45.82430674786607,0.014329738058551618,9.349104238511018,0.7430375180375179,15.489676527176528,2.3295147907647906,-2.081885868368919,26.509867424242422,149.86031746031748,936.1380677071468,200.52561486536064,14.345912698412699,27.101507936507932,12.972913438256658,19.45026063011063,6.190570156773547,1340.4682539682542,243.4090909090909,17.240909090909092,,,,4.690909090909091,,,,,,,,,,,,,,,,220.0,10.136363636363637
0,1988.0,9.802955146705147,6.500724506974507,0.5274320586820586,1.1690854119425549,0.6866762866762867,18.528148835291695,16.47722162097162,24.261171236171236,77.39470328282827,41.696476671476674,7.427931096681097,2.6088145896656534,3.4863636363636363,158.8112201805287,41.861778434858785,0.22488481304270777,10.14440900230374,1.372427666495463,13.583226331107689,2.950184043828112,-3.2021588693957113,27.938822547508988,130.39746031746031,1437.5632089765581,226.3848830138116,14.842857142857143,27.797619047619047,12.377856237816765,18.769628060263656,5.183684077618288,1248.161904761905,253.63636363636363,16.82272727272727,,,,4.2592592592592595,,,,,,,,,,,,,,,,235.45454545454544,10.259090909090911
0,1989.0,13.317153239714216,9.21179477703868,1.0778054939640305,2.5039942103966495,1.100280241438778,36.41113574772112,23.380761887164326,31.03016198571077,118.53975424981522,73.66238605567875,8.605663044438554,3.291731266149871,2.9,137.140939125474,32.63789334018148,0.9284540318438622,10.170475945899675,2.934441264949739,13.241986450461026,0.8342235918507105,-4.27032271871255,26.39405929757624,95.14380952380952,1133.4218950373297,249.56108286252353,13.428095238095237,25.156000000000002,10.586359955487074,16.631868234402134,4.654469268960795,1221.904761904762,288.4090909090909,16.227272727272727,,,,5.466666666666666,,,,,,,,,,,,,,,,251.8181818181818,9.904545454545456
0,1990.0,11.70935606060606,8.396767676767677,0.916199494949495,0.7957837872394835,0.5053445850914206,20.55632683069392,22.310292801432045,29.143992424242423,106.68879743867242,38.639598516813706,7.934591103341104,3.393804112554113,3.1909090909090914,140.77875140291806,31.910297930039313,0.05815047021943573,7.867470891177788,0.46431556948798325,14.84148380355277,0.7681426332288401,-1.773660247798179,27.738479188436084,126.9,995.5828425767105,181.29734450415486,14.315,27.666666666666668,13.150595480668757,19.45585941309648,6.448788749564611,1149.0,255.6818181818182,17.81818181818182,,,,4.633333333333334,,,,,,,,,,,,,,,,249.09090909090912,11.15909090909091
0,1991.0,10.940508745996551,7.220209499172913,0.7222494984690107,0.9878851010101009,0.6182940516273849,19.01238005050505,14.818512283327099,27.916829224298738,89.0310926336536,37.079080932784635,8.179392986468459,3.1204931972789116,3.1454545454545455,234.43129045557615,43.117263930027086,0.056112852664576794,8.251489028213166,0.8492656590114217,15.214684985447699,1.6571196223738598,-2.217133838383839,27.350808936825885,149.21666666666667,1006.5376381461674,192.56246291233134,14.205,28.54833333333333,13.20165974399164,19.25451168464304,6.6073885841170314,1398.3333333333333,281.6590909090909,16.029545454545456,,,,4.669696969696969,,,,,,,,,,,,,,,,275.0,10.195454545454547
0,1992.0,13.03362281350086,8.125776933094008,0.5726247668320839,1.7007192738674222,0.889155932143737,29.430569807421662,25.857391862879666,24.232677911519374,91.52541019955653,64.25776009221131,8.160670615933775,2.7539021164021165,3.0681818181818183,116.01061462842712,23.32341434394066,0.07793726741095161,8.634302929039771,1.2310888648388647,13.334003126503125,0.3516239778739779,-3.4407406774512035,25.85456439393939,102.62,1254.9399254911755,224.11057947900056,14.444,27.28,11.483886914255336,17.50293300865801,5.396481937166148,681.0,253.63636363636363,15.490909090909092,,,,5.15530303030303,,,,,,,,,,,,,,,,272.27272727272725,9.809090909090909
0,1993.0,11.928593760736616,8.095026369133512,0.8009259259259258,2.5115192623913556,1.2994332863518911,67.89062426591498,54.676752995066956,29.21305366591081,100.46898658857482,130.2802443035001,7.065296998083883,2.63377065111759,3.231818181818182,175.57032776747062,38.53671385514127,0.22185565330726617,8.851580319322254,1.772866022866023,13.767423687423687,1.8252086802086802,-2.6334078690127076,26.493572816072813,154.26,1167.0292271925605,218.26704597821535,16.3175,31.3475,12.068855589303169,17.934587595737593,5.661500651678072,655.0,267.95454545454544,18.38181818181819,,,,4.0129629629629635,,,,,,,,,,,,,,,,231.8181818181818,10.790909090909091
0,1994.0,10.637716232896956,7.401128322815071,0.9025808863158261,1.1523629148629149,0.5217622655122656,19.703998316498314,16.35547438672439,30.641444870390657,106.18327039760777,39.3430765993266,8.615422679172678,3.21526951058201,3.290909090909091,151.39255636724386,31.416187169312174,0.08770491803278688,9.092512360135311,0.8952706791416468,13.778560373318438,1.0603308429921332,-1.9047975658221559,26.65031321277289,,1437.05961406518,205.21418434343434,15.26,32.1,11.97520863790126,18.377892414932738,5.4401891041563175,,280.22727272727275,17.03181818181818,,,,5.232323232323232,,,,,,,,,,,,,,,,222.72727272727275,10.277272727272727
0,1995.0,10.96782531194296,7.159164332399626,0.5973240811476105,2.565610304727952,1.1318716577540109,49.81261098378745,41.708033273915625,26.981010737628385,88.90504800101859,94.71243909685086,7.835266099249149,3.2805317460317465,3.377272727272727,161.95041228612658,35.82599720862016,0.4909753270409008,11.025866392259834,2.486423188804141,13.122075631599442,1.3881788405597928,-3.653499929032716,26.050147506814177,,1102.2696666666668,251.73476018971922,,,10.810012502069878,16.876276724157677,4.408460512620348,,237.95454545454547,17.195454545454545,,,,4.818518518518519,,,,,,,,,,,,,,,,240.0,10.490909090909092
0,1996.0,13.203060365560365,9.15387506012506,1.165268759018759,2.050710594315245,1.2601018394121843,36.69512651431256,35.49994941201838,35.44749158249159,126.32544961105306,95.95893126668989,8.470904051856433,3.3449372140861504,2.672727272727273,150.93626487093155,28.627185076208512,0.4021606171606172,10.008453213453214,2.20490675990676,12.842802197802198,0.5549300699300698,-4.900222055722055,26.109190809190807,,1161.2133820968304,240.8487310042388,,,10.763625702075702,16.74902732267732,4.61559995004995,,251.42857142857144,16.34285714285714,22.05,14.166666666666666,18.166666666666668,5.7318181818181815,,207.9090909090909,208.33333333333331,11.32909090909091,16.22727272727273,,18.58333333333333,,,12.05,,,14.716666666666669,,,260.0,9.2
0,1997.0,11.263866145931363,7.4015618137900745,0.6562817617165443,1.1465945165945166,0.6876543209876543,28.033240339907003,22.77895903479237,26.53617667356798,89.38001352813853,53.141728395061726,8.814245566261697,2.261344537815126,2.5409090909090906,114.3197673853924,26.335130878108817,0.016027926322043966,9.463772706052119,1.1013622136861572,12.212992602077108,0.7007575757575757,-1.9895996732026144,25.93510812348841,,1186.2107227446882,226.67879498769204,,,11.442229134835754,17.142306266894295,5.16583599651982,,,,21.154545454545453,12.81818181818182,16.972727272727273,6.62962962962963,,215.45454545454544,216.86363636363637,11.686363636363637,16.057727272727277,,16.91818181818182,,,9.845454545454546,,,13.009090909090908,,,,
0,1998.0,11.216611678504881,7.470835259670212,0.6772040796312642,1.3286770768913625,0.6721574344023323,27.456345157110466,21.101683010866687,26.11844796788971,92.48709722047101,48.96400189946108,8.204354256854257,3.514666005291005,2.623340548340548,152.67691172811863,33.10783656672545,0.026748971193415638,8.631008497675165,0.9616048610024513,13.524827013682437,1.1069038056989862,-1.8802031781661412,27.724858438081334,,916.9550815514453,214.09202755063868,,,12.117466280975542,18.512369647420854,5.881498102720325,,,,19.447474747474747,9.850505050505049,14.294949494949497,6.05,,251.25541125541122,249.12698412698413,12.964105339105341,20.994552669552668,,16.21717171717172,,,7.791919191919192,,,11.301010101010101,,,,
0,1999.0,9.850141525141526,6.2152899184149195,0.6238050144300146,1.5819654268633863,0.8899582560296846,31.592657625820888,30.603124539859234,27.23179643273393,77.2990251068376,76.87048325823835,6.7951759660093,2.3823478835978835,3.076623376623377,168.33422124976474,33.74595895176252,0.025026737967914436,9.48680417621594,1.205838214073508,14.464222052457348,1.9221445547916138,-2.303887021475257,27.47827599524658,,1013.833484192575,214.03286285473786,,,12.095501026420672,18.902600131567777,5.088737093625329,,,,21.248484848484843,13.466666666666663,17.55757575757576,3.3499999999999996,,249.09090909090904,272.72727272727275,13.081818181818184,17.12207792207792,,16.742424242424242,,,10.124242424242427,,,13.65454545454545,,,,
0,2000.0,11.51712801087801,6.927437839937839,0.9169264763014764,1.7416001533189034,0.6620212542087542,28.537323006854255,18.14926346801347,31.070099310411806,94.43243638306139,44.169999473905726,8.630024509803922,3.216034999858529,3.064772727272727,141.37378589720137,30.129038390550022,0.16040868454661558,9.535622232173957,1.8908580882718815,14.48248619196895,0.4105869864490555,-2.1379948499776082,26.579073327694015,,1071.5924058852538,222.48157517869728,,,11.710364042726109,17.859108017780436,5.40114954139092,,,,21.38787878787879,12.182424242424242,16.403636363636362,4.65,,249.26136363636365,240.6818181818182,13.846022727272729,18.658522727272732,,16.710909090909094,,,8.503030303030302,,,13.015151515151516,,,,
0,2001.0,10.385113821796065,6.6400510444902965,0.6492420870925544,0.7702680982383954,0.46901725886874407,20.165372965868016,17.647186504364722,25.544409650577872,83.83173807500911,32.43000514337148,8.742609272447982,4.088381321520856,3.0136363636363637,139.33763199509775,30.037889071337347,0.001044932079414838,8.833990977094425,0.8928915781188508,14.592366850321396,0.6610947133674406,-1.8023370403542818,27.121760789715328,,1115.1314065101567,200.8241874409116,,,12.39779468328606,18.894242440640166,5.778872626096764,,,,20.86848484848485,13.014545454545456,17.44363636363636,5.782407407407407,0.0,253.97727272727275,237.84090909090907,13.83636363636364,17.98181818181818,,17.823030303030304,,,10.454545454545455,,,14.295151515151515,,,,
0,2002.0,11.804778554778553,7.838869463869464,0.9227078477078476,1.3287190758840244,0.6495656119367459,19.023962377828358,19.305962794364856,30.093569347319352,104.54717268842268,45.51685001710775,7.549949609473419,4.049797178130511,3.1499999999999995,196.39981414141417,42.88086953135249,0.04436216093519464,9.460094524701267,1.2179398317038768,14.072880895633705,2.0105290464841024,-2.033899022325988,27.480288519221105,,1015.8962220893143,221.16705082480647,,,11.924936556577006,18.338013518005088,5.724553699109879,,,,21.409090909090907,12.884848484848483,17.157575757575756,4.392592592592593,0.0,241.3636363636364,249.31818181818187,13.840909090909088,18.981818181818184,,17.97878787878788,,,10.663636363636364,,,14.072727272727272,,,,
0,2003.0,14.130015830986707,9.684506297370374,1.2182154415164124,2.8295220243673853,1.2380550720756909,59.72228209934396,33.16133053658827,34.59739184494039,133.16854401154401,96.6632153642463,9.308861195993549,3.923163118061078,2.9352272727272735,131.043836351442,28.29273504890172,0.005499438832772166,8.380421677088343,1.560566378066378,13.959349446849446,0.37821909571909573,-1.147789722623056,25.787369087702423,,1106.1306715969215,208.51012233445564,,,12.07051299502966,17.797953338945003,6.129685854577522,,,,20.55454545454545,12.851515151515153,16.83636363636364,6.224242424242424,0.0,253.4090909090909,247.49999999999997,14.219318181818181,20.086363636363636,,17.139393939393937,,,10.193939393939393,,,13.739393939393937,,,,
