,YEAR,DP01,DP10,DP1X,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW,DYFG,DYTS,AWND,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,EVAP,HDSD,HTDD,MNPN,MXPN,TAVG,TMAX,TMIN,WDMV,WDFG,WSFG,HX01,LX01,MX01,DYHF,TSUN,WDF2,WDF5,WSF2,WSF5,PSUN,HN01,LN01,MN01,HN02,HX02,LN02,LX02,MN02,MX02,HN03,HN04,HX03,HX04,LN03,LN04,LX03,LX04,MN03,MN04,MX03,MX04,WDF1,WSF1
0,1970.0,10.984375405034088,6.279211058402676,0.5091812046901867,8.630619447486918,1.8672425711347866,137.24920156817745,53.53342967744166,17.6407768013756,71.37609030856036,153.97975131987107,10.154063117952008,2.2270114942528734,,0.1736275523886143,0.09585925152889439,4.620537861609291,17.060668118257404,8.312114340685769,1.008908386586958,0.000541125541125541,-14.376575684566754,12.949418805400947,104.64666666666668,2534.1734559354045,537.5273082440048,10.054444444444444,17.939999999999998,0.09481056526145805,4.697397188294509,-4.550524260461761,1441.2708333333335,188.33155733155735,23.689699189699187,,,,3.4358585858585857,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.2077922077922,16.57792207792208
0,1971.0,11.266946359538952,6.470744036484778,0.4977005504783283,9.575522293918521,2.3338390518946075,217.34423185130734,65.78604853651149,18.76246523880783,72.2582400694057,208.90558233518354,5.351569264069264,2.2314814814814814,,2.2465171556838226,0.4699588928410584,5.990716157962993,17.628566862111168,9.858727662972948,1.630415793151642,0.004788450543167524,-16.246052477761342,11.515724541007561,132.86,2831.9392381579773,564.3640660012315,9.735833333333334,17.983333333333334,-1.222336128007014,3.5552623993756067,-6.0531754137213,1545.75,176.29545454545456,26.872727272727275,,,,3.5777777777777775,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.1818181818182,16.42207792207792
0,1972.0,9.255392304601166,5.430588205746433,0.43703330776115584,8.919080180281478,1.675141542816702,211.54147176777047,53.601363728274556,16.170663164191645,62.12628415712276,146.54988626023658,11.75,2.440860215053763,,2.2598259563565684,0.5772837606116827,6.253837306272372,17.608171932684918,10.418550767414402,2.1729275594535333,0.00986488259215532,-14.372697756788664,11.778411784824124,99.50333333333333,2243.2057368865703,570.1804423876989,10.76,18.90666666666667,-1.092987436985814,3.9976227558516517,-6.129589538708045,1713.5333333333335,154.79772727272726,24.371818181818185,,,,3.2971590909090907,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.11688311688312,15.638961038961039
0,1973.0,9.92184699437989,5.695581045416572,0.41003479342295135,8.223835393407763,1.397795862762968,148.34735916495785,40.36393540669856,16.141314935064933,64.19749204925192,114.45403352130324,9.994318181818182,1.5064102564102564,,0.2675661881977671,0.05824690355940357,4.830268945613773,16.953358959048614,8.79199880579191,1.137018211673384,0.0,-12.298052594914664,11.906380305518235,90.78625,2283.8973507562396,538.1490042789001,10.026166666666667,17.374333333333333,-0.025555300024049994,4.576952955665025,-4.609274145394836,1258.7875,121.68181818181819,23.262878787878787,,,,2.701388888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.53030303030306,16.423971861471863
0,1974.0,10.02566176046176,5.874559018759019,0.5426626262626263,8.08500820416143,1.6988496392496393,160.12031519108132,49.86559711399711,17.195830303030302,71.16206458874458,146.00746291486294,11.7987012987013,1.6475694444444446,,0.5564574314574314,0.12220032155071524,4.981126506913909,16.227417311472433,8.396872550022156,2.388100351092477,0.0,-13.742996330004205,13.09813352876345,101.13,2546.6964611713465,531.2804125336605,10.455333333333334,20.299000000000003,0.26192591267000714,5.261710490734113,-4.6589177631205185,1596.511111111111,195.4090909090909,19.293939393939393,,,,3.8555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.24242424242425,14.102020202020205
0,1975.0,10.19233430535514,5.771319093714927,0.4461973404681738,9.383901067411704,1.55720530427427,186.44119052736073,43.49470791660447,15.56354131593715,65.20031072130031,125.82913967258797,11.32996632996633,1.5375,,1.2321924700150506,0.30716833831270446,6.4651210292055366,17.55904924496474,9.842401537856084,1.406839120475484,0.005562619198982835,-15.63809142735199,11.851111968839241,99.805,2548.7976095489626,585.7412776405911,9.568999999999999,18.821000000000005,-1.5605246046989005,3.267610969838243,-6.354051010609109,1948.475,167.98924963924966,20.74177489177489,,,,3.444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.47619047619045,13.932727272727274
0,1976.0,10.245591115233973,5.847545093795095,0.6201120902906617,8.938817257882008,1.6176931421612273,165.92108495022165,49.49463710048816,17.626988842506698,72.64629540300969,135.410762897465,10.987012987012987,1.9654471544715446,,0.8878862150920974,0.22015535964441071,4.962848163028019,16.896161771881197,8.384660473346605,1.8523904319524758,0.003151957531519575,-13.222804224153144,13.1727811482921,95.67666666666668,2674.498847470664,541.0584971982599,10.833333333333334,19.593333333333334,-0.08843374832790907,4.876342170400565,-5.074093436938761,2035.0,181.90097402597402,20.266022727272727,,,,2.9722222222222228,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.19480519480518,13.309415584415586
0,1977.0,10.387472413207707,5.900202656820305,0.5462678253119428,9.915755772005772,1.543671483745013,166.40530753968255,48.515857630931166,17.91297852474323,73.92025061539768,125.7455675451999,12.58510101010101,2.1450617283950617,,1.8990015360983103,0.63480177298192,4.5265504307783715,15.769582643663526,8.36418040701129,2.9886069200407435,0.020215017825311942,-11.647060017188695,13.19270928826076,104.63041666666668,2210.241158952678,513.0177525783041,11.83375,21.145625,0.8882413817799848,5.6624743071471,-3.755740034271284,1580.5,167.42992424242425,21.765656565656567,,,,5.166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.72727272727272,14.114545454545459
0,1978.0,12.037068984083911,7.114529086170877,0.7051608838922273,10.01484962406015,1.9775157590947066,186.38954366435567,52.7572090399158,18.553472195300554,88.54694457905279,162.04206647571309,15.13852813852814,1.762091503267974,,0.9136083052749719,0.18108346276285206,3.426175718221173,15.691726518431063,7.029066014562198,1.7137487194739105,0.0,-11.205597178494907,13.032220542392297,86.85055555555556,2194.046575630252,489.24970870096826,9.593166666666667,18.37183333333333,1.667123137041076,6.211604086117444,-2.9982484531461804,1471.7,176.56493506493507,21.96831168831169,,,,4.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.12987012987014,13.750129870129872
0,1979.0,11.427946608946609,6.603051948051948,0.6503616161616163,10.456153412000186,1.8430083694083694,244.92316046408789,52.830283982683994,20.140412525252525,84.46482349206349,148.54305627705625,14.886868686868686,1.959401709401709,,0.666780701754386,0.1419036652236652,4.505361616161617,15.167022222222224,7.694119480519481,2.1812675324675324,0.0,-11.508989552669552,13.174659942279941,94.4425,2261.3634286793167,509.6062908513708,10.784722222222223,20.150444444444442,0.9365191341991342,5.585287930735931,-3.7626466868686865,1641.25,180.0909090909091,22.667070707070707,,,,3.9257142857142853,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.6818181818182,14.020454545454545
0,1980.0,11.8156886002886,7.0621841269841275,0.7778386724386724,9.680140120021072,1.3628708343275273,166.65308785130216,41.84854790878413,21.036740923520924,94.083000584072,104.46693907579734,13.71590909090909,1.6688596491228072,,0.9480244996549345,0.16836582972582972,3.609075613275613,15.346724675324676,7.22984894294418,1.4328603495270162,0.0,-10.245484011544013,13.011173927483451,74.0625,2473.8940252868824,500.2128286580087,11.0725,20.085,1.4920959220779217,5.803901918848347,-2.937934025974026,1364.05,158.8181818181818,21.503636363636367,,,,4.095238095238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1981.0,11.769567797793604,7.0367924638085935,0.6711530628869339,9.132660033710453,1.5037460438720944,143.44025398038005,43.131273115306726,19.835345069357164,83.7323310000931,119.5243894527508,13.809090909090909,1.9594202898550723,,0.42071043771043776,0.06340844037565348,3.256029810298103,15.597494984690107,6.972677999507268,1.3587125611515853,0.0,-10.278917778247049,13.589394379333402,76.29583333333333,1948.4021157502937,483.38273519740727,10.903333333333334,19.89666666666667,1.828496559673389,6.207213382371918,-2.524389578127383,874.5999999999999,171.63636363636365,21.20909090909091,,,,3.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1982.0,11.67960689484127,7.025586783008658,0.7580506516053391,11.469788961038962,1.713058268636781,213.61418951418952,50.99715961265548,21.3454163284632,89.86527115462663,140.16533308289507,6.6598693919716645,1.5722222222222222,,1.2976367294677154,0.24937305533008658,4.054180194805195,15.642337155032466,8.143794811958873,1.3878801970598846,0.003286210317460316,-12.45263435132576,12.971134700802669,88.375,2037.1220652264406,500.09448663532646,9.17625,18.549999999999997,0.7674509182224026,5.143418414051227,-3.5352707826028134,1788.225,184.63636363636365,21.392727272727274,,,,7.5285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,13.4
0,1983.0,10.089852645327097,6.119187969370452,0.5608720152515773,10.635946407872638,1.2423837319329123,159.93603452558372,37.06338176850472,16.978470708123993,72.0271385386714,89.77306525441772,6.536874406081724,1.912162162162162,,1.6823084545976112,0.2649252691752692,3.9373002103918133,16.008556668098652,8.126639348776754,1.4806029212517762,0.011089355936684179,-11.367005111089082,12.712965009968826,101.04166666666666,2021.411669743655,496.02905108780107,10.655000000000001,20.93,0.9620668165168165,5.3137008057676,-3.495005766498133,1574.05,169.7272727272727,20.856727272727273,,,,6.722222222222221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1984.0,10.300747085853468,6.4911905273607395,0.5358995220697348,9.94148422160717,1.66365693535115,165.02060653372132,44.78535383349433,18.51305483917186,73.23719893975213,130.2300403682635,6.286015046127406,2.130952380952381,4.3136363636363635,0.35190108152229366,0.08535882268706696,4.1723453179560055,16.24869386338852,7.583492779485146,1.5001330094841545,0.0,-11.794233446790699,12.396150132734103,88.895,2178.445643705574,501.6827175792825,8.932500000000001,18.951,0.8440960284414484,5.407836588348038,-3.767651917209169,1514.225,183.27272727272725,21.172727272727272,,,,3.505952380952381,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.88636363636363,14.248409090909092
0,1985.0,10.409842383923268,6.81080208598591,0.6133069136745606,11.361549820236261,1.8520374816593304,216.3657030351946,56.46278662980343,19.520380962991258,80.08248549098914,149.97237986103534,6.289693228582117,1.3045977011494252,4.288636363636363,0.4847656674269578,0.11773890021823905,5.0004213682492376,17.673275199299788,8.968441200672606,1.346063647096705,0.0,-14.197738420504812,12.268574976446876,83.1,2324.192014499837,544.6903851979059,8.36575,17.6705,-0.6251684823441019,3.9849773263926163,-5.18573574444681,1741.7916666666665,176.92727272727274,21.449090909090906,,,,1.8214285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.4090909090909,14.71590909090909
0,1986.0,10.406232151686696,6.789247621065803,0.8515393697211877,9.146193792766374,1.3592296816087142,152.52506400409624,47.65752629986501,22.825167963349784,90.15051355210447,115.087842421915,5.990004144791379,1.6551724137931034,4.301212121212121,1.850866491664364,0.3709365135732323,3.6959735785317185,15.74485385415618,7.461322247950155,1.5642258688770316,0.009946642504782038,-12.709520845218519,13.580097262771682,96.05666666666667,2193.6149983888818,487.76325754757397,11.722666666666667,20.377,1.2209939735114155,5.735299084421178,-3.29588193675403,2056.0,186.74545454545455,20.631636363636364,,,,1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.5909090909091,14.025000000000002
0,1987.0,11.38839951236503,7.435652833756282,0.8140070657312036,9.613702941141964,1.529313294232649,164.65197767453864,41.41526323139227,19.501104742001296,94.1173774931309,121.49646581017548,6.43717187930671,1.4702380952380951,4.430909090909091,1.5069158981115505,0.3973098330241187,3.4991353091353092,15.123680763680763,6.913196803196803,1.8325222000222001,0.023325563325563327,-10.457083055833056,13.420557609057608,79.0325,2095.3946275842536,477.1927038525848,11.54075,21.101333333333333,1.7404388570086244,6.2371824592074585,-2.6843793567543566,1265.25,176.54545454545456,21.141818181818177,,,,1.2708333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.54545454545453,13.509090909090908
0,1988.0,11.756643983870012,7.681304483188046,0.7399323469528949,10.722265279523343,1.8377073593073594,224.31865864869897,49.40743203463204,20.726885291268857,92.17277127445495,146.10327070707072,6.7392245083256315,2.0740740740740744,4.423636363636364,1.0643689555125724,0.7375645743145742,3.7079633723250747,14.568839867776038,7.2397063338552705,2.248313428100662,0.0006447453255963893,-10.666851084297893,13.4613306315434,82.32499999999999,2112.080123808341,466.9733732477839,7.94,17.105,2.135962631416203,6.4177432429666466,-2.444972626467307,1335.5,163.8181818181818,20.82181818181818,,,,2.7333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.3181818181818,13.156818181818183
0,1989.0,10.574160820022888,6.896806986117331,0.6572428720704583,11.070031483667847,1.620611367512194,244.32081320882975,48.97562490310424,19.162291983878188,81.14285047144635,131.9296026975779,6.2896261465227,1.664814814814815,3.9318181818181817,1.7410003092145947,0.548003804748409,3.710612808454535,14.692601503213016,7.07116774113177,2.6548545579121123,0.00250708524089819,-11.644252390295556,14.291538535405442,79.6625,2097.0261113620677,464.47278411037405,14.287500000000001,24.8675,2.2922961267349757,6.93231020638035,-2.4906153570649976,1863.5,211.86688311688312,21.499999999999996,,,,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.5021645021645,12.809090909090907
0,1990.0,10.190565738438078,6.6668907924227065,0.6512022453511815,11.155443533075111,2.1464244933810153,291.81322498164604,61.79658290984379,18.922021046329554,78.35273972115522,186.708897044984,7.1869188171136225,2.1142857142857143,3.9045454545454543,2.7281060606060605,1.8985130483169699,4.674404644012488,14.547473568552002,7.975617283950618,3.8328584632506195,0.08255100019805903,-11.335144182252026,14.992328796838601,95.695,1884.2254558624797,490.5714795952051,10.0545,20.4515,1.4426618000735647,6.47657593441417,-3.4844442369540403,1662.4666666666667,201.25,22.743181818181817,,,,1.8166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.5281385281385,13.566666666666665
0,1991.0,11.019028808493093,7.452719542362401,0.7974386724386725,10.858430833430834,2.0841167681875645,250.1521118521119,56.94824764714146,20.264811250257683,93.55663813924453,181.07912755877356,6.728244854560645,1.661764705882353,3.9000000000000004,3.1499952767736272,1.3837873115703305,3.760614402958153,13.79745783730159,7.255001352813852,2.532243416305916,0.05928481240981241,-10.023119002525252,14.781847763347765,78.725,1917.1453189991828,454.20431198780255,7.624999999999999,16.7,2.322952162247475,6.876411144931457,-2.255881322150072,1639.5,180.27272727272725,20.513636363636365,,,,1.5071428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.18181818181816,12.527272727272726
0,1992.0,10.36997497452043,6.871844317298863,0.7071436139617957,12.145789259050128,2.1099302756630345,294.13341489428444,64.30881288251979,20.62134630520994,84.21103921331193,178.50668227844952,6.079046717171717,1.8541666666666667,4.152272727272727,1.5590261275367656,0.7497982160035732,4.417367371190901,16.490132841015193,8.782024812794042,2.4745596284057823,0.014035323650708267,-13.129735803412274,14.143994317648165,96.25,1947.1627638016878,509.43572171545384,8.593333333333334,19.598333333333336,0.7867104711527788,5.355148861821938,-3.7606929759782703,1375.1666666666665,177.69480519480518,21.831818181818182,,,,1.8541666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.13131313131314,12.69090909090909
0,1993.0,10.34395971790338,6.885454901123915,0.7773753632908562,9.52608414976836,1.482634105025409,209.95579637224373,46.603373172721,20.52085947503201,87.79280048980753,128.00811625572496,6.065499147317329,2.023148148148148,3.911363636363636,2.349587669275169,1.7024965769710088,2.7393465909090904,13.542319706808343,6.254463317598912,3.546870643480813,0.023364598364598362,-9.903378488619966,15.57778450363196,91.7,1766.315296176046,428.32690008854786,10.925833333333333,21.495,3.4559603564049586,8.02268282298367,-1.0079462317985046,993.2,162.61363636363635,22.013636363636362,,,,2.633333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.7171717171717,12.33030303030303
0,1994.0,10.377628510780685,6.984839596796118,0.700585565802957,10.60421752921753,2.048060966810967,229.31881719381718,56.843875618429195,19.34028635213418,85.75081275239548,186.73916589363017,6.4369968994969,1.4743589743589742,4.246136363636364,3.574578048656996,1.6493087326183917,4.200767004460187,15.331253279548735,8.455047244030295,3.0570578668036297,0.04451312968262121,-12.128876098648824,15.233490086498563,92.7125,2075.2679645480785,484.9026146202283,9.765,20.17875,1.5601189758789191,6.225913617612769,-3.1902564484126987,1355.375,206.25,22.533522727272725,,,,2.2888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.9393939393939,13.31818181818182
0,1995.0,9.362291967291966,6.257806637806638,0.597472075249853,10.040856136727696,1.0030336126666404,222.74545950990907,48.3412096058885,18.773401849179628,77.95132350288601,98.579272078584,6.025380094945313,1.4258333333333333,4.256818181818181,1.4935231824250517,0.5270326754225059,4.92306532418892,14.864383197950614,8.711989274770174,2.6582403083807575,0.009073884916581544,-12.082377729947956,14.587639476628242,90.83333333333334,1877.7392695866224,495.0428161762907,9.467500000000001,19.675250000000002,1.0900660841967023,5.753871619485384,-3.5428628479822306,655.9583333333333,174.54545454545456,20.870454545454546,,,,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.99567099567102,12.236363636363636
0,1996.0,8.966093142526264,5.370597007380447,0.43761661197966933,13.225664238759478,2.1955494505494504,227.78135435992579,62.627471694971696,15.941903750884643,58.96533995551512,176.88550802463016,5.231941994904958,1.616161616161616,3.645454545454545,1.064182369917664,0.2610178366879398,5.564483941030333,17.176584326326594,9.715382395382395,2.2709418359418363,0.0,-14.055738534089048,13.205936156436156,110.13333333333333,2110.2090486731886,528.6081212902218,9.48,20.346666666666668,-0.14563864342988053,4.7051197006697,-5.145285435355023,1429.0,149.54545454545453,23.114545454545453,,,,1.1625,,98.75,116.66666666666669,21.775000000000002,19.666666666666668,,,,,,,,,,,,,,,,,,,,,,,142.0,15.079999999999998
0,1997.0,9.35358420047861,5.90555443521282,0.5974559257167953,11.277088252656435,1.8174345874713522,213.25968560059468,45.08923664162634,16.410431959345,69.73381635790022,140.9704858458535,5.055928624221307,2.0491452991452994,3.057575757575758,3.6388211662075296,1.6865775319842304,4.610098958440191,15.702908571155017,8.818339861197005,3.796260049474335,0.04158936301793445,-11.40438239880183,14.619253006253006,93.13333333333333,1732.4126276760928,480.87523648998535,8.693333333333333,19.54,1.8300488971346116,6.656581551913695,-3.1094265146386,1263.5,190.0,16.700000000000003,6.300000000000001,4.266666666666667,5.233333333333333,2.388888888888889,,101.36363636363636,140.0,20.881818181818183,17.645454545454545,,5.2,3.133333333333334,4.283333333333333,,,,,,,,,,,,,,,,,,,,
0,1998.0,10.100489589775304,6.1484986600700875,0.5850917336631623,10.001767104148056,1.1334924043585461,168.78674900936807,36.662395893695106,16.95291820243249,71.54710948258091,91.1576998897865,4.763050797833406,2.0569444444444445,3.346476837338906,2.7610864368879637,0.7913159100659102,4.007344194844195,15.759638209638208,7.893423342974913,2.190065290962152,0.01274160567882541,-10.880167570167568,14.091971492632927,,1891.519554146199,490.1200863688364,,,1.4724263094263095,6.149074139861135,-3.0980105543855543,,164.54545454545453,13.69090909090909,4.454545454545455,2.4363636363636365,3.536363636363636,1.1111111111111112,,133.23624172762104,134.94818878439568,13.371242598397771,17.611487286659703,,4.18,1.94,3.16,,,,,,,,,,,,,,,,,,,,
0,1999.0,10.34080862387314,6.491049318065447,0.6062279864699219,11.666460103682327,2.0216299455105426,233.8257335257335,64.93715001830674,19.02859241415693,78.13218919222952,181.73166580517326,6.203879669713004,1.5534188034188035,3.4864359028068703,4.650597016079159,1.3023707487305813,5.88832497117016,16.460594589046472,9.445266386448958,3.0295149180003955,0.042525282463041804,-14.598000190186383,14.08239437947944,,2268.4822684052397,533.5411297222071,,,-0.20564533560349463,4.831995554238292,-5.191431786484088,,248.1818181818182,22.13636363636364,3.22,0.8799999999999997,2.0700000000000003,2.9296536796536796,,136.52859237536657,134.6627565982405,13.641776637341152,18.04786575431737,,2.5700000000000003,0.2999999999999999,1.44,,,,,,,,,,,,,,,,,,,,
0,2000.0,9.662225630316083,6.1334698383693365,0.590135381090155,11.258394287704633,1.2639187008978674,233.65059337214504,42.04841470258137,17.030978376732147,70.52929836774058,95.23891293891295,5.4784619302266355,2.4375,3.502583903551646,2.223000561167228,0.3605405660099538,3.1325532106782106,16.79223004817763,7.606941745918124,2.089604566474645,0.010222159730033747,-11.042404168412233,13.408102254263671,,2110.668250677507,487.4696613805695,,,1.632834326851464,6.510278192498664,-3.058139601661779,,177.27272727272728,16.172727272727272,8.407954545454546,2.1045454545454545,5.262121212121212,2.4386724386724388,,149.64222873900295,140.65689149560117,13.808269794721408,18.92263929618768,,5.264772727272728,0.04772727272727247,2.6882575757575764,,,,,,,,,,,,,,,,,,,,
