,YEAR,DP01,DP10,DP1X,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW,DYFG,DYTS,AWND,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,EVAP,HDSD,HTDD,MNPN,MXPN,TAVG,TMAX,TMIN,WDMV,WDFG,WSFG,HX01,LX01,MX01,DYHF,TSUN,WDF2,WDF5,WSF2,WSF5,PSUN,HN01,HN02,HX02,LN01,LN02,LX02,MN01,MN02,MX02,WDF1,WDFM,WSF1,WSFM
0,1970.0,7.973370674833441,5.896980442725123,1.1585670535138621,0.4735703812316716,0.3024207125013576,15.903007222765286,18.370263115021178,35.448693047496235,99.45468273157103,25.55979146301727,10.882828282828282,4.878359118113217,,376.7451938031104,71.41806236972903,0.07340499007165673,7.8144704061370724,0.6601488018154684,15.98557091057091,4.252162960496293,-1.6166763791763794,29.233118147284817,163.3083333333333,1185.7746675943106,189.18004874754874,15.394880952380953,28.41821428571428,14.284765268681937,20.550410333493666,7.99390901382568,2578.8041666666663,254.36363636363635,18.98,,,,2.833333333333333,13912.363636363636,,,,,60.5,,,,,,,,,,264.54545454545456,231.13636363636363,14.51818181818182,15.013636363636362
0,1971.0,7.251231932585524,5.179633350075339,0.6968706401026843,0.606372053872054,0.3252260170768458,13.619260662177329,15.431149896757633,29.575334142530277,73.45870012277472,22.16452229477091,5.927048260381593,3.423090554669501,,329.91363636363633,66.54496540661718,0.1886566558441558,7.339667078952793,0.889310515873016,18.219203192640695,4.213352272727273,-1.3655645421047207,29.69665516774892,160.7502857142857,1161.6062490551776,178.72871482683985,15.067333333333334,28.430571428571433,14.494246311971759,21.09142390422078,7.954549963924963,2672.537142857143,241.3636363636364,21.21818181818182,,,,2.2194444444444446,14775.545454545456,,,,,63.71818181818182,,,,,,,,,,256.3636363636364,255.6818181818182,13.090909090909092,15.536363636363635
0,1972.0,7.946159648432377,5.661958199257665,0.9629951154015325,0.7944392908678622,0.322392488463917,11.836561057989629,14.17899937364223,32.82431133334876,87.03148378359609,20.2490626437055,11.584090909090909,4.006374974232116,,344.80514502858256,65.7104782975137,0.20077086656034024,8.402969545074809,1.487043729217642,15.832291549030678,4.498001756697409,-2.531474266474267,29.389794027228806,175.36833333333334,1116.9694798307753,204.05771322581057,16.5016,29.90203333333334,13.574050498721553,19.63343135704875,7.345219298245614,2605.6285714285714,224.77272727272725,20.94040404040404,,,,2.6960317460317462,11905.318181818182,,,,,53.964015151515156,,,,,,,,,,212.72727272727272,215.85227272727275,11.190909090909091,15.536489898989899
0,1973.0,9.007135031341381,7.008983638348718,1.539938691525993,0.5246498479549326,0.32930067421592846,13.706662468103147,18.22562489299777,42.04655846064576,123.62623155210456,29.713756817570378,11.931818181818182,4.019055489964581,,293.6197963650107,62.13380907686218,0.15984178063824078,6.401480353471505,1.099963924963925,15.961257326744054,3.6393639300718945,-1.007345324292227,27.746945178715094,163.64085714285713,1152.1068665490889,184.95994336538587,16.355666666666668,28.97536507936508,14.146386705231837,20.15657245974282,8.209365903025194,2676.3792857142857,239.3181818181818,20.436363636363634,,,,3.280952380952381,13801.090909090908,,,,,59.33636363636364,,,,,,,,,,251.8181818181818,251.59090909090912,12.69090909090909,15.672727272727272
0,1974.0,7.606325670764173,5.651941299935953,1.0153187721369539,0.42136455387900473,0.23952669552669553,15.330115565231171,13.468555555555556,35.953652529882476,90.41480399873447,16.73078787878788,11.030303030303031,3.2108886483886483,,276.31064105711016,55.07508407758407,0.023402948402948404,7.274603499603501,0.6521342771342771,17.0238858988859,3.4064502814502813,-1.136566794066794,28.508491998491998,153.48285714285714,997.6706995054567,181.59989144989146,14.249590476190477,27.414859523809525,14.072272607022606,20.618643939393937,7.56043711893712,2376.5307936507934,222.95454545454544,19.672727272727272,,,,2.32037037037037,14512.090909090908,,,,,62.95454545454545,,,,,,,,,,266.3636363636364,241.36363636363637,12.154545454545454,15.504545454545456
0,1975.0,7.584576049330147,5.684127575521018,0.9637554309685458,0.9793524851217159,0.5584468949853565,34.13415452069298,37.31534832688679,34.682055941932994,88.6134973466121,51.67109258263105,10.575757575757576,3.325834701696771,,331.43996574622787,65.50866378734435,0.10231409772694175,8.720809669433521,1.2409967962720256,16.969357401008775,4.53114831142354,-2.627490865403709,29.339104015250808,160.66285714285715,1244.071048417602,200.98883263855484,15.305,29.067222222222217,13.698321216754705,20.15616022942399,7.302347127897586,2619.2,249.54545454545453,19.31818181818182,,,,3.0185185185185186,14279.727272727272,,,,,60.89090909090909,,,,,,,,,,295.0,253.63636363636363,12.95,14.954545454545455
0,1976.0,5.545029291360814,4.084648307610265,0.6446452098626011,0.44514062935115567,0.26644345238095235,10.474685872931486,13.214051431523025,28.718689907616536,62.31354170587866,16.850859446740127,6.327272727272727,2.43542735042735,,267.52582320162105,53.95833585858585,0.29499245703791155,8.915942214351306,1.1620359438541257,16.308473370064277,3.686561721107176,-3.5259844221435133,29.304645284008917,175.324,1008.9501135302608,203.8693262167126,13.863388888888887,27.797250000000002,13.331742830906467,20.549299367047094,6.064499344090254,2241.1985714285715,257.72727272727275,17.922727272727272,,,,1.8702380952380953,16446.272727272728,,,,,72.23181818181818,,,,,,,,,,,265.9090909090909,,14.372727272727275
0,1977.0,8.203704644207438,6.158986714712972,1.1100828718147155,0.8483850129198967,0.2164744774393897,12.948743246417665,9.648541598103002,35.56358253323337,99.79719011745547,13.712326903116375,5.754734848484849,3.6511757182211726,,359.5006400742115,74.61189377689378,0.22139964639964638,6.8417661167661175,1.0917180167180167,17.485763685763686,4.11537349037349,-0.7659483834483835,29.032177567177566,147.61466666666666,1202.3033468122785,171.50239187239188,17.35044444444444,28.192428571428575,15.00097114972115,21.329125365625366,8.649659867659867,2166.1285714285714,248.52272727272725,20.135,,,,2.819444444444444,14216.454545454544,,,,,61.96363636363637,,,,,,,,,,,253.63636363636363,,15.127272727272725
0,1978.0,7.611036123676574,5.801176086709794,0.957711342964152,2.2035974025974028,0.5652211772901429,28.310930735930743,23.36915273423894,33.216113887672876,89.79911075036075,45.710221467549054,5.303030303030303,3.6357477025898084,,320.15994224196857,72.1510025116393,0.5318350393116749,7.979066701730253,2.2843223905723904,17.131818181818183,5.221783309283309,-1.6384991773543176,29.27672391908503,174.33114285714288,1375.014650477074,208.18034114732228,16.2534126984127,28.914603174603176,13.69576632905878,20.143945286195283,7.205297915739504,2170.02,253.63636363636368,19.272727272727273,,,,2.2777777777777777,14151.81818181818,,,,,60.70454545454545,,,,,,,,,,,243.40909090909093,,14.695454545454545
0,1979.0,7.084806759505556,5.123245145082494,0.9248083242059145,1.3918089990817262,0.20099139543583985,21.34079583715947,9.226921997755332,34.65558289434795,84.32144567447278,14.079765245043024,5.789562289562289,3.1477818147461005,,292.1271773795824,57.243461363636364,0.7309430943094309,8.678265326532655,1.4741010101010101,16.428944444444447,2.6751893939393936,-2.8361126112611266,27.9248292929293,113.8625,1184.3671212121212,208.8707681818182,,,13.160212095959595,19.75115921717172,6.450458820882088,1099.5555555555557,276.1363636363636,19.950000000000003,,,,2.3444444444444446,13701.818181818182,,,,,60.46818181818182,,,,,,,,,,,247.5,,14.472727272727274
0,1980.0,5.794237653663883,4.25228297810265,0.6669808940300743,1.1776703819807268,0.5042082044939187,22.810623476140716,28.64617604617604,27.705628060464125,62.85636854493412,42.8399579468151,6.402597402597403,3.0920433659907345,,445.51776679493344,83.04708868073912,0.4313365484418116,9.195788397762081,1.7972145602676575,15.967966964205901,6.685719712932102,-3.917568415989469,30.308734500504414,164.91142857142856,1133.9900863224077,221.76327915692963,14.451666666666666,27.70333333333333,13.616869587148347,20.555419329195878,6.546200159489633,2917.409090909091,241.36363636363637,19.731818181818184,,,,1.7881944444444444,14681.454545454546,,,,,63.38636363636363,,,,,,,,,,315.0,255.25,15.4,15.36
0,1981.0,8.20583213083213,6.218316808639389,1.1523555446942542,0.5239689714827837,0.20593005827812455,7.473581115017579,11.143908102333517,33.994509204952756,101.44672553104006,17.591971610341773,8.103896103896105,3.9374902296777297,,288.42426897266705,59.81307404002095,0.4980174692564073,7.147938295725907,0.9383634065049993,16.829146713659988,2.531882989183874,-2.0928794582998123,29.30301622418879,601.1555555555556,1126.717247577819,178.38296294167978,17.562857142857144,25.964285714285715,14.285708558403249,20.683562981266522,7.777621403670076,2709.2428571428572,270.0,20.51590909090909,,,,1.8214285714285714,12596.454545454546,,,,,55.67272727272727,,,,,,,,,,,263.8636363636364,,16.504545454545458
0,1982.0,8.227915478830113,6.342174796747968,1.1736799616372788,0.6907030122655122,0.3149034162837844,11.05479549963925,11.46216304145752,37.98341133460037,105.33471868070953,20.494891509308687,3.6221318406802276,3.7134700176366846,,264.9814658883921,62.1681855486685,0.3389951533973273,7.4735601355166565,1.1888924963924963,16.69386483886484,2.246335578002245,-1.8916962717234456,29.57546620971621,567.1944444444445,1067.8510024587986,168.30670265971403,14.79,27.84166666666667,14.338250008198871,20.176711455828123,7.606234166196123,2659.2804232804233,253.63636363636363,22.127272727272725,,,,2.1319444444444446,11705.454545454544,,,,,51.009090909090915,,,,,,,,,,,247.5,,16.004545454545454
0,1983.0,7.78883939569915,5.760851326857424,1.0286781138915284,0.7724939412439412,0.4040422191365588,8.690908859658858,11.15585958416147,34.20034462657939,92.78770056840179,22.62194814270286,3.1896428048601964,2.9495590828924163,,349.63386829836827,85.56826195906842,0.9202964293389826,7.480100396057842,2.009277360066834,15.349018759018758,6.1254769499506345,-1.8906391421816955,28.781013480671376,670.1208333333334,839.1850652393123,194.33278631165732,14.435,27.321666666666665,13.92862057208025,19.914532904230274,7.503918324583219,2828.8518518518517,241.36363636363637,18.872727272727282,28.9,13.581818181818182,21.57272727272728,2.3492063492063493,12124.363636363636,,,,,51.618181818181824,17.536363636363635,,,5.754545454545454,,,11.945454545454544,,,,233.38636363636363,,14.18090909090909
0,1984.0,8.788126487808016,6.46255709965901,1.228369684102168,0.39312782668487367,0.35534877250563524,14.872511306739495,22.124483160267474,37.60470967638165,105.42396625490574,30.218695592715203,3.398225957049487,3.280748249040932,4.5636363636363635,281.2466851481852,68.24945887445888,0.056571087216248504,7.105167264038232,0.4955631584663842,14.95486586293038,4.212908656457044,-1.3282738677093517,29.30778510915608,671.7037037037038,1026.949628742785,174.83647776826348,16.12,29.525,14.58191304347826,20.526463288802,7.786129358097099,2573.8166666666666,233.1818181818182,21.809090909090905,30.866666666666667,14.81111111111111,23.65555555555555,2.8518518518518516,12304.954545454544,,,,,,19.577777777777776,,,7.233333333333332,,,12.988888888888887,,,,245.45454545454544,,16.118181818181817
0,1985.0,8.714873810008038,6.609532767754243,1.3743603339240924,0.9922970968425514,0.3181546997064238,10.384942078123895,11.989435239090412,41.38616694267701,114.243388704882,19.330027118475392,3.4803601953601953,3.4169538239538237,4.469696969696969,284.2695539135195,61.82777608012902,0.5326122472674196,6.705677049642567,1.9202216610549945,16.558397867564537,3.247996232162899,-1.4091978073012557,28.29760097001764,449.8776190476191,847.6111842231843,174.43827841439608,10.177222222222222,20.69666666666667,13.986603845174434,19.833537786596118,7.600919631454114,3294.5666666666666,231.13636363636363,20.736363636363635,,,,2.2607142857142857,12319.136363636364,,,,,,,,,,,,,,,224.54545454545456,208.63636363636363,15.613636363636367,16.063636363636363
0,1986.0,7.858125664540139,5.867289198374725,1.0683064194577352,0.3503519753519754,0.2210770214125919,5.350855075855076,8.71417676283448,35.633937898724085,95.80690293441938,14.864128097852932,4.600414862914863,3.8656047395484014,4.387878787878788,383.4633468614719,76.53537217412217,0.14429690160027236,6.802503364301118,0.8927023039382591,17.27163772557031,4.043133583021223,-0.5127864519999352,28.783900805810916,159.459375,892.6344015292066,164.1911144179894,16.05,28.028666666666666,15.067303246753246,21.09628370786517,8.576927647259108,2676.7555555555555,245.45454545454547,19.254545454545458,31.23,15.95,24.06,3.5416666666666665,12228.227272727272,,,,,,19.130000000000003,,,8.860000000000003,,,13.810000000000002,,,262.1212121212121,,12.906060606060604,
0,1987.0,7.2703297258297255,5.547417267917268,0.9884199134199133,0.29063201459034793,0.16185127133402993,8.040428591470258,13.98664576802508,34.32629451659452,88.48464442039442,16.564514106583072,2.9921060090702944,3.051690015231682,4.364393939393939,316.3055936285936,77.43239940937616,0.0009990009990009988,6.972496947496948,0.4273924308015217,17.106834579561852,5.029584809130264,0.4697965922965923,29.705294011544012,156.47333333333333,962.8937306610409,159.0847434897144,15.770000000000001,27.39833333333333,15.334319415081046,21.633118080152176,8.535978604728605,2652.4,251.5909090909091,21.127272727272725,29.545454545454547,15.009090909090908,23.21818181818182,1.4166666666666665,13890.272727272728,,,,,,16.818181818181817,,,7.1000000000000005,,,12.154545454545456,,,268.3333333333333,,13.650757575757577,
0,1988.0,6.008281444582814,4.450232758109471,0.9022702563798455,0.5899113660062565,0.32615779952736473,13.290517005298028,18.428168852081896,31.55448457174484,73.69397843404694,24.35274248698162,2.471127719240927,2.7661982638173113,4.414646464646465,310.71166061879296,72.6242684556605,0.3276142102846648,8.50866743736062,0.8862558165928952,17.26146861877199,5.859329247531495,-1.775858831824741,30.333454488707297,194.225,942.1522171884964,184.69826089630067,15.89,28.574,14.27008461235734,21.65082118942231,6.847260900400104,2576.825,257.72727272727275,20.5,27.2375,13.95,21.4,1.8333333333333333,15321.636363636364,,,,,,17.862499999999997,,,6.7375,,,11.8875,,,238.19805194805195,,13.284188311688313,
0,1989.0,6.3355561105561105,4.547073528323529,0.7325628075628077,0.8505462425675192,0.3761130651755652,14.19982985887241,18.964686297498798,28.17087370962371,69.29940337440338,29.29772852533269,2.652949134199134,3.172594627594627,4.412121212121213,269.3641972757882,55.62694309658596,1.2895493395493398,9.376990073418645,2.580821955821956,16.109327973613688,2.886238364809793,-4.793077914149344,29.15426256283399,139.4042857142857,978.7382119514473,230.05656985871275,14.7,26.536,12.163280786673642,18.728010334903193,5.471537815359245,2227.491666666667,276.75,18.990909090909092,27.581818181818186,10.954545454545457,19.645454545454545,1.6111111111111112,13114.590909090908,,,,,,17.91818181818182,,,5.4818181818181815,,,11.2,,,258.92640692640697,,12.641515151515152,
0,1990.0,8.500199855699856,6.508359788359788,1.2509393939393938,0.5905721233499012,0.31444990875137924,15.671280262946931,17.011987522281643,35.37780865800866,106.74797898027897,24.362813534504713,3.0673404749675934,3.456720413242152,4.463636363636364,315.8399804435331,65.8644045471724,0.206773088023088,7.3327531265031265,0.8931968494468494,16.282738095238095,3.7032136844636847,-1.2919240019240017,29.805151214526216,157.67166666666665,1000.1893066655567,177.54544007249365,17.157500000000002,29.916500000000003,14.36300992063492,20.660373316498315,7.989820165945166,2729.2266666666665,249.54545454545456,21.231818181818177,28.13636363636364,14.1,22.05454545454545,2.0899470899470898,12866.136363636364,,,,,,18.47272727272727,,,7.327272727272727,,,12.8,,,251.21212121212122,,14.072727272727272,
0,1991.0,7.659758297258297,5.548248462064252,0.8185814916078074,0.17987162263024328,0.12085480656909227,4.671971936109867,6.4818628461485615,30.287597022860183,81.23274704279639,8.393520236377379,3.587030356474801,3.541330373957493,4.206060606060606,410.581385937295,79.12922594451003,0.06598452052997507,7.207214597271416,0.9120806277056278,16.798635707726614,4.719968762298308,-0.7784559064672701,29.66243506493506,184.175,884.8008096205964,174.93524809786172,18.24125,30.44375,14.910099136658795,21.124831156532863,8.641863570772662,2861.6875,255.6818181818182,20.331818181818182,27.92727272727272,15.818181818181817,22.70909090909091,2.386904761904762,13591.727272727272,,,,,,19.645454545454545,,,8.58181818181818,,,13.736363636363636,,,244.54545454545453,,12.912121212121212,
0,1992.0,8.293528316676467,6.046422558922559,0.9893852546630324,0.12201661809504945,0.13662989340408693,3.9863461883069724,7.5716641065028165,32.91890993265993,94.01209014750681,8.911453707582739,3.081394152295792,3.2193903318903314,4.072727272727273,217.01925834235212,46.445973946688234,0.0023726273726273725,6.847126682840969,0.4762709512709512,15.929258439972728,1.3126932591218305,-0.43924119531262384,27.694002029716312,153.36809523809524,950.7006620805759,179.09023084058796,17.112111111111112,29.30333333333333,13.740042520971095,19.591815188779474,7.808288168181026,2508.111111111111,243.4090909090909,20.10909090909091,28.227272727272734,14.227272727272728,22.172727272727272,2.304232804232804,11882.227272727272,,,,,,19.18181818181818,,,8.19090909090909,,,12.736363636363636,,,230.0,,12.218181818181819,
0,1993.0,9.31727378312744,7.001181237461726,1.3881436314363145,0.5624061124061124,0.2822508567821067,14.252926702926702,15.430607187950937,39.91934869162003,121.72440704958998,27.231844336219332,3.0800161210317456,4.031570466570466,4.235690235690235,288.0713688038688,64.18346156004489,0.19325116241782908,7.416860269360268,1.5107395382395383,14.630947170113837,2.8632543690877026,-0.9035981240981243,27.317305715889045,156.3020408163265,1093.4328794437888,202.78929088504086,16.035555555555554,29.599,13.434532247073914,18.687712016995352,7.897485317460318,2551.2277777777776,241.36363636363637,19.83181818181818,23.915151515151514,9.60681818181818,17.872727272727275,2.9047619047619047,11554.181818181818,,,,,,16.236363636363635,,,5.1439393939393945,,,10.871969696969698,,,241.6835016835017,,12.718855218855218,
0,1994.0,7.039234910388756,5.275625656394888,1.1237512487512489,0.17195410899114602,0.13392923133776793,6.591632373113854,11.93871027346637,35.68847716386178,92.53803420938037,13.535254988913527,3.459111132974769,3.1861626468769324,4.078787878787879,252.14310128596892,58.77247355818784,0.030791430791430787,6.691061319632748,0.7051606907585167,16.16234942593638,2.5703518100257225,0.09293036328750606,28.82205396354853,157.61789115646258,929.1980974025973,172.8858694876552,15.066130952380954,28.407630952380956,14.28440464297607,20.400917423458182,8.110240628419199,2011.8063492063493,261.8181818181818,20.072727272727274,25.32260101010101,14.614646464646466,20.404987373737377,2.2380952380952377,13141.136363636364,,,,,,18.4125,,,9.02159090909091,,,13.696212121212124,,,225.32467532467533,,12.918614718614718,
0,1995.0,7.398463297164596,5.4894813159423546,0.995649210097262,0.45319634069634074,0.22625383875383875,6.338529063529065,8.768159386909387,32.29455035044321,88.7040343134499,13.200966625966625,2.6865053960124383,3.55272591991342,4.031060606060606,281.9749299412343,67.7308688278516,0.15101507687714583,7.587292050223083,1.609490194149285,15.681399629410993,3.588663829857012,-1.4351783433679983,28.969733126721767,151.42209183673472,979.9487544862545,186.85186744290192,15.793142857142856,29.178571428571427,13.958001443001443,19.78305082070707,7.721698259275846,2191.3291666666664,271.92857142857144,21.89714285714286,27.06590909090909,17.509406565656565,22.901857864357865,2.2,13024.174242424242,170.83333333333331,196.66666666666663,15.3,19.025,,22.73382936507937,,,14.259550865800867,,,18.584505772005773,,,271.42857142857144,,15.177142857142858,
0,1996.0,7.146790006758361,5.262094726651688,1.1497748735090507,0.21508308895405667,0.11708886095982869,4.701658520690779,6.8103581901969,35.79720667342503,94.36609325625147,7.692950006982265,3.3032922632922634,3.000590794069055,4.468181818181819,268.4866809839466,57.228520155966976,0.3858562831967087,7.9515846151484455,1.734258373205742,14.768624591782487,2.2096043138148405,-2.23185325903411,28.098648287385128,148.83249999999998,878.0200601105721,207.11229487120445,15.387111111111112,27.699666666666662,13.074218073593073,18.654044884939623,7.089817636854871,2025.9571428571428,,,26.72608225108225,18.24237012987013,22.59491341991342,2.1166666666666667,11950.5,207.27272727272725,242.27272727272725,17.85909090909091,20.036363636363635,,22.02916666666667,,,14.868506493506494,,,18.363636363636363,,,,,,
0,1997.0,7.860176166426165,5.740479890479891,0.8961725774225773,0.5459296916533759,0.3211551606288448,10.428515417331207,13.192030265056582,33.75784763847265,86.98501408313909,23.504102111338955,2.7454155134483003,2.8666341399947957,4.168181818181819,267.445538940715,58.09259548841182,0.0,7.991996807905898,0.958686431413704,14.486973632428178,2.7492362295392594,0.29888907108604074,27.999195016543503,152.46448412698413,888.2126800580371,198.02351286185467,14.48307142857143,27.68998571428572,13.374234258166075,18.99973047210926,7.705668514145788,1860.1479166666663,,,27.293520923520923,15.809567099567099,21.80326118326118,2.142857142857143,,209.54545454545456,220.9090909090909,16.727272727272727,19.268181818181816,,19.975772005772008,19.0,23.160000000000007,10.98253968253968,10.45,13.51,15.207229437229437,14.660000000000002,18.42,,,,
0,1998.0,8.47741920061197,6.132499478433213,1.2504983136007233,0.2014320839978735,0.154668394471026,5.055771531100478,7.636167597022859,40.861741142057404,107.93263997548635,10.781944444444445,3.1630393799748635,3.650935419356472,3.4424963924963925,393.3069833299776,79.77432157917596,0.10457347399094971,5.507581011221788,0.8623907342657342,16.69943459318459,3.784148837273837,1.7131744630773758,29.230920017482518,156.12660714285715,887.4105256648113,162.15550189831743,18.319354166666667,30.25141666666667,15.307336397960183,20.715848984348987,9.68901127432438,2045.581632653061,,,27.9976430976431,16.903872053872053,22.634713804713805,2.888888888888889,,230.90848965848969,240.3402076318743,15.759667107583775,21.458184022767355,,21.78232323232323,19.160000000000004,24.56,12.893737373737373,9.5,12.5,17.106161616161614,13.72,18.54,,,,
