,YEAR,DP01,DP10,DP1X,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW,DYFG,DYTS,AWND,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,EVAP,HDSD,HTDD,MNPN,MXPN,TAVG,TMAX,TMIN,WDMV,WDFG,WSFG,HX01,LX01,MX01,DYHF,TSUN,WDF2,WDF5,WSF2,WSF5,PSUN,HN01,HN02,HX02,LN01,LN02,LX02,MN01,MN02,MX02,WDF1,WDFM,WSF1,WSFM
0,1960.0,7.815542535370121,5.818012224046707,1.1639204027135062,0.32376925400181217,0.15855104198127454,7.0963455149501655,7.069805194805196,37.360660214625725,99.82775327163259,15.136827997583813,5.918799422799421,4.053405017921147,,474.0828824833702,90.14621392496392,0.001748251748251748,5.755882312132313,0.1087121212121212,19.485014985014985,5.485558191808192,2.6499776612276618,30.032137654012654,140.46249999999998,617.0061616161616,135.65282647907648,,,16.756063152125655,23.245950084637585,10.263057387057387,1290.8181818181818,249.5060606060606,15.961212121212123,,,,,,,,,,,,,,,,,,,,,,,
0,1961.0,9.226275744457563,6.963769185360095,1.5077151383969565,0.019696969696969695,0.019372294372294367,0.4146103896103897,0.7047619047619048,41.22181244260789,122.65551275744457,0.7188311688311689,7.175148165326737,4.906045751633987,,398.0654442148761,86.64489898989898,0.0,3.0183688739244294,0.039599700710811814,21.02157287157287,4.590398695954251,3.6923325851103623,30.534724226390896,128.62222222222223,548.1770828282828,97.59458847736624,,,17.883525439580993,24.15922812783924,11.524521324354659,1248.090909090909,245.58730158730157,18.206111111111113,,,,,,,,,,,,,,,,,,,,,,,
0,1962.0,8.203740703740703,6.041933066933067,1.354070929070929,0.0178944618599791,0.023641588296760708,0.8496603970741902,1.7134273772204807,37.95721112221112,104.04790792540793,1.7991118077324975,6.514685921717172,3.791729323308271,,484.7926210016835,89.81261408730158,0.007836990595611285,4.017167363288053,0.14175685425685422,19.47340367965368,5.820576298701298,2.1325936084987807,30.53838924963925,123.34999999999998,621.2412148660518,121.74971590909091,,,17.20778458694084,23.71770413961039,10.468674111807733,1076.4545454545455,214.86363636363637,17.16093073593074,,,,,,,,,,,,,,,,,,,,,,,
0,1963.0,7.88443631719494,5.865537559503077,0.9826251015906189,0.04876349703935911,0.048241030999651685,1.3935910832462557,2.0017415534656915,37.953331591779865,97.51503599210494,2.371647509578544,5.767261904761904,3.9822362278244623,,440.2640465883323,81.93889610389611,0.0016233766233766233,4.8011904761904765,0.04323593073593074,20.802813852813852,5.180844155844156,2.0615043290043293,30.402738095238096,139.47599999999997,712.5585305947009,117.0073575036075,,,17.057744227994228,23.73258441558442,10.389027236652238,1792.4681818181816,249.74837662337663,17.072240259740262,,,,,,,,,,,,,,,,,,,,,,,
0,1964.0,9.070420110192838,6.817398415977961,1.7458161157024792,0.0020661157024793385,0.003099173553719008,0.2097107438016529,0.23140495867768596,55.13341769972451,144.15240788567496,0.2737603305785124,14.393939393939393,3.9228298611111114,,491.3334632034632,80.46336805555555,0.0,3.9618596681096676,0.005478896103896103,18.782260101010106,3.7544372294372295,2.837285353535353,29.150801316738814,128.3047222222222,698.824383567821,123.9388713023088,15.672857142857145,27.708571428571428,16.872152642496392,22.945551136363637,10.809416486291486,2303.260909090909,208.24242424242425,17.05151515151515,,,,,,,,,,,,,,,,,,,,,,,
0,1965.0,9.217670682730922,6.803778751369113,1.2897042716319824,0.005476451259583789,0.012048192771084336,0.1664841182913472,0.4644030668127054,38.17477181453085,111.941360898138,0.5618838992332968,15.272727272727272,5.800809523809525,,475.0638315696649,87.49392648287386,0.0,4.074428495481127,0.004784688995215311,20.159423179160022,4.152246145667198,3.809738171185539,29.80101940457203,118.14113095238095,570.0484008264463,108.36189716716034,15.667187499999999,28.562589285714285,17.588433014354067,23.874630382775123,11.332395401382245,1611.0261904761903,232.5757575757576,17.489393939393945,,,,2.8833333333333333,13295.454545454546,,,,,58.85454545454545,,,,,,,,,,,225.0,,12.51818181818182
0,1966.0,8.669151884700666,6.244635378171964,1.1168329637841834,0.01441241685144124,0.011086474501108647,0.5044345898004435,0.7350332594235034,39.25573909830007,101.55927783936929,0.7583148558758314,16.378787878787882,3.927090964590964,,382.60061794414736,77.74764141414141,0.0,4.103310376492194,0.006611570247933883,20.203011937557395,3.5352341597796144,2.871055555555556,29.84721074380165,128.02255892255891,776.2114453357101,114.68652662993573,16.660000000000004,29.278,17.03041285583104,23.37596772268136,10.757251285583104,1663.525012025012,243.6439393939394,16.200757575757578,,,,3.2055555555555557,13542.0,,,,,59.6,,,,,,,,,,,261.04545454545456,,12.954545454545455
0,1967.0,8.485815471791081,6.297985957132299,1.257729736388273,0.03126385809312639,0.03447893569844789,1.9830376940133039,2.476662971175166,40.234724069967974,107.32963907366347,2.504379157427938,15.257575757575758,3.8082251082251086,,410.37227272727273,67.80135248589794,0.002597402597402596,4.284908828545192,0.04425029515938606,20.2828243473698,3.0871258034894398,1.6720274170274172,29.877515807424903,128.77314814814815,659.4958466533467,115.58431916568279,14.09222222222222,26.83444444444444,16.652616712580347,23.268251187196643,10.054753745244653,1722.2465909090909,221.8787878787879,16.184848484848487,,,,3.0555555555555554,13107.272727272728,,,,,57.93636363636363,,,,,,,,,,,257.72727272727275,,11.627272727272729
0,1968.0,7.910946817573323,5.8065813035692555,1.0118943305690296,0.05169769989047097,0.07096872337836192,3.4178532311062426,4.861984300839722,35.43917948851684,94.21343929831882,5.38374102470488,13.303030303030305,4.0018518518518515,,455.99626468769327,84.37216981503346,0.0,5.693524858979404,0.008631772268135903,20.065817919454283,4.650305653942017,3.0291663387117933,30.078264266036992,136.23645622895623,747.6259324009324,125.55112803358259,15.0375,28.625000000000004,16.955143335956972,23.610151869342776,10.264370536534173,1748.29797979798,210.4969696969697,15.512727272727274,,,,2.3666666666666663,13646.181818181818,,,,,60.118181818181824,,,,,,,,,,,241.3636363636364,,12.272727272727272
0,1969.0,8.195200716285054,6.129036926928493,1.4004537631043656,0.0894191919191919,0.05363636363636363,4.692361111111111,4.758295454545454,42.21491350684122,113.77910451329126,7.27125,16.05454545454545,3.4240055837881926,,436.84553636363637,85.51431096681097,0.0,5.083840960626675,0.03508771929824561,19.046895015316068,4.293722943722944,3.801532866934653,29.11325403154351,133.9746560846561,803.2826060606061,122.3138891465677,16.5125,29.42375,17.00571398294166,23.08724836712995,10.757393701041021,1608.3530303030304,182.7818181818182,16.81090909090909,,,,2.111111111111111,14223.272727272728,,,,,62.818181818181806,,,,,,,,,,,257.72727272727275,,12.763636363636364
