,YEAR,DP01,DP10,DP1X,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW,DYFG,DYTS,AWND,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,EVAP,HDSD,HTDD,MNPN,MXPN,TAVG,TMAX,TMIN,WDMV,WDFG,WSFG,HX01,LX01,MX01,DYHF,TSUN,WDF2,WDF5,WSF2,WSF5,PSUN,HN01,LN01,MN01,WDFM,WSFM
0,1970.0,10.241676077545643,6.76207886316582,0.8188594014680971,5.164641955266955,1.64771743408107,88.82058736717828,44.025459136822775,32.550137869377004,92.66787902315076,133.98467548865275,10.072727272727272,2.445401493930906,,138.38014403292183,25.05090007215007,0.4226791726791727,11.325534511784513,3.0648749398749398,11.31693722943723,0.8132335257335257,-4.508332190957191,24.121905964405965,,1720.9512597917953,289.518536075036,,,9.448222354497355,15.175728054353053,3.7414719396344394,,250.92727272727274,17.64675324675325,,,,6.045454545454546,,,,,,,,,,,
0,1971.0,9.881521191986309,6.732472566193496,0.7557938185845162,5.454022867564534,1.3758244465561538,97.67715097402599,51.176149561820296,29.535151515151515,88.40859055673009,113.29299484390947,8.643636363636364,2.3883099141295863,,133.3350303030303,25.267160493827163,0.47046831955922863,11.79888429752066,1.5948602912239276,11.765855962219598,0.6565289256198347,-4.394293388429752,24.355790633608816,,1562.2154778554782,279.07601330768,,,9.66967012987013,15.66293427784337,3.6928440771349864,,269.24242424242425,12.52878787878788,,,,4.909090909090909,,,,,,,,,,,
0,1972.0,12.025331806436455,8.401259689922481,1.378541226215645,5.172340633222985,1.4921306084096784,66.47506833036245,55.73538877143528,38.716992894056844,131.51080191449375,128.90900869156684,8.585297418630752,2.8342813051146383,,111.59979271885523,19.38032126823794,0.4331416011971567,11.62514964459409,2.293392255892256,10.318083613916947,0.3610175832398055,-4.8678652263374484,23.43406378600823,,1808.175085549371,297.6106093340816,,,8.987961326225214,14.447494388327721,3.5366865881032545,,189.0909090909091,18.827272727272728,,,,6.75,,,,,,,,,,,
0,1973.0,10.806937017231135,7.272599524658348,1.169212715389186,1.5757954545454544,0.4160700757575757,26.20433712121212,16.979378156565655,38.88012121212121,113.02156361938715,27.102323232323233,6.8962121212121215,2.7607638888888886,,168.6855192550505,31.26107952843802,0.44475665748393023,9.684622851895579,1.6965263019808472,10.925653942017577,1.1110219073855436,-3.9707587563951203,25.2427834186016,,1611.005460487225,263.696020310926,12.07,21.83333333333333,10.394378984651713,15.918358074248983,4.7048899908172634,1594.0,216.3636363636364,17.900000000000002,,,,5.909090909090908,,,,,,,,,,,
0,1974.0,10.11002494827796,6.569185834246075,0.9622672508214678,1.9626924001924004,0.8804244981460171,24.627628852628852,35.37932626445285,33.050265303638795,95.05575966202471,67.93593484574498,8.311147186147187,2.825282356532356,,93.48115151515151,22.930257450882454,0.3275641025641025,11.463691863691862,1.6388888888888888,10.934809634809636,0.5912975912975913,-4.184642857142857,25.55335858585859,133.3,1567.8105598845598,276.60292755855255,13.213333333333331,25.563333333333333,9.775735680985681,15.758758352758353,3.8397716450216453,1650.25,201.8181818181818,17.89090909090909,,,,5.0,,,,,,,,,,,
0,1975.0,10.57695283297693,7.075765399259375,1.4293107494914723,2.242916506840557,1.0697983451148008,45.42497123130035,42.49875335634829,38.25851914150107,117.09368230497749,95.59730259192284,12.043290043290042,2.167488662131519,,150.50019557274877,25.746831550802135,0.5092691622103387,10.887700534759357,2.0764568764568763,10.833158508158506,0.8667249417249417,-4.2516399286987525,24.378222610722613,105.85,1742.509253403601,271.36039512774806,14.06,25.98333333333333,10.006171122994651,15.556513986013986,4.187078431372549,1646.0,240.9090909090909,17.090909090909093,,,,5.622727272727273,,,,,,,,,,,
0,1976.0,9.759799805281732,6.486710478276745,0.7867409030059631,1.9956860649898625,1.0022941896359616,30.89445860047126,35.37791979469195,29.2089235730802,84.5830613362541,70.02137012073722,8.525252525252524,2.2365935262994086,,119.53432586736935,23.004436026936023,0.31471578530402056,11.56192032368503,2.215327806365542,11.569425385934819,0.6714646464646464,-5.231152844976375,25.321800076234037,123.85,1713.632558922559,285.9256996434938,12.663333333333334,25.676,9.572528025351554,15.89930007623404,3.5084004753416522,1901.25,232.72727272727272,19.154545454545456,,,,3.1666666666666665,,,,,,,,,,,
0,1977.0,10.825138649837443,7.501069211912584,1.4160268780750709,4.449321963177384,1.1321538166474876,68.83687694500948,51.0954728112956,39.00647525165597,116.43960273996419,99.90411803386488,8.590909090909092,2.1969877344877347,,107.70341209716211,23.157819440907677,0.5231729055258466,10.212350394703337,2.6920634920634923,11.645611778158946,0.7241022080644721,-4.379707155589508,25.05246889378965,115.9,1892.3354422471466,266.71100854483205,13.813999999999998,24.504,10.110263913646264,15.406227068528954,4.305036987522281,1730.5,203.63636363636363,17.609090909090913,,,,3.9,,,,,,,,,,,
0,1978.0,8.395584327596522,5.83113407595115,0.5522054165346848,4.631469456469457,0.8245736586645678,97.2947259188,58.427010363374,28.34354129271813,77.34046633583219,99.69733044733046,8.181818181818182,1.8268707482993196,,116.17442279942279,23.47714685676642,0.7781400966183574,11.780757889453543,2.735475576433023,10.88404255319149,0.7790902950477417,-4.837647358679967,24.005054112554113,134.60000000000002,1590.4649262101534,295.88904965807143,15.52,27.466666666666665,9.168904479578392,15.305991234533787,3.108168039086517,1441.6666666666667,220.0,16.400000000000002,,,,4.0,,,,,,,,,,,
0,1979.0,9.65844155844156,6.7570411911320996,1.106929686475141,2.5377672832218283,0.48188390756883903,26.8729994752722,22.09117199391172,33.75969992129083,102.22296340023613,32.6080496748305,9.418181818181818,2.2814009661835746,,139.1658692185008,26.19718374218374,0.8214766714766716,9.61084656084656,2.2035113035113034,11.575493025493026,0.7378787878787878,-4.127544492544492,25.571608946608947,108.86666666666667,1596.8259523809525,264.8972631072631,15.092000000000002,27.112,10.263875420875422,15.79935497835498,4.585123617123617,1647.2857142857142,224.54545454545453,17.745454545454546,,,,4.181818181818182,,,,,,,,,,,
0,1980.0,9.382297332297332,5.779331779331779,0.7296037296037294,2.0009793884793883,0.7040735540735541,24.997307534807533,38.25761085761086,30.970187775187778,79.65691919191919,61.2422545922546,8.181818181818182,2.6799444444444442,,143.40448564593302,27.01662790697674,0.8953136011275546,10.977237491190978,2.724758953168044,11.136398071625344,1.2584022038567493,-4.662942212825934,24.45156336088154,107.45,1627.4860890151517,290.88178294573646,15.822499999999998,27.835,9.496897110641298,15.591036845730029,3.4257353770260743,1681.0,231.8181818181818,16.736363636363638,,,,,,,,,,,,,,,
0,1981.0,10.400168831168832,7.173316017316017,0.9447012987012988,2.9650774410774408,0.7445643558319613,44.71225589225588,29.098319208178363,28.358455411255406,98.63568446368447,66.88914293843871,6.454545454545455,2.4993920972644377,,122.43599408721359,22.659520202020204,0.35991735537190084,10.496349862258953,1.4676094276094274,11.05885521885522,0.5789450056116723,-3.787555096418733,24.70921661054994,144.4,1641.8149667405764,268.81143480257117,12.694,23.89,9.99807805325987,15.797571941638608,4.281227961432507,1656.0,210.0,16.827272727272728,,,,,,,,,,,,,,,
0,1982.0,9.82280808080808,6.438616161616161,1.0867777777777776,4.258747474747475,1.0149574212954495,66.66815584415585,51.111092819543536,33.63223434343434,96.99656060606061,83.49355781151557,5.450237567310738,2.011046511627907,,86.27642543859649,16.957017122443954,0.31297117516629713,10.391352549889135,2.0702741702741703,11.002549302549303,0.45592231842231845,-4.78228935698448,24.66975529100529,,1694.9465169992611,265.3873755851195,12.906666666666666,24.916666666666668,9.82146692535107,15.666235269360268,3.975489283074649,1344.0,214.54545454545453,17.39090909090909,,,,,,,,,,,,,,,
0,1983.0,10.558543178261488,7.4405381785663485,1.5701959230128246,3.6137308700688986,0.841180461329715,78.72250675771802,53.72148672223299,36.498345629331546,128.55283062008414,103.28917910447761,5.444016419016419,2.3764518002322883,,138.88808641975308,32.09146057646058,0.6331335331335333,10.263406963406963,1.7773911273911274,10.965005365005364,1.749267399267399,-4.3384604284604285,24.775706515706513,,1464.127647907648,267.0447482147482,,,10.288545214045213,15.993660765160765,4.339879398379398,,213.63636363636363,17.2,,,,,,,,,,,,,,,
0,1984.0,10.170639493526819,6.828506899985773,1.3002382984777352,2.6978197467634084,0.7190826172169456,54.70906601223502,38.51589778380823,37.69389778062313,111.63627863138426,78.03640132669983,5.67485754985755,2.284233449477352,,138.06731656390747,26.249994683678896,0.25398724082934604,10.1188995215311,1.3972675472675473,11.335806785806785,0.816006216006216,-4.170321637426901,24.9700012950013,,1547.73410430839,263.8374069643807,,,10.313406432748538,16.19717715617716,4.495844231791601,,218.88888888888889,15.7,,,,1.0,,,,,,,,,,,
0,1985.0,10.215197244070485,6.570804625734204,0.7925532995955531,2.975038136466708,1.0479929161747343,29.847684498041637,35.40352879443788,32.82586417494868,91.35887801556815,69.30135336044427,5.832780507780508,2.1576516076516077,,104.98821440208538,22.39350098731678,0.4481658692185008,9.963886990202779,2.146228771228771,12.044280719280719,0.4159090909090909,-3.7965381256170727,25.81372544122544,,1298.5427149877148,254.7404591023012,,,10.369008316245159,16.28801798201798,4.419936469962785,,,,,,,2.0,,,,,,,,,,,
0,1986.0,10.285761667851219,6.6487745256401976,0.9936314100493205,4.003045607591062,0.926759530791789,40.92029767370676,45.581321277289014,33.40445887445888,99.35611848764833,79.5108219289671,5.875723350723351,2.7051864156515317,2.466666666666667,94.56908326967151,18.524533169533168,0.15430622009569378,10.925039872408293,1.84028442317916,10.607642211589578,0.2710526315789473,-4.4642484051036675,24.403274853801168,,1538.1312908303817,278.83972904722907,,,9.45315008190008,15.364171916533756,3.943484250398724,,340.0,9.3,,,,1.2,,,,,,,,,,,
0,1987.0,9.742871017871018,6.143061383061384,1.1215151515151516,5.14489898989899,0.8594264069264068,107.9614257964258,48.62434583934584,31.75272766122766,94.53117832167831,75.06314454064454,5.968145743145743,1.8996947496947496,2.6818181818181817,122.65696740128558,25.696625041625044,0.43972971472971467,10.767670292670292,1.3862017612017612,10.952201502201502,1.103891478891479,-4.599375346875346,25.259654234654235,,1342.5865581490582,266.63489815739814,,,10.144099456099456,15.967133320383319,4.162008186258186,,262.5,14.65,,,,2.6666666666666665,,,,,,,,,,,
0,1988.0,10.070960168579216,6.3760278522183285,0.8999702237797476,2.997427792665888,0.7562947880744492,43.747312123502596,37.53488883997359,34.39384863372958,91.49459378364139,72.05814623229877,5.184255145439356,3.032873851294904,3.190909090909092,170.1207792207792,31.835087165087163,0.5740064740064741,11.305596505596505,1.9268607123870283,10.91329744816587,1.8498205741626792,-5.042864357864358,24.908221026049972,,1496.0486291486293,284.8293997893999,,,9.756052591552592,15.882218899521533,3.708076869076869,,233.3333333333333,22.200000000000003,,,,2.125,,,,,,,,,,,
0,1989.0,11.326460743264024,7.572666950535803,1.2315520545028742,3.5936611881527134,0.8282757421150279,32.775145523026886,34.94441738816739,35.20284170747286,114.23549925484352,63.413982941661516,7.051375598086126,2.2301482873851297,3.2363636363636363,136.09115824915824,22.94233415233415,0.8108108108108109,11.047665847665847,3.859409888357257,11.438277511961724,0.5502392344497608,-4.755970515970516,24.928724082934608,,1583.6521449792035,292.1544307944308,,,9.165978705978706,15.088653110047845,3.2672088452088452,,222.0,17.580000000000002,,,,1.4285714285714286,,,,,,,,,,,
0,1990.0,10.469273531568614,7.1029262176803165,1.187845669812883,2.9278743855015037,0.8935928159142446,40.80882432068873,26.651390177283037,38.809328886050196,111.84861826697892,59.87242707689137,6.747420251143655,2.1048125633232013,3.3181818181818183,105.03163454824745,25.529961319544654,0.2559824434824435,9.480246913580247,1.1935425685425687,12.041058266058265,0.5798984048984049,-3.133321709155042,27.05860877110877,,1605.3722981920043,242.86888097242263,,,10.965845739137405,16.896450664950667,5.001227423039924,,220.0,19.4,,,,2.4,,,,,,,,,,,
0,1991.0,9.742163009404388,6.545611285266458,1.2061128526645768,2.263366422849182,0.7065656565656566,22.98767850923023,21.49107744107744,37.963667711598745,105.75059561128528,44.842592592592595,5.896494708994708,2.153534514581026,3.0,153.177287012987,35.94166475681181,0.06684491978609625,7.631127450980394,0.881283422459893,14.439763177998472,1.81930226636109,-0.9803857906799083,28.258093964858674,78.28,1110.5761900389173,200.0283938120703,15.074000000000002,24.910000000000004,12.692959893048128,18.559327731092438,6.489411255411256,391.6,191.11111111111111,17.977777777777778,,,,2.5,,,,,,,,,,,
0,1992.0,10.608607870472277,7.085241030156284,0.849207572088928,4.207414948516644,0.91232782369146,56.36070633697752,40.94540404040404,32.284041810355376,98.21471237801745,72.27197428833792,6.70131931560503,2.085031376891842,2.5363636363636366,110.1010101010101,18.42552139037433,0.18033273915626857,9.735724896019013,1.2806060606060607,12.083722943722941,0.275021645021645,-2.731971182412359,24.49566068851783,60.199999999999996,1145.624781910009,251.03355020796195,,,10.461195187165776,16.341121541950113,4.576250891265596,917.5,187.27272727272728,14.245454545454544,,,,3.0,,,,,,,,,,,
0,1993.0,10.769174198121567,6.825075314548999,0.9592858408647882,5.560743398901294,1.287783495330665,96.59844054580897,58.29213360015246,31.1910455431508,99.07079700513911,135.85986277873067,5.914226762397495,2.414691987906273,2.7272727272727275,147.92809001343483,32.03466017316018,0.7223809523809525,10.028463203463204,2.423773448773449,12.498095238095237,1.3463492063492062,-3.785272727272728,25.872297979797978,114.475,1372.9856315253373,256.78183116883116,,,10.731512409812412,16.600177633477635,4.571275685425686,1347.8333333333333,211.8181818181818,14.772727272727272,,,,2.333333333333333,,,,,,,,,,,
0,1994.0,10.370580186097428,7.004505647609096,1.0839428770463253,5.355832960143305,1.0429312970979638,96.90337114992286,35.7247454705788,31.49555132606857,100.72012588943622,90.61720578803913,5.162055074555075,2.7820598006644515,3.6545454545454543,162.54751515151514,35.65910413660414,0.5430315055315056,8.20611471861472,1.8520021645021647,13.348532948532949,0.9683862433862431,-1.7233195045695042,26.906817580567576,90.76,1587.219466540404,223.23104557479556,,,11.920722222222222,17.775766354016355,5.774359367484368,1284.0,249.0909090909091,17.327272727272728,,,,2.0,,,,,,,,,,,
0,1995.0,9.299068268895855,6.040639150121908,0.8800386873662736,5.384290961563688,0.8887973137973139,75.31972714154531,44.66078574203574,33.02732590685177,88.97823642832263,83.53583499833499,4.939703282828282,2.320127353266888,3.5000000000000004,147.73901515151516,36.562844155844154,0.26386724386724386,9.452287157287158,1.9067821067821065,13.213477633477632,1.5717171717171716,-2.621934343434343,25.77497546897547,89.01666666666667,1177.5473676860772,238.32857215007218,10.25,19.02,11.387750793650794,17.345118903318905,5.165866522366522,1212.6666666666667,255.45454545454547,19.10909090909091,,,,2.0,,,,,,,,,,,
0,1996.0,11.255254492981765,7.794102059556605,1.2612062180244,4.31791636036919,1.0439613219024984,87.74581189251,61.800713012477715,43.53444496917224,126.21125331234423,122.63333899216252,5.481079794909581,1.9451234567901237,3.82,126.10660079051381,26.06684299440397,0.35546932742054693,9.209389188047725,1.4761218456340408,11.712591067469116,0.3536770140428677,-2.409476560025341,25.516399799387607,59.675,1293.7160294117648,237.61622663921446,,,11.145379025446099,16.55747141273361,5.4992446679336915,1182.25,300.0,21.15,,,,2.6666666666666665,,,,,,,,,,,
0,1997.0,9.5784332688588,6.221856866537718,0.8017408123791102,3.130919661733615,0.905325987144169,71.46141649048626,67.3922520661157,30.111131528046425,87.7348033526757,102.07684802571167,3.699874686716792,1.999366969009826,,124.6069853709509,24.245589447102606,0.007226107226107226,11.15556203056203,0.751191401191401,10.29000259000259,1.0201566951566952,-2.640375550375551,24.604944962444964,74.57499999999999,1263.9612745098038,267.2649787347156,,,10.02066614866615,15.835288979538978,4.312241193991194,1368.0,,,,,,,,,,,,,,,,,
0,1998.0,9.598169191919192,6.223388294711824,1.0403371954842542,1.4423668503213956,0.3517171717171717,18.914187327823694,17.203434343434342,34.622562759952466,96.57923982471776,26.19313131313131,4.487530712530713,2.473538521099497,3.3132748538011696,138.8150252525253,27.269394444444448,0.009272727272727273,8.27519191919192,0.6164292929292929,12.439585858585858,0.36486363636363633,-1.9707595959595963,26.373150505050504,80.47999999999999,1051.3203050239235,224.96564191919194,,,11.587244343434344,17.43060202020202,5.974243939393939,1069.8,,,,,,,13636.666666666666,224.6812865497076,232.30921052631578,13.378611111111113,17.791505847953214,,,,,,
0,1999.0,9.82448951353061,5.978635671786356,0.8497519223546621,1.3991486291486293,0.4515967124662776,22.86167388167388,25.27191166321601,34.53355452766412,90.8489673644468,45.947543760587244,4.0134155140252705,2.1927990708478515,3.4590909090909094,172.86683579985905,35.54962718089991,0.04179981634527089,8.75267217630854,0.9979978354978355,12.895310245310245,1.68001443001443,-1.893504132231405,26.330588023088023,81.7,1104.8046495171495,225.91591551882462,,,11.90634159779614,17.898617604617606,5.884984022038567,996.6666666666666,,,,,,,,239.8695652173913,239.2094861660079,14.022490118577075,18.95687747035573,,,,,,
0,2000.0,11.719225990059323,6.935630611672279,1.0702030222863557,4.908664502164502,0.6224198506807201,57.87902597402597,33.688499905891206,38.17359267275934,106.37756077641494,53.00527009222661,4.279160021265284,2.4082655826558264,3.454940711462451,101.18895256916996,20.031370306842007,0.09233847913093196,8.756660949113781,1.9969509913954357,10.99319117096895,0.32070707070707066,-3.184798932723461,25.17048915076693,73.03999999999999,1331.101368353868,257.1252258433391,,,10.3696700971984,15.855214739992517,4.867488088431484,1154.2,,,,,,,,225.1818181818182,237.8695652173913,13.481541501976285,18.118893280632413,,,,,,
0,2001.0,10.385986678377982,5.9079563753476805,0.8558556580295711,6.737373737373737,1.0533670033670033,159.69222661396572,68.46933621933621,31.342261015956666,86.66271702532572,124.47429052429052,3.8462935477221194,2.8425438596491226,3.289328063241107,146.0890645586298,29.55006212922879,0.07361712361712362,9.706112714446046,1.2184887839433294,13.111082251082252,1.2088902007083824,-2.6028791887125218,26.295861471861475,79.875,1452.5554030874785,235.2569440436107,,,11.347614397947732,17.361692850583758,5.32940986585431,973.25,,,,,,,0.0,239.01185770750988,248.4584980237154,13.098418972332018,17.75296442687747,,,,,,
0,2002.0,11.518524800241218,7.154990200512589,1.0589703000150763,4.774665257223397,1.1105050505050504,52.617704453169566,43.309368686868694,31.372409543193132,100.48254183627319,89.20261994949496,3.7091554068826795,2.2574603174603176,3.513715415019763,133.07861879666228,30.927048993982954,0.07800443791009828,10.401696888017643,1.0825737534070867,11.533539094650207,1.808731494842606,-3.0487812763756157,26.697879789963125,68.02499999999999,1189.9464289117589,257.36899976857524,,,10.691198535217403,16.430198633156966,4.853878563260639,948.0,,,,,,,0.0,246.48221343873522,255.54940711462453,14.370434782608696,19.19699604743083,,,,,,
0,2003.0,12.265408113391985,7.679048550016293,1.2389988595633756,8.190306915306916,1.1346608946608947,183.23078865578867,81.54252525252524,34.787195340501796,111.16150130335613,146.3348917748918,4.85907100562273,2.1717569786535305,3.3107992973210365,114.9860806277056,25.58444873260911,0.6408997381219602,10.716315937149272,2.2719467401285582,10.213471074380166,0.4323048668503214,-4.270742611298167,24.56937924701561,66.96000000000001,1232.6511437908498,280.5696274061368,,,9.64202001496446,15.047761616161615,4.131860970819304,906.2,,,,,,,0.0,219.24813350900308,224.2608695652174,13.690531400966183,18.31525691699605,,,,,,
0,2004.0,11.318014894709808,6.667975151025998,1.0455462616479567,6.09226290684624,0.7322758838383838,86.04954405162738,37.195338428932175,34.28950271479932,100.76539835400006,61.57134514790765,4.572347282347282,2.7032380952380954,3.359920948616601,96.75354758767803,19.01036956099456,0.21270049395049392,9.876214757464757,1.3780874785591768,11.244053744997142,0.18663045549838003,-2.9892171023421024,24.28214884696017,57.675,1484.5683068783067,264.6268706293706,,,10.119467005217006,15.707074328187536,4.592461254023754,893.25,,,,,,,0.0,228.1422924901186,226.2608695652174,13.187865612648224,17.893280632411066,,,,,,
0,2005.0,11.290122903916009,6.9704159824849485,1.2383116883116883,8.269904931669638,1.24505772005772,123.15054536966302,90.10468975468976,40.40765450067175,115.98204694730556,155.85507215007215,4.687213403880071,2.527660199882422,3.3193675889328063,181.7656926406926,34.20987285251436,0.3628399901984807,10.033337417299682,1.9067680776014109,11.684664101330767,1.0377865961199295,-3.031834517683574,24.973967051467053,,1401.1859073932603,260.1406449263525,,,10.715079106428162,16.20864538239538,5.0558272482234745,1592.0,,,,,,,,221.52173913043478,218.6429512516469,13.761133069828722,19.46231884057971,,,,,,
0,2006.0,11.495107858243454,7.088987330936484,1.1598099640472523,0.9868037518037519,0.31348905723905723,20.83191197691198,23.168020482603815,35.17517462763226,112.2136269474405,34.508312289562284,10.869112861134138,2.3253703703703703,3.3893280632411065,153.48319865319863,26.76534162378502,0.0417238421955403,9.035772822565276,1.2657554379776603,10.579808668697558,0.6525519747741971,-1.26827615780446,25.53564253647587,56.45,1398.6305627705628,241.8888198017915,,,11.090777968362875,16.441135588691143,5.645410091480847,1128.6666666666667,,,,,,4.753266430539158,,224.9407114624506,223.83399209486166,14.057312252964424,18.916205533596838,,,,,,
0,2007.0,10.928058813945912,6.850817506865893,0.9335806218870736,4.5778057359307365,1.0649873737373738,67.72791305916306,51.63433080808081,33.039869780756874,93.79265698459247,111.02665404040404,10.17875816993464,2.817373015873016,3.3047430830039524,150.21558080808083,30.400628099173552,0.18961432506887055,10.812947658402205,2.4018804112554113,12.748985389610391,0.9154085497835497,-3.5399765840220385,25.881474567099563,74.7,1366.9115263902763,266.8742857142857,,,10.28947479338843,16.260708333333334,4.515072038567493,960.4,,,,,,5.015082644628098,,241.77865612648222,241.97628458498025,14.03063241106719,19.79639328063241,,,,,,
