,YEAR,DP01,DP10,DP1X,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW,DYFG,DYTS,AWND,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,EVAP,HDSD,HTDD,MNPN,MXPN,TAVG,TMAX,TMIN,WDMV,WDFG,WSFG,HX01,LX01,MX01,DYHF,TSUN,WDF2,WDF5,WSF2,WSF5,PSUN,HN01,HN02,HN03,HX02,HX03,LN01,LN02,LN03,LX02,LX03,MN01,MN02,MN03,MX02,MX03,WDFM,WSFM
0,1970.0,10.568435931643478,6.889317705355442,0.6845229019757322,1.153577441077441,0.5432521416698631,13.83631993006993,13.697559455312621,28.18842640238866,86.49563274251953,29.5213335890551,15.136363636363637,3.327437641723356,,256.8747600225861,48.72714677640604,0.18212994138920063,8.546813817184187,1.9494949494949494,14.899532360643471,1.6754208754208753,-3.267770295548073,26.501937897493455,130.87904761904764,1492.439714862915,224.7640491333084,14.315714285714286,25.528095238095244,12.34576430976431,18.351163860830525,6.3928560917820185,2135.6428571428573,246.96969696969697,20.396969696969695,,,,,11555.454545454546,,,,,49.61818181818182,,,,,,,,,,,,,,,,257.72727272727275,9.872727272727271
0,1971.0,9.82754762818054,6.28666410944892,0.5447545070962792,1.7493031949407787,0.8496666085592259,28.4029208673504,25.277638804148875,25.830533979030815,74.44125223756552,51.0816813872183,,2.660823754789272,,207.01725974025976,36.727110061655516,0.2655011655011655,9.464918414918415,1.313412607083493,15.148625495460939,1.0005370157268891,-2.9944483294483293,27.453305203938115,126.05408163265305,1333.915461661626,222.29693558966287,13.896349206349207,26.437142857142856,11.951358974358975,18.357640710906534,5.653318181818182,2199.605442176871,,,,,,,10844.181818181818,,,,,46.99090909090909,,,,,,,,,,,,,,,,270.0,9.52
0,1972.0,12.254537463239995,7.864743958573074,0.7897040020457743,1.5713263205301422,0.6297351909693681,19.86870892730765,18.37712340402214,27.71900348420918,93.84610343945786,35.08620358193143,,2.765202517788725,,171.0742851045668,34.04378851809232,0.3067254826748497,9.331594425265312,1.6399309551208283,13.74169543536632,0.9388569236670501,-4.036020969185526,26.052013808975833,113.7595238095238,1376.1004651780968,243.78739035928908,12.519107142857141,24.743154761904762,11.30087290627797,16.914715893108298,5.653681242807825,2463.0267857142853,,,,,,,10361.454545454546,,,,,43.40909090909091,,,,,,,,,,,,,,,,275.0,10.38888888888889
0,1973.0,11.749632896802709,7.82552615099785,0.6205609554666158,1.0199219761719762,0.4954836829836829,16.32278231028231,17.599449624449626,26.170499378329566,91.90416696161978,28.831327700077697,3.5,2.5900236127508856,,191.5190516218941,40.549290372075184,0.1568469505178366,7.987149980820867,1.596861471861472,14.005197510822512,1.3167532467532466,-2.453993095512083,25.914150432900435,125.22642857142858,1349.6957705146706,219.4677522056003,13.2425,25.133571428571425,12.190833141542003,17.940330844155845,6.487457230533179,2735.8174603174607,,,,,,,10430.181818181818,,,,,45.53636363636363,,,,,,,,,,,,,,,,240.0,10.233333333333333
0,1974.0,11.033931148216862,7.227403284546142,0.6823146430289287,1.8800295953162196,0.7010479797979798,32.73357965459876,28.078315295815294,26.99342682780183,89.56358117742046,47.9122233495671,5.322222222222222,2.832766439909297,,147.29029641654643,28.379943838740136,0.07306397306397307,10.386870022981133,1.6450701904405607,13.018169347798976,0.7122454705788038,-4.1592132079169115,25.238299128854685,132.06202380952382,1345.6280731601732,246.62507896424566,12.03535714285714,24.805,10.886423004293375,16.805606002707858,4.893954643436125,2604.3625,,,,,,,11235.818181818182,,,,,48.5,,,,,,,,,,,,,,,,257.72727272727275,9.8
0,1975.0,11.111497314413981,7.288846200096201,0.7162249478916146,1.2210973370064278,0.5473058611593643,15.557203528794437,14.92392877822814,29.737010782427447,91.30175478996313,28.81171427652319,3.8629629629629627,3.243339002267574,,214.66383978675645,39.41073892918049,0.1264102059556605,9.863698675062311,1.6027576319784111,13.835577481681376,1.1723463765671558,-3.147226860441146,26.71218867712374,129.66660714285717,1389.4942624878927,233.15295112535372,12.92095238095238,25.280476190476193,11.723226644927943,17.5815427793707,5.824145916493319,2431.5267857142853,,,,,,,11505.818181818182,,,,,49.854545454545466,,,,,,,,,,,,,,,,220.9090909090909,9.736363636363636
0,1976.0,9.224160561660563,5.9461371961371965,0.5391376480662196,1.4733393770731433,0.6004632211687426,18.49393166357452,16.734382165210388,24.398717175681462,72.96854256854257,31.236710664931522,4.5436507936507935,2.48668430335097,,136.1301241405653,27.69258288008288,0.4375495460938499,10.488444115659304,2.058521108521109,13.791022403522403,0.737049987049987,-4.975305222203956,26.091306332556332,130.67827380952383,1354.729686878437,247.57203088578086,12.142738095238094,25.06142857142857,10.873363862988862,17.445855121730126,4.265937019380058,2493.607142857143,,,,,,,11050.90909090909,,,,,48.86363636363635,,,,,,,,,,,,,,,,245.45454545454547,9.618181818181816
0,1977.0,10.508006854256855,7.01830808080808,0.6705647747314414,2.678869338546758,0.6996383588976182,47.945871619420004,24.16670407781519,27.27447957752124,86.67951264630432,43.176956291308144,3.5799999999999996,3.6696823446823443,,236.1285732577282,44.05726107226108,0.862805267868559,8.838888888888889,2.2749102749102748,14.789510489510489,1.6464035964035963,-4.66823488045007,26.998757168757166,133.7511904761905,1448.08538008658,231.4790174177674,14.032500000000002,26.85690476190476,11.773763893513893,17.95783485033485,5.634895377828921,2374.6785714285716,,,,,,,13244.181818181818,,,,,56.27272727272727,,,,,,,,,,,,,,,,241.3636363636364,10.60909090909091
0,1978.0,9.782111062195806,6.62456587668452,0.6527349768875192,4.651554629856517,0.5019973251680568,59.30614273916161,14.64012467884419,24.52489201946829,80.51171662142002,25.838773404779502,4.5445887445887445,2.657804232804233,,194.540625,39.96349695260879,1.3292544808992177,10.187218045112783,3.6363679084073817,12.828914616085669,1.1007305194805195,-4.217357835877572,24.461029277739804,128.66934523809522,1426.5406836473385,267.5636449077239,13.057380952380953,25.64916666666667,10.464769513746488,16.23292766005924,4.38690516537556,2270.0580357142862,,,,,,,13983.272727272728,,,,,60.74545454545455,,,,,,,,,,,,,,,,253.63636363636363,8.89090909090909
0,1979.0,11.216229827005689,7.40023282911214,0.8315766449387139,4.030907231827477,0.5696780303030303,50.55722098283449,15.334281881313132,31.51999800965318,97.7429407374235,36.90463226010101,4.0309440559440555,2.7425448868071816,,153.4652781786115,33.506218167591406,0.9120500782472614,8.698740930431072,2.3323267890169297,14.00472735402313,0.3148847631241998,-3.753857437554621,26.054964229823383,123.70410714285713,1446.4663673499704,237.76462370180684,14.72725,27.768,11.286758500497937,17.260830930024593,5.2056556104302585,2096.401339285714,,,,,,,10343.454545454546,,,,,44.78181818181818,,,,,,,,,,,,,,,,212.72727272727272,10.10909090909091
0,1980.0,10.140045777976813,6.991074745816126,0.7156820669751705,2.5963880742913,0.8245539611280353,26.33417236884979,24.130505451338784,27.15571521868936,90.73565598513873,47.335241969964194,3.8878656696838516,3.584951963241436,,194.5642459753788,43.10185676206509,0.5602186246021863,10.211502500543595,3.080369484316853,13.173690855927697,1.3621079213184475,-4.533414773962719,25.428402445507707,138.41041666666666,1219.366466089466,262.0080345117845,14.758928571428573,27.723214285714285,10.868895202020203,16.482581206804895,4.730066358299235,2112.6815476190477,,,,,,,11361.818181818182,,,,,47.2090909090909,,,,,,,,,,,,,,,,257.72727272727275,9.381818181818184
0,1981.0,10.115773654916511,6.773560915275201,0.7902683982683983,1.2808677996177997,0.7056747600225861,16.883918577668577,18.113570487483532,29.264713481756335,89.4675341991342,38.461558127862475,3.271031746031747,3.022354497354497,,175.66114267676767,33.58205678515537,0.32852315915696195,9.848954332052923,2.391107744107744,12.86889417989418,0.648012987012987,-3.693510304249741,25.099944877344875,126.16642857142858,1519.5272190391308,243.72716236814827,13.48915873015873,25.529174603174607,11.185474727150783,16.55533223184223,5.20291235290531,2275.3005952380954,,,,,,,10224.0,,,,,44.09090909090909,,,,,,,,,,,,,,,,261.8181818181818,11.336363636363636
0,1982.0,9.947024758866865,6.719643173590542,0.4744021248407213,1.5520903617455342,0.49661554857633283,27.561241976414387,24.025130153071334,24.138468224433137,76.95389962701366,36.71390539380735,3.47435265351932,2.9111969111969116,,135.28013995891115,33.69432632446919,0.26653760949535593,8.719087250777392,1.7311798540965206,14.845693041526374,0.7815691638608305,-3.836050037599333,26.975558712121213,129.5870833333333,1232.9761148777693,212.1422376314162,14.629714285714286,27.126938775510204,11.838297758194189,17.9728709315376,5.6482494360099995,2120.8321428571426,,,27.46,19.46,24.1,,13216.363636363636,,,,,56.02727272727272,22.32,22.46,21.525,25.98,22.6,14.660000000000002,15.220000000000002,15.575,19.0,17.075,18.48,19.22,19.225,23.02,20.125,234.0,10.41
0,1983.0,10.502106959162175,7.155605131065254,0.7452841296399579,1.0200584822063696,0.5327907452907453,14.719720596305104,18.63332650832651,27.318261913614677,91.74646712524012,31.206857425607428,3.0995923026744943,2.8066572681704267,,226.2626914921813,48.89747683878119,0.5116715812367986,9.042963276658927,1.9245205679988289,13.517310789049919,3.1186063533889623,-3.825276627559236,27.285224344898257,146.6120238095238,1042.2191107799306,233.8557882133969,14.572904761904763,27.265047619047618,11.654102008699834,17.96895732689211,5.453139443085096,2083.225,,,27.21666666666667,17.333333333333332,22.633333333333336,,,,,,,,20.933333333333334,21.116666666666667,,25.38333333333333,,11.766666666666666,12.766666666666666,,17.03333333333333,,16.683333333333334,17.416666666666668,,21.46666666666667,,,
0,1984.0,11.00265707388349,7.192333714503524,0.571588526777206,1.6382884972170688,0.5911747343565525,38.741857606679034,31.41172211626757,25.79451035512356,82.80476208627152,49.08878495242132,3.577119994003111,2.4632740889783142,,180.6180218651405,37.215355667060216,0.18476430976430977,8.244536271808999,1.58202096724824,13.271732476277931,1.0350283134374043,-3.029455540250995,26.90136134067952,127.34416666666667,1268.3680604748786,218.23856421356422,13.84152380952381,26.362897959183677,12.034735345883075,17.604564738292012,6.007996518212427,2046.1666666666667,,,24.76,16.44,20.1,,,,,,,,20.54,,,,,12.34,,,,,16.1,,,,,,
0,1985.0,10.603672213203463,6.975616657647907,0.7487626262626262,2.844644723092999,0.6818744881244881,31.705249042145592,16.426905883155886,28.14199246933622,88.68876309974749,38.116335653835655,2.9361570776893355,2.678956582633053,,157.042621961372,32.93422594818117,0.7743630333182572,7.792910447761194,2.336401865133208,15.07201815597338,0.5985526910900045,-3.2189718076285243,26.69350757037324,136.33685714285716,1280.0216737593857,215.71106809028453,12.104642857142856,25.526452380952378,11.800364352480022,17.801859404277316,5.531060945273632,2513.5266666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1986.0,10.196989353239353,6.8969999907499915,0.7159770784770785,0.9657361429420251,0.44408775887649127,12.272321959086664,11.449885677702579,28.2129942048692,85.74923264235765,23.963376216897345,2.843312399650428,2.984880377271682,,172.97551457975985,41.08432615323745,0.11008096841430173,8.326307863212625,1.877010467486658,15.149803018850637,1.0537059941821847,-3.6785097574383285,26.888983371126226,140.72866666666667,1193.4539116956491,220.49955168039847,12.332083333333333,25.90529761904762,12.017120851370851,17.995695423623996,6.3540693614145995,2118.116666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1987.0,8.956146577088136,5.836406739004142,0.5838859372950282,0.7867663406552294,0.48933256172839507,29.490590027256694,33.694477012185345,25.0066933715635,70.72350595472349,47.143656806156805,3.101447441447441,3.1019352869352868,,201.2941118077325,46.76183421516755,0.0014204545454545453,9.782202606421357,0.7811527978194645,13.875652213747452,1.8112170457408554,-2.607158076298701,26.158386930529787,169.51333333333335,1256.105329153605,221.90880837857026,13.010833333333334,24.454523809523806,12.067447519411806,18.185534654939417,5.840120924648268,2729.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1988.0,8.906830601092897,5.866644785087408,0.5690943391763065,1.8008633727383727,0.7152772624201195,21.821250277500273,21.037688449117017,27.330227686703093,72.41589959903486,44.98928949357521,2.9713390058217644,2.3907990314769973,,185.16181751921545,47.78695503790742,0.31447467876039303,10.475860647289219,2.1478435145101815,13.289158592730022,3.6451980118646783,-3.782432545408736,27.83127207448636,207.2833333333333,1387.6706889698996,244.55702506928696,11.623333333333331,24.641428571428573,11.395755205112348,17.81833958061339,4.871505136397994,4658.142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1989.0,10.689481732623326,7.472382484771865,0.8034427715843645,1.989948547524305,0.7034037857567269,21.545723468450742,19.797505871035284,28.826311056200435,93.85866369127432,41.05240429505136,3.285493626743626,2.625107613666936,,150.52528238736573,34.06362548646639,0.8227972364336,10.539959114959114,3.7418973282609644,12.93873802964712,0.8128186628186628,-4.230755826664918,25.940048537321267,127.66428571428573,1144.5750353286562,270.2584166885303,16.198,27.47642857142857,10.101077708907253,15.742742074423893,4.287250338886702,2449.857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1990.0,10.503630050505052,7.691502074314575,1.1648445552463411,0.65060992844498,0.46555869872701555,13.398000996712337,15.341814181418142,32.369998035198925,110.6885308763657,26.478652508107952,3.2645761488981826,2.6568027210884355,,150.20018322320954,33.83616014036469,0.0569116489571035,8.248151427696882,0.712246928156019,13.5011828239101,0.7877497922952469,-2.3897351217805762,27.68233476540295,122.65833333333333,1191.323508031131,201.08299969390876,11.686666666666667,22.93428571428572,12.357595270890725,18.230917973020244,6.284560726310727,3058.4285714285716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1991.0,9.252837335620354,5.878347150752812,0.44507575757575757,0.7152958152958154,0.4706592238171185,13.04133644133644,15.020175438596493,24.03285639412998,67.41593624928531,28.891860712387025,2.986847586375888,2.6057651991614255,,284.68433566433566,53.79379914529915,0.006993006993006992,8.423387723387723,1.1482206682206682,15.072245532245532,2.3593628593628595,-1.9068069153069154,27.582604506604504,171.04285714285714,1006.7712018489983,206.2806048951049,12.586666666666666,24.93428571428572,12.925350932400931,18.954510644910645,6.821691414141413,4926.142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1992.0,11.33957536530352,7.244022751789743,0.7456506815730116,0.7641024695001968,0.4963425463425464,12.053419749442476,13.998238269666842,25.896557075610474,88.18021305285869,27.352792445649587,3.074071712018141,2.902174603174603,,114.01324601951721,24.582667949334617,0.01971872924253876,9.132311779930825,1.3104087752525253,12.343355429292929,0.1921480429292929,-2.912205158157539,25.289846906565657,129.02,1250.1761222393427,239.75358585858586,10.076666666666666,22.24571428571429,10.840309352023638,16.35831013257576,5.185352413019079,4016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1993.0,10.477010489510489,6.79319153069153,0.5808420745920746,2.030765925709746,0.9007602910828716,29.158528300663132,27.71926329345684,24.806548174048178,79.77658216783217,63.21137798879734,3.204381425865801,2.8589249639249634,,172.07708178726034,41.26165127840909,0.4403251262626263,9.033246527777777,2.4923611111111112,12.925473484848485,1.7426294191919194,-3.2250789141414145,25.703238636363636,169.7,1229.6005103758675,242.91860953282827,10.752857142857144,23.74571428571429,11.18572324810606,16.803050505050507,5.408130839646465,4880.285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1994.0,8.832126207126207,6.041738122988122,0.5138507326007326,1.473026460254721,0.4929166666666667,17.418958607817302,18.995719696969697,23.90687944000444,72.79058094683094,31.722310606060606,3.3577887166596843,2.684092775041051,,165.25587627650128,35.03059963474026,0.21433080808080807,9.12412461670274,1.5771374458874456,13.338596906565655,1.1413932855339104,-2.599602610930736,26.798090785082973,168.05714285714285,1466.8529819023568,233.37881589330811,10.741666666666667,23.85,11.455953660488817,17.66635514745671,5.228448920003608,4961.428571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1995.0,10.012756512493354,6.334149388623073,0.6637267410951622,2.1634880551547218,0.5683625730994152,23.62454224787558,18.87667198298777,28.109623072833596,81.71234104199894,40.7076129718235,3.2781618708089297,3.1652087646652864,,208.8595280536457,39.60964154532336,0.32934376229830775,11.146439503257685,3.360515603799186,12.626880747776271,1.6318370269862807,-4.217892889938344,25.665134554500224,151.22857142857143,1079.7869370395686,268.8238478398706,11.194285714285714,24.54714285714286,10.326483744370108,16.09299800241218,4.267057031352485,4880.428571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1996.0,11.114466857020048,7.246354502471523,0.9535015811611557,1.0827773980405557,0.4766564454064454,14.478086504139137,15.52423490860991,31.465806814344045,100.8522598323662,32.462091149591146,3.6523755411255414,2.898106812169312,,183.44444352617077,33.83345823661041,0.37592697157914545,9.956187652926783,2.503159657802515,12.607073283858997,0.7138048855905998,-3.2959466821423344,26.087197278911564,142.45000000000002,1424.2105367231638,247.2791968860447,11.89,24.866666666666664,10.95684625237886,16.0061041589363,5.187003163100989,4500.142857142857,,,9.4,-1.7,2.5,,,,,,,,3.9,5.0,,8.9,,-4.4,-1.1,,0.6,,0.6999999999999998,2.0,,3.2000000000000006,,,
0,1997.0,10.290679729627097,6.3270445052024,0.6165599605073289,0.7697083618136249,0.3803421115921115,10.965303789777476,10.078672889610388,27.191503189792666,81.43959918736235,20.34069715007215,3.4527971514082627,2.4076688815060905,,151.58735247208932,28.639487433862428,0.01082251082251082,9.826824795574796,1.0465899070065736,11.868850709475709,0.8119318181818183,-2.3282751623376625,25.744624569103735,151.88,1240.3433046450905,240.47188852813855,11.595,24.636666666666667,10.928316558441558,16.80432566738817,5.109813897907648,4402.714285714285,,,23.38181818181818,8.999999999999998,16.154545454545456,,,,,,,,14.890909090909092,15.354545454545454,,18.83636363636364,,5.727272727272729,7.5181818181818185,,9.263636363636364,,9.872727272727271,11.090909090909092,,13.890909090909092,,,
0,1998.0,9.564085331102138,6.001494537208822,0.6709735409315241,0.31135808635808637,0.14638218923933208,6.927133977133977,6.023021026592455,28.873819012453467,81.32744679690057,9.911938775510203,4.688975607725608,3.095738440303658,3.1432539682539686,232.61071308321308,47.522298673548676,0.0,7.560143021535426,0.8488424023234149,14.32683708696367,1.6040714559701903,-0.34866650227409707,28.067196010740318,144.85714285714286,1066.916804048311,194.24166416916415,11.944285714285716,25.78,13.155746465559758,19.008511028001532,7.198884979998903,3799.0,,,25.26688311688312,12.581818181818182,18.63896103896104,,,253.08531746031744,257.5992063492063,14.029861111111112,19.244940476190475,,18.376298701298705,18.081818181818186,,21.66363636363636,,9.032792207792207,9.145454545454546,,12.081818181818184,,13.092532467532465,13.345454545454546,,16.36363636363636,,,
0,1999.0,9.015070876835583,5.573634302205731,0.4424454630336983,0.8536403640364038,0.473885918003565,16.80315281528153,17.076648841354725,24.961341506299494,65.28243109364958,31.231506238859183,3.364008214008214,2.5666235334713594,3.3976604278074864,224.27652256693924,41.51395533821459,0.02244668911335578,9.401065326991253,1.3112674362674364,14.803545597064115,2.5738839007357526,-2.1033881139436694,27.817159469474287,166.21428571428572,1283.4973063048064,222.64188757059125,10.928571428571429,25.062857142857144,12.087771649475354,18.77405736376107,5.510884791477384,4371.857142857143,,,23.577272727272728,11.861363636363636,17.395454545454545,,,252.49427043544688,252.92929292929293,13.839104278074867,18.113606654783126,,16.86818181818182,16.990909090909096,,21.91818181818181,,8.418181818181818,8.181818181818182,,11.672727272727274,,12.100000000000001,12.1,,16.400000000000002,,,
0,2000.0,10.41378004711338,6.362578470911805,0.840085223418557,1.5699724517906337,0.5214993067934245,17.93441485562698,12.97975836799366,30.651398046398043,87.95131519714853,29.531511190334726,4.110583669204359,3.1581498211932995,3.3491978609625668,167.39609629629632,32.239412644968205,0.37654944506796356,9.377447312632498,2.5441241685144123,14.12540650406504,0.24576250307957623,-2.8160961466517023,26.408336720867204,150.8857142857143,1266.3082051282051,237.56073575258762,10.912857142857144,23.02142857142857,11.31472839506173,17.236769339738853,5.435945753834642,3724.285714285714,,,22.503787878787875,11.555555555555555,16.925757575757576,,,247.89304812834223,255.17112299465242,14.222780748663103,18.692673796791443,,17.256060606060608,14.445454545454544,,17.99090909090909,,8.79141414141414,6.672727272727272,,8.518181818181818,,12.798989898989902,9.981818181818182,,12.572727272727272,,,
0,2001.0,10.385763222284961,6.734050756007278,0.5836598908338039,0.4066393097643098,0.22068645640074205,6.397401094276095,7.337167594310451,25.74547750799925,81.74225854821508,11.748680684394971,3.962177579365079,3.3398809523809523,3.3921925133689843,178.04865882161658,37.45582054309327,0.00613931523022432,8.519395251213432,1.3963804713804713,14.004105154105154,1.1405011655011654,-1.4524229306047485,26.771678645428647,152.87142857142857,1404.6394138047137,210.26657680703136,11.29714285714286,23.54714285714285,12.356308835104288,18.362169515669517,6.350016922471468,3621.428571428572,,,23.727272727272734,9.663636363636364,17.436363636363634,,,252.21390374331554,249.1283422459893,14.360481283422459,19.243529411764705,,16.21818181818182,12.79090909090909,,16.245454545454546,,6.409090909090909,5.409090909090909,,7.009090909090911,,11.20909090909091,9.045454545454543,,12.154545454545454,,,
