,YEAR,DP01,DP10,DP1X,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW,DYFG,DYTS,AWND,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,EVAP,HDSD,HTDD,MNPN,MXPN,TAVG,TMAX,TMIN,WDMV,WDFG,WSFG,HX01,LX01,MX01,DYHF,TSUN,WDF2,WDF5,WSF2,WSF5,PSUN,HN01,LN01,MN01,WDF1,WDFM,WSF1,WSFM
0,1960.0,4.159609671374377,2.4826750047338275,0.248095858389976,0.8769542269542271,0.4458188547874647,16.414114114114113,18.703767980898025,13.618542568542571,30.938387543828718,37.82754450332925,2.7877620545073376,4.400649641577062,,209.79227491849716,44.90308335455394,0.2766330437899065,11.440564138113158,0.6986097055902251,17.679455501208746,5.160612151196567,-3.529702722839978,28.54724196979067,256.03366522366525,1170.0280365543892,210.22475471333314,,,12.75274020786766,22.001756898765017,3.566219442322384,3084.6264285714287,234.11688311688312,22.566493506493504,,,,,,,,,,,,,,,,,
0,1961.0,4.705136856607446,2.849075107898637,0.1580486506957095,0.7633384536610344,0.5101981351981353,15.482940664046653,23.882789922495803,12.499489187283304,29.46342046842047,46.29511452599687,2.180062196034418,5.36728650137741,,176.98677655677656,37.543314000814,0.31284109409109406,11.594050394050393,0.458731314981315,17.10504518629519,4.38974913974914,-3.3375604256854254,27.78515775890776,250.52607503607504,1180.124946095072,211.28857226107226,,,12.416959491896993,21.552993973618975,3.3814619431494433,3623.898579545455,212.98545454545456,22.587636363636364,,,,,,,,,,,,,,,,,
0,1962.0,4.356956866508753,2.612166986577364,0.15340126330692366,0.4051537953660595,0.264902733534809,8.74163433526641,12.762080712788258,11.460853940346865,26.642929667292872,20.04229849029377,2.315816326530612,4.737867996201329,,212.95522144522144,42.59547890184833,0.16117820608266467,10.159727392211469,0.28100821683624233,18.035318838981258,4.959459931434453,-3.170645191680224,28.876536520804034,231.63180976430976,1024.4133374350156,187.5575899578129,,,13.391824112370292,22.582374936811245,4.229539137967482,4902.545513577331,218.52545454545458,23.526545454545456,,,,,,,,,,,,,,,,,
0,1963.0,4.167128803266245,2.47364197150927,0.12104354308145777,0.5440447125281248,0.3014214590043973,11.510891241459962,13.364907538485738,10.800360562291843,24.75849293544791,23.632832044206452,2.165736961451247,5.213950689565444,,237.09929803772866,46.252971172346165,0.2419402356902357,10.041120916120915,0.34162596662596656,18.86929667554668,4.739586802086802,-2.2871411690161687,28.91183281995782,242.97213131313129,1110.9399272737294,184.18599446849444,9.541875000000001,23.375624999999996,13.618086938524439,22.86296535409035,4.379735875235876,2929.351515151515,210.21515151515152,20.905454545454546,,,,,,,,,,,,,,,,,
0,1964.0,4.22536951144094,2.4576850133992987,0.10180993609565038,0.8819114615543185,0.5471354703497561,17.505413145056,23.448849378135094,10.193726671476673,23.130161032089607,45.76682763004192,3.256084656084656,5.253554894179895,,222.39487671748543,45.79459307813081,0.5010193452380951,11.916479301948055,0.5698987644300144,16.906668695887443,4.96307426948052,-4.177348417207792,28.02366427669553,266.57220097803435,1075.1059155311507,221.4065976703241,11.152702380952382,26.292132034632036,12.257713289141414,21.336735574494945,3.163795882936508,3464.8455519480513,211.5151515151515,21.5030303030303,,,,,,,,,,,,,,,,,
0,1965.0,5.252866117622215,3.2625900116144018,0.16361014324428957,0.7020379755745609,0.41057966423820086,13.848124274099883,16.520439939464328,14.02242721641502,33.26886242213072,31.538122514342028,3.285942760942761,5.242950310559006,,190.19475062815974,36.655957916995646,0.28733221704919815,11.170079954985615,0.5215454182435315,16.888805167578752,3.7319318522148714,-3.9517179885104423,28.058847164366036,224.43740390922204,1077.545098272492,211.7563464383276,9.724492063492063,24.41571875,12.374952297004183,21.331849671467594,3.4526633178142614,3311.521697494425,223.69696969696972,21.526363636363637,,,,1.4642857142857142,16393.8,,,,,73.94,,,,188.0,255.0,13.320000000000002,13.733333333333334
0,1966.0,3.9890364843489836,2.43814328033078,0.15616466866466863,0.35787725425406586,0.19386096994792648,7.690592955085708,9.088332949927153,11.074504037629037,26.151006042568547,14.150265073091163,2.830808080808081,5.405298987411055,,230.50647837651567,44.198655118173754,0.3444094897511047,10.500091644035743,0.46989370188127955,18.311274905219005,4.3830209817787456,-3.084251790307691,28.071371590797053,232.97463358070505,1058.7723137954758,196.90414208634706,11.392392496392496,26.455450216450217,13.099441105823093,22.271220499135097,3.9716375713658323,3244.188682745826,222.15151515151516,22.41121212121212,,,,1.5476190476190474,15381.6,,,,,69.75999999999999,,,,,297.0,,16.42
0,1967.0,4.561127300883398,2.7619051138563337,0.1775308837503959,0.5246688451785538,0.3956016612114174,13.348045818798248,15.227191954387076,11.794427374793228,29.080049836342518,31.749358568261005,3.3172222222222216,5.669611733582323,,187.94131329529057,37.49782713293651,0.1938620580808081,10.618533549783551,0.5145842352092352,18.651675685425687,3.467372835497835,-3.4314766188672436,28.25029295183983,240.68066666666667,966.2153342376799,192.2469321338384,11.287015873015873,26.214895833333333,13.083682309704187,22.14643031655844,4.066179011093074,3585.9603535353535,250.60606060606062,23.296969696969697,,,,1.7476190476190478,16381.636363636362,,,,,71.92727272727274,,,,,270.0,,15.490909090909092
0,1968.0,4.36401183117601,2.702927821211403,0.11062580316311658,0.563833694083694,0.45327744394908576,14.982201298701298,21.430616039571266,11.54509494375166,26.652348592535166,39.10985907403818,3.512020202020202,4.680381438289602,,169.6607420912421,35.00674350180844,0.20520956316410863,11.143464093626433,0.3885396169487078,16.618527810573266,3.677997976049924,-3.3624296302543057,27.602289570098012,222.43046626984125,1099.4420098948672,211.63122046063603,9.649106754356755,24.77659992784993,12.382180190120124,21.26506003682465,3.5901146647364177,3132.6330988455993,236.9090909090909,21.090909090909093,,,,1.578125,16643.454545454544,,,,,73.11818181818182,,,,,282.27272727272725,,13.863636363636365
0,1969.0,5.3217006373256375,3.3549065806878304,0.22516233766233762,0.6842773282563858,0.5605076569736255,16.731235126130414,21.862418500638398,15.585704289923036,36.44509852994228,41.86042965179091,3.731150793650794,5.065574463850326,,228.88750546279118,47.25509102376652,0.1748270309528588,11.08248616725438,0.5196642393662262,16.666911069063385,4.717136836673261,-2.4395741234482955,28.340535296197544,221.0843131313131,1063.646932732412,208.45117728849513,11.461749916749918,25.870595460095462,12.846438266295882,21.475238601722047,4.222378274227611,3033.7105429292933,224.86363636363637,21.119545454545456,,,,1.4583333333333333,16237.636363636362,,,,,71.57272727272728,,,,,233.18181818181816,,13.272727272727272
