,YEAR,DP01,DP10,DP1X,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW,DYFG,DYTS,AWND,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,EVAP,HDSD,HTDD,MNPN,MXPN,TAVG,TMAX,TMIN,WDMV,WDFG,WSFG,HX01,LX01,MX01,DYHF,TSUN,WDF2,WDF5,WSF2,WSF5,PSUN,HN01,HN02,HN03,HN04,HN05,HN06,HN07,HN08,HX02,HX03,HX04,HX05,HX06,HX07,HX08,LN01,LN02,LN03,LN04,LN05,LN06,LN07,LN08,LX02,LX03,LX04,LX05,LX06,LX07,LX08,MN01,MN02,MN03,MN04,MN05,MN06,MN07,MN08,MX02,MX03,MX04,MX05,MX06,MX07,MX08,WDFM,WSFM,WDF1,WSF1
0,1960.0,5.9530419036301385,2.8093089154853863,0.05473644003055767,3.429902180599392,1.086985182143285,47.728744330039156,29.877286130645814,9.067575913193561,23.424409020173727,69.13828260014031,2.335013640873016,3.1930019305019304,,81.43995344711905,15.973453938290007,2.0261654405097027,15.721551187124955,3.767130122457991,10.863959264778938,2.3361974546400774,-11.984933941286402,24.67959562447267,156.86,1895.9740312016659,356.87093469827073,,,6.842509127181258,14.743985362997659,-1.0412648834165228,2067.025,280.1704545454545,21.004545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1961.0,6.849408770242103,3.4189915023248356,0.07129787100025194,2.5533940958639754,1.0940152808678705,42.020335454371605,36.548002506568245,10.877978953365858,29.541278230147277,80.54789629361342,2.0179313691903618,3.497522922212364,,105.0724923202224,21.134104878146545,1.2831134760301428,15.589269079685746,2.6389303751803754,10.706878306878307,3.099034191117524,-9.416231401314734,24.641356842231843,171.43,1737.790188765203,338.8848314093314,,,7.585732126823793,15.407435770402438,-0.21779350448933785,1765.2666666666667,239.71428571428572,21.999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1962.0,7.0783479324494945,3.7248096196338385,0.15138198390151514,2.3233208064900976,0.7389583510171746,34.78033299814796,24.25946665534901,13.045944700915404,35.12300998263889,49.75436606966019,2.9134333844776883,4.338037518037518,,38.28743665582176,7.453759322548796,1.6742078681552366,13.936652046783626,2.663003721424774,10.685065314802157,0.9071014657856764,-10.029467209690894,24.445921204526467,131.86333333333334,1839.3501934100275,328.2490842257158,,,7.486513759778233,15.13715480177717,-0.17449137806637802,2051.4857142857145,268.530303030303,23.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1963.0,6.464352494409747,3.4541041549629337,0.11340063668307941,2.130931546919919,0.7897517647517648,35.63367422844167,24.525948397376972,11.502029358470198,31.388418261128187,54.7321232178375,2.498421855921856,3.921724386724387,,62.08913192071086,13.565975106393887,1.2135202642816856,13.904150277246721,2.1925853047065167,11.629989833398925,1.8556034734065034,-9.334903073519826,25.30394447723993,144.09333333333333,1697.2704076279767,312.3869533441742,9.475,20.8325,8.21027117989174,16.077551718483537,0.36693078720489886,1800.1666666666665,266.24285714285713,22.755714285714284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1964.0,7.199731350299532,3.7988811272902177,0.20990710678210675,4.170066495066495,1.4878300452727933,69.74550649907793,42.10107798266195,14.851638312234902,38.892714714788575,109.47184756507275,3.523690476190476,3.4270870076425632,,57.77430400059711,11.452678427128426,2.331883658008658,15.510371392496392,3.7725082972582977,9.462761363636364,1.544482683982684,-11.772709163059162,24.068117442279945,130.6,1737.573371568907,371.76526394300146,9.246666666666666,22.560000000000002,6.253243391053391,13.965455764790768,-1.4433702417027416,2068.4166666666665,258.0,21.546818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1965.0,7.317342973012118,3.8987244993750565,0.16050105408841467,3.6030259955633093,1.165648053569402,61.58171237966015,37.7606203825305,12.38936014419286,36.26629133877276,80.35071231307187,3.961244588744589,3.890574809805579,,44.86720120802089,9.171788955810694,2.1961392773892774,15.506141428016427,3.6128019549894548,9.538259657009657,0.9986145798645798,-10.721560956404705,23.68003035159285,145.79583333333335,1842.7937535216106,362.1910632724763,10.638666666666666,24.883666666666667,6.397526509948386,13.9190299006549,-1.1142212041430792,1714.4166666666665,260.0,21.290909090909096,,,,1.9829931972789114,14475.818181818182,,,,,61.24545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.9090909090909,16.9,,
0,1966.0,6.231502957886722,3.1713487004999923,0.08070171935485589,4.236129643776702,1.2365746544317973,60.196633986928106,37.72962401176687,11.030256345745276,27.855502973860908,84.43725344100343,3.548905723905724,3.5113835263835265,,66.902583105491,15.149706756560823,1.6214539447793037,14.987988911673122,3.1749806679232515,11.316701533447942,2.2145567085758477,-10.235348512465736,24.51452978175466,157.20999999999998,1841.56021139246,335.51474899369634,9.993,24.999000000000002,7.465438736303567,15.437824444030186,-0.4991046745652008,2171.7,243.1818181818182,21.627272727272725,,,,2.142857142857143,15046.636363636364,,,,,63.32727272727274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.72727272727275,16.704545454545453,,
0,1967.0,7.331372004699142,3.878212153398027,0.11756974954000975,4.677256885626451,1.828956533386913,85.12555602609949,51.9068070700982,11.931762285628457,34.65450279480949,137.73340183023726,5.7815079365079365,3.150725556494787,,68.18703054084338,14.522532728945771,1.7351210517877182,14.869001261754885,3.5012162689698925,10.719872639437858,2.4240728541453183,-10.70052286146489,23.289246084028694,153.34375,1811.2206343757516,347.0075314393068,8.78125,22.531750000000002,7.101382954806867,14.823024483970137,-0.6088809994353472,2144.266666666667,244.9409090909091,23.949545454545454,,,,1.9479166666666665,14555.454545454546,,,,,61.40454545454547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.90909090909093,17.44090909090909,,
0,1968.0,7.336563976735733,3.88060746505403,0.15265192822444731,3.3334782805634826,1.1329349256980839,57.95017196306434,36.07012591453381,12.970576746196974,35.678917900377826,77.6074786081365,4.337777777777778,3.3046768707482994,,41.524746107067536,8.988264916399244,1.3120984184417022,15.171690429526247,2.780645473929056,9.368897396136202,1.2497566281148371,-9.899119302477512,24.35014074648403,148.45083333333332,1813.0067737574566,345.5633838922272,9.276208333333333,23.28325,7.019698322959518,14.578571139612183,-0.5248763559547142,2656.275,267.5625,21.806250000000002,,,,1.8770833333333332,14717.181818181818,,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.1363636363636,18.145454545454548,,
0,1969.0,5.6055241090146755,2.9375652753954644,0.15003525824280542,4.380689458527886,0.9818507410668428,87.46561088111305,31.725495726025386,11.465889555936725,29.280492471888703,63.187376183138895,4.799541847041847,3.077990708478513,,55.05999586599587,12.982528173723297,1.536718227571886,15.50463995354239,3.8157093583922848,10.874052722345406,2.0798618590082003,-9.543277214655262,24.221787632421776,151.9,1938.456779613638,351.2456668426425,10.132444444444443,26.01111111111111,6.897411355717454,14.852954012247913,-0.9984252050117902,2312.866666666667,224.28571428571428,20.7,,,,2.75,16224.545454545454,,,,,69.04090909090908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.90909090909093,16.300000000000004,,
0,1970.0,6.957374258610001,3.6706922566238154,0.1539903379256991,4.820867349292006,1.7016316641316642,89.00721171269116,52.2110595985596,13.448187332312807,35.04463720584443,124.71960921960923,4.2522526855860185,3.4111615744563717,,76.69037098469164,17.284629010695188,1.5549366211130915,16.25030009478539,3.193320990012167,10.514705882352942,2.541884708428826,-10.285690094219508,23.659490616953853,181.44000000000003,1911.6772875350362,358.1560420203435,11.150500000000001,25.922375,6.832902834366069,14.507295831211273,-0.7962576358826359,2621.175,251.8181818181818,24.727272727272727,,,,1.8258928571428572,15193.636363636364,,,,,64.29545454545456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.04545454545456,17.07272727272727,,
0,1971.0,6.49411075036075,3.3114223949451222,0.10977209869255322,4.85950367054736,1.6016883116883116,76.98159402625423,45.66428135172321,11.579709910249683,29.924036277274915,108.02770311084267,4.5962962962962965,2.9264826175869123,,68.00135238016385,16.40607181953241,1.8368342112184475,15.328067444323601,3.682425059888114,10.481571165561313,2.552016114700844,-11.24834156128491,24.01645327305426,159.315,1829.957499704,352.77715846004025,8.492,24.00466666666667,6.923153956880558,14.65661282067686,-0.8441639814755578,2503.266666666667,292.5,20.025,,,,1.7404761904761905,15538.636363636364,,,,,65.38181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.27272727272725,17.46818181818182,,
0,1972.0,7.015903700386459,3.6451928977791046,0.09773335434254975,4.267156628094129,1.269842428213988,68.58427822177822,45.009756311476494,11.890971068097507,31.87183797471154,86.59071200206522,4.278125,4.02626050420168,,47.79763485094451,10.956872383227061,2.176381158524016,15.076068212028803,3.493418171866448,10.110188798612443,1.2013591225413887,-11.880009276437848,23.793076223174744,145.42333333333332,1975.7714651236477,356.2490999722773,8.802777777777777,21.9605,6.676303458583016,14.101139603281228,-0.8108275293398446,2515.976190476191,245.45454545454547,20.745454545454542,,,,1.8095238095238093,14949.545454545454,,,,,62.81363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.6818181818182,16.37272727272727,,
0,1973.0,6.0502170297351014,3.143468100395811,0.13770073077301992,3.83238854712539,1.3460082425991517,67.89402502468292,50.51015621583804,12.334485430901093,30.27085038566966,105.65582174559447,4.262152777777779,2.899713569638381,,55.69094272493973,13.48219528107826,1.1664300681587916,15.660853788646344,2.7189019967815775,10.401054675400227,1.9418802837651006,-9.593376815265113,23.898601516284767,173.1,1822.6799830885232,335.5404368149581,9.161555555555555,24.78822222222222,7.404137436293022,15.204747442638803,-0.4024416985201559,2542.0666666666666,255.0,19.766666666666666,,,,1.4208333333333334,16060.636363636364,,,,,66.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.8181818181818,15.827272727272728,,
0,1974.0,6.263334309133489,3.333271236959762,0.18671669860194448,2.3476028704728256,0.8552189077298248,40.474325413002546,27.154390914762093,13.182499482530222,33.120284327466706,57.75209250962526,3.4263450834879405,3.03910323253389,,58.89506248711606,13.774683480770438,0.5695755558658784,15.002938951729273,1.612145587145587,10.872008892008893,1.8447687297687299,-8.071020904125742,24.18015100815101,165.91,1730.2614322216243,315.1173585623314,9.168999999999999,23.490111111111116,8.15860037050037,15.983505594555597,0.3277891666278763,2236.1875,265.9090909090909,21.022727272727273,,,,1.2238095238095237,15536.727272727272,,,,,66.14545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.3636363636364,16.422727272727272,,
0,1975.0,8.394171962788986,4.699774339136042,0.21796352583586623,4.637208099229376,1.5301616468637744,87.8859763286359,44.85020370882073,15.659861625372264,45.7899886402014,118.41452826133677,6.27089775304061,4.06796066252588,,45.25650619170227,10.540039623075337,2.0686369186369187,15.357785270285271,4.304447734804878,9.597832524618239,1.1014741211169783,-11.071775308025307,23.066302804338516,143.85619047619045,1769.59035658121,374.0245341563199,10.901933333333334,25.099533333333333,5.986666389166389,13.14322374847375,-1.2238655511155512,1690.2809523809524,257.72727272727275,23.345454545454544,,,,2.0741496598639455,13532.181818181818,,,,,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.9090909090909,17.568181818181817,,
0,1976.0,6.27917824533545,3.3494331965947683,0.11183781041859643,2.489500746705987,0.796313414872367,49.76117869272891,28.828404128622466,11.521061488244895,30.534159829738435,57.77126064134797,2.6040249433106575,3.9080988455988455,,41.1473778783814,11.382306876955756,1.3016841772459748,14.766224038134148,2.248433978630608,11.455944679540186,1.2367012824877994,-10.271560691181477,24.97183988764045,137.95833333333334,1653.176812248996,321.6043550067286,10.274916666666666,24.52,7.843298452016151,15.809457190281627,-0.1280061347828202,2161.027777777778,259.3636363636364,21.980454545454545,,,,1.476190476190476,15673.09090909091,,,,,66.08181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.6818181818182,16.88181818181818,,
0,1977.0,7.348102923646401,3.851075506618985,0.06291329443503356,2.4553433587276383,0.9007044871673693,44.946978361279676,29.511209726711908,11.180429983060419,32.7412527448397,69.98290011783462,3.366161616161616,3.60026455026455,,51.968381606240975,10.467189204392595,1.2751222882578817,14.281386300454098,2.561614540266225,11.095110819268122,1.2099850835805892,-9.636608029447013,24.307790809377888,154.93499999999997,1611.0058495670996,320.35225579034903,9.725083333333334,23.118333333333332,7.6867102685450135,15.337319328923263,-0.03908559362796651,2015.5333333333335,267.9545454545455,21.799999999999997,,,,1.25,13815.545454545454,,,,,58.7409090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.1818181818182,16.627272727272725,,
0,1978.0,8.246911896447212,5.084940482895873,0.23722259772445645,4.2849920075135595,1.1616946325279658,78.59081423844356,32.06829050579051,15.004716898136971,46.89957847192048,85.17675888925889,4.482323232323232,3.4370262390670554,,40.552927297289,10.087146819482884,2.608040987549184,13.846561437954877,4.5864415032447825,10.597681341123964,1.286386700730963,-11.356515427499035,24.10875454387749,147.41666666666669,1672.6012203358891,352.6183305143551,9.939666666666666,24.496166666666664,6.578254194955016,14.090358534604436,-1.0060342771982118,2068.0,253.63636363636363,22.731818181818177,,,,1.8305555555555557,14763.81818181818,,,,,62.11363636363637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.9545454545455,16.881818181818183,,
0,1979.0,6.259656828020463,3.7435728715728716,0.10070746425291878,3.337464083187767,1.0479622310057093,87.88758021948811,33.837145994102514,10.922527312081856,30.37512197297652,73.95530287345504,3.7694444444444444,3.393678887484197,,41.74300397592951,12.369330625678941,1.7546623944095856,15.125933289556885,2.8201943187898246,11.425301976425573,1.638136379849863,-10.935265009647031,24.035766655317214,145.9038095238095,1824.0021203742494,338.43265844642247,10.387466666666667,25.023600000000002,7.09883286516854,15.092065784246964,-0.8437403793148176,1539.7690476190476,257.72727272727275,21.10909090909091,,,,1.1142857142857143,15292.909090909092,,,,,64.33181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.1818181818182,16.19818181818182,240.0,13.4
0,1980.0,7.927691322087873,5.301005747126438,0.2390902871075285,2.9060588882017453,1.0535984064244934,48.57241024968297,33.00672548466027,15.024529494451906,46.642299696472115,74.64188029361941,4.8,3.703363567649282,,43.96929857690203,9.623333767022292,1.4768118341888838,13.737946601061356,2.5146590810525233,11.42426213737689,1.21251054652694,-9.548869412312035,25.277743536063213,151.63333333333335,1560.9539119816588,321.8645034458559,10.582733333333334,25.4515,7.616231944740142,15.340571562620744,0.10255664372057816,1911.9428571428568,255.6818181818182,20.89909090909091,,,,1.6628571428571426,14791.090909090908,,,,,61.76363636363637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.4090909090909,16.027272727272727,,
0,1981.0,7.8931940534213245,5.341114062704972,0.2026708140344504,2.1062912002339313,0.7626976180940939,32.68750437032376,28.665260693784926,13.775931089112907,45.788727144068055,55.84085076695209,3.865873015873016,3.687610619469027,,45.836389980633406,12.756668923875628,0.9099268825525808,13.48482530814933,2.2881732327263054,10.397850613074077,1.8241743049005619,-9.128667581642441,25.172752666328087,149.93928571428572,1448.2088021317468,306.04783527614535,14.241904761904763,27.17297619047619,8.3348580820173,16.02435644755617,0.6008954368102413,1487.2285714285715,294.54545454545456,21.35454545454545,,,,2.0,13964.318181818182,,,,,64.28181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.1363636363636,17.29090909090909,,
0,1982.0,8.668483736494489,5.843659327530296,0.18454760094545042,4.614602077390095,1.5315759164383014,88.40577250450522,46.64274411877623,14.450282044717527,47.99387891976602,118.99831787733163,2.372755331088664,4.430282015718909,,42.30476400677188,9.570826298701299,1.9113886113886114,15.964600875315162,4.213195092200617,9.599923265807245,0.9931553100061388,-11.63924161156304,22.44868256359969,149.81476190476192,1681.2734767486181,362.94120250120244,14.20804761904762,25.446714285714286,5.878625082170914,13.215579843422384,-1.5283534005676864,1612.4333333333332,270.0,20.736363636363635,19.36969696969697,8.57878787878788,14.087878787878793,1.7466666666666666,12144.0,,,,,62.536363636363646,11.075757575757576,13.506060606060602,12.6,,,,,,17.91212121212121,14.772727272727273,,,,,,2.9696969696969693,6.133333333333334,6.557575757575758,,,,,,9.369696969696971,7.796969696969697,,,,,,6.690909090909091,9.548484848484849,9.327272727272726,,,,,,13.469696969696969,11.033333333333333,,,,,,270.0,15.854545454545455,,
0,1983.0,8.059608199340342,5.19251868171511,0.16309613997113995,3.272490633729166,1.0240857129618597,58.50543078226565,39.000571574195426,14.137120039682538,42.859393076169866,78.60242927307148,3.1289302967563835,3.5137426900584794,,75.17625273716182,16.29172835903173,1.9727378361356263,15.110122136917715,3.633990873990874,9.52561308061308,1.86485257985258,-10.346943168863058,23.956157911157913,136.165,1644.3613241424514,336.22830534478004,10.802222222222222,26.594166666666666,6.999379553717543,14.064604428454428,-0.6805257886680538,1410.4666666666665,278.1818181818182,18.5,20.21818181818182,8.714545454545453,15.077575757575758,1.4,15896.18181818182,,,,,67.11363636363635,12.183030303030302,14.387878787878789,13.74,,,,,,18.953333333333337,15.654545454545454,,,,,,2.7375757575757564,6.0175757575757585,6.618181818181818,,,,,,9.90121212121212,8.603030303030303,,,,,,7.649696969696971,10.449090909090907,10.200000000000001,,,,,,14.475757575757578,11.908484848484846,,,,,,235.22727272727275,16.527272727272724,,
0,1984.0,8.081951684856614,5.18941464443225,0.14115932971566775,3.525355339105339,1.3725996225996226,60.6661821133412,41.8792034762623,12.733472361949474,41.23117158760645,99.66519493578318,2.4633897889052525,3.457253086419753,3.5090909090909097,71.78925221603794,14.695819514113165,1.7689429453678158,16.206280046953623,3.3307442849548115,9.345579479000532,1.840405179615706,-10.693574606165278,23.877486519328627,167.11624999999998,1568.1647263356563,360.58518482252606,11.308125,26.611125,6.110631060606061,13.871811295283665,-1.2496750480377423,1547.6630952380954,257.72727272727275,19.57272727272727,23.34107744107744,11.626599326599326,17.62188552188552,1.4444444444444444,16382.909090909092,,,,,,13.990235690235691,15.877777777777775,14.885185185185188,,,,,,20.79023569023569,17.243434343434345,,,,,,4.963973063973064,8.258585858585858,8.229966329966333,,,,,,11.462962962962962,9.769023569023568,,,,,,8.792255892255893,11.707407407407409,11.411111111111111,,,,,,16.225925925925925,13.374410774410775,,,,,,255.6818181818182,16.76363636363637,,
0,1985.0,7.64694747683878,5.010290011920447,0.17295404876926615,4.826959098849051,1.212440758293839,70.22092093180609,41.80705480669935,13.644406761716544,42.13967608277391,89.57330943148479,2.5478301249577844,3.226670843776107,3.804545454545455,64.76709357153018,13.395970878611186,2.8663820545730094,15.046396847150616,4.711998917748918,9.430429292929292,1.781563492063492,-13.108097195936393,22.648830393217896,180.88291666666666,1681.9324737992167,369.4599701092559,11.368125,25.456291666666665,5.678599434579027,13.061109375901877,-1.845102893616713,2206.410714285714,302.72727272727275,21.018181818181816,20.36969696969697,8.527272727272727,14.839393939393938,1.9333333333333333,16306.81818181818,,,,,,12.1,14.030303030303031,13.121212121212123,,,,,,17.975757575757573,15.172727272727272,,,,,,3.0969696969696976,6.403030303030303,6.6818181818181825,,,,,,9.121212121212123,7.854545454545455,,,,,,7.172727272727273,9.96060606060606,9.727272727272727,,,,,,13.687878787878788,11.309090909090907,,,,,,292.5,16.172727272727276,,
