,YEAR,DP01,DP10,DP1X,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW,DYFG,DYTS,AWND,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,EVAP,HDSD,HTDD,MNPN,MXPN,TAVG,TMAX,TMIN,WDMV,WDFG,WSFG,HX01,LX01,MX01,DYHF,TSUN,WDF2,WDF5,WSF2,WSF5,PSUN,WDFM,WSFM,WDF1,WSF1
0,1970.0,8.597908159610288,6.23262974220421,0.7184535322833195,0.2390710550285018,0.1632070451219387,6.446949740566762,9.225744783191592,29.067577599705263,82.07296255360086,11.807465741508295,14.051515151515153,3.374344023323615,,287.22530965229595,56.74084468278288,0.03495430495430495,6.738787477954146,0.34323451205473676,15.165850722311395,2.654350081878172,-0.8185966009299344,27.29433143635391,111.73809523809523,1142.1207125282126,181.22796103085432,16.035,28.685,14.005783452502556,20.142092546654343,7.9100447210197204,905.2023809523811,277.5,19.95568181818182,,,,3.6846560846560847,,,,,,,,,,
0,1971.0,8.919227443464084,6.478641375587941,1.0643779672405627,0.5807337107337107,0.3807706182706183,23.26410533910534,25.376471306471306,33.34709147087009,97.51162332154699,31.954940614940615,15.81818181818182,3.0808460058460057,,210.7004009713338,50.37822213203463,0.035176767676767674,6.22278814935065,0.5736055439759143,16.401858087043276,1.3506226284004061,0.43827353896103904,28.15882920919958,103.30714285714286,893.2648166357451,164.6150808531746,14.334285714285713,26.094285714285714,14.325520382395382,20.396549284734466,8.317460520382394,855.3214285714286,211.81818181818184,18.645454545454545,,,,3.172222222222222,,,,,,,,,,
0,1972.0,10.310443578643579,7.417432900432901,1.2853567099567098,0.4181653937751499,0.2684179190276751,8.214639425615035,7.724823437628316,42.48775105339105,119.42893021645021,16.3416144605169,17.303030303030305,2.8497863247863244,,214.9715755481078,43.502032556484615,0.012730040127300401,6.638791535709344,0.29569098319098314,15.185462247962247,1.21232254982255,-0.602360691059321,27.37919026169026,98.29523809523808,849.8022060415075,183.88530653897092,12.5425,23.1575,13.595428531894285,19.402439705939706,7.839722029492577,792.2202380952382,230.0,17.41212121212121,,,,2.7273809523809525,,,,,,,,,,
0,1973.0,9.724913065077,7.1437389113618615,1.0116445485297945,0.4037148342933467,0.2764671508473161,12.465510476667498,16.834675265047167,35.9418497622596,100.99376638161475,24.453140913264882,17.363636363636363,2.784434624017957,,255.85054473304476,58.41281751185323,0.02602077109119362,5.992258094018657,0.4377050179867081,16.34069264069264,2.073372558583826,0.4517937422514888,27.931915228746213,96.09880952380952,910.3037566710185,160.8063894557823,14.234166666666667,24.085277777777776,14.579923277035952,20.49938528646627,8.68016327256468,880.9333333333334,192.72727272727272,17.206060606060607,,,,2.5654761904761907,,,,,,,,,,
0,1974.0,9.365234310316279,6.661007617155159,0.8134107468123862,0.4871864478114478,0.21374846457491084,11.33329755892256,12.755066902794177,30.42231619473423,87.93405288245452,16.5168541972261,16.515151515151512,2.835912698412698,,202.60544436298468,54.11728003721424,0.004784688995215311,6.473491493886231,0.2760592942411124,16.823742527313954,1.7251082251082248,0.5840347554492289,28.290337512415437,93.2247619047619,723.9500677804198,160.1823484848485,13.839999999999998,26.81190476190476,14.607369218500798,20.584591021532578,8.328420952950557,779.9047619047618,238.78787878787878,17.34848484848485,,,,2.0462962962962963,,,,,,,158.0,19.7,,
0,1975.0,9.995311800268697,7.260819711897297,1.1642138752052544,0.3344054580896686,0.18520733652312596,8.940718589402799,10.658333333333335,35.764413345275415,106.56328864382743,14.683313397129186,15.909090909090908,3.6596485260770977,,266.13995577698165,61.67340481886535,0.007177033492822966,6.101046650717704,0.28390293916609705,17.444964684438368,2.3554525518341305,1.2393987335763652,28.48514795511506,99.3809523809524,813.2253839704897,151.53862283549782,16.215619047619047,27.258730158730163,15.177161255411255,21.067971163704716,9.095288481620718,788.7142857142859,258.989898989899,18.02272727272727,,,,2.834656084656084,,,,,,,23.0,17.0,,
0,1976.0,8.054943502824859,5.945975493433121,0.9381450705603247,0.29115321938597805,0.24747568044981835,8.19776365875504,10.239177800169179,32.78653077384009,88.19001785408565,14.75336928397273,10.272727272727273,3.0052789802789808,,174.01692326490712,43.24715733400799,0.02702348156893611,7.893914563070406,0.32944941061824184,16.28609752440921,2.0413968066565467,-1.7373330241187384,28.17693104514533,107.55,907.8455845747388,179.6408487003617,13.818571428571426,26.394285714285715,13.70843810554525,20.481872997132736,6.949100166788477,876.1333333333333,289.09090909090907,15.936363636363637,,,,1.4761904761904763,,,,,,,293.0,21.9,,
0,1977.0,9.199837156612858,6.484921646370244,0.7722529028603794,0.3166233766233766,0.11073593073593072,4.757316017316017,5.412640692640692,29.573700084961768,85.79405480033985,6.696060606060606,13.363636363636363,3.655520429862535,,276.2671386946387,59.93455919489008,0.07192513368983956,6.350085943468296,0.6754344919786096,16.80323083778966,3.366027926322044,-1.0388683048977165,29.15061905822935,109.73809523809524,1005.3714285714285,166.84936942959004,16.05,27.99523809523809,14.598701017528223,21.052471479500895,8.143328977803243,995.9583333333334,255.0,18.431818181818183,,,,2.0317460317460316,,,,,,,,,,
0,1978.0,8.580220473970474,6.099842171717171,0.7880244755244755,1.4080337690631808,0.4434863339275104,17.996491879580116,15.909110714993068,29.736678321678326,85.87763694638694,28.520288671023962,10.545454545454545,4.472403381642512,,215.8993566414753,50.75355721719359,0.07947658402203857,8.248628055446236,0.7742883379247016,15.296775110411472,2.136773579955398,-1.1691199877563512,27.452507215007213,104.25238095238096,1155.961360737477,209.0415814530587,15.206190476190477,27.441269841269843,12.929579638375092,19.26341923564651,6.5937613199090475,989.5238095238096,195.45454545454544,17.01818181818182,,,,1.9404761904761907,,,,,,,,,,
0,1979.0,10.021600476817868,7.098720434155218,1.3513896731288033,0.85321355144364,0.289729149906141,16.217466702422453,15.82138196120497,42.68177965995358,120.90453296944602,32.883007061768126,17.363636363636367,3.3222821203953283,,205.45813665501166,49.08810074106684,0.14633196370484503,6.587801746276322,0.8383404260522904,16.478505392912172,1.3181304571135082,-0.6333692860811506,27.506352874996942,95.35238095238095,1075.8009232585596,173.88959027319194,13.360476190476192,25.954285714285714,14.030241152444543,20.14279259911463,7.943322975517891,1063.2952380952381,240.50505050505052,16.80151515151515,,,,3.385714285714286,,,,,,,187.8333333333333,20.05,,
0,1980.0,8.603503670242802,5.735111362067884,0.6023800112930547,0.8306866804692892,0.3544306418219462,19.468565468348075,19.530065876152833,25.58143114373549,73.40007688688122,31.921421983813293,,3.6765873015873014,,258.2526731601732,65.99986798791485,0.08311688311688312,6.876611539502164,0.8629746121933622,17.36190137987013,4.122071158008659,-0.4603165020743145,29.657775861291487,111.14107142857142,983.7113864620227,172.91976556863276,14.238928571428572,27.06919642857143,14.799069320436509,21.309773420589828,8.097778713474025,994.3571428571428,248.63636363636368,18.70909090909091,,,,,,,,,,,286.54545454545456,22.618181818181817,,
0,1981.0,8.880453975848713,6.2624148755727695,0.633729525834789,0.43537965865552064,0.2368805045529183,10.358035092302334,12.07510293824949,28.824101699956962,81.52289698362068,16.913434530029356,,3.129867724867725,,258.82417196278897,55.65493867243867,0.04383116883116883,7.557566738816739,0.47472089314194577,16.43592503987241,2.6031897926634766,-0.7069097222222221,28.576993620414672,104.56636904761905,998.6714961610717,182.2649107142857,12.627232142857142,21.815714285714286,14.01728787878788,20.71366148325359,7.529358044733045,1034.2232142857142,228.63636363636363,16.890909090909094,,,,,,,,,,,215.0909090909091,19.90909090909091,,
0,1982.0,9.983658008658008,7.05058099794942,0.9031897926634769,0.508316991650325,0.3427966101694915,21.645906870906867,22.196978257147748,31.523973000683526,94.13791328067644,31.333097928436914,5.357487574154241,4.3579831932773105,,251.56570165945163,48.43959552420759,0.0031347962382445136,6.243042493904563,0.2293103448275862,17.253970741901778,1.2043103448275863,-0.24856104144897248,28.383197492163006,99.9897619047619,1010.4972142723533,156.36033699059558,16.46107142857143,28.792071428571422,14.573326149425286,20.75498833159178,8.219121473354233,788.9642857142856,179.0909090909091,19.96363636363636,,,,,,,,,,,215.0,19.090909090909093,,
0,1983.0,9.023432811043431,6.546988213359895,1.175999246574468,0.6082037768994291,0.2646790890269151,18.69047870004392,17.746199573373488,33.0137556666539,100.82751548353319,30.55167670493757,3.984867471709577,2.788582567529936,,262.4930044138868,59.69766600736428,0.14536497984773844,6.516855127630991,0.6723192516295965,15.324240558292281,3.992067845947157,-0.9214183087027915,28.697571528088773,109.47559523809524,956.7577223361434,177.32671567895704,16.24642857142857,28.889285714285712,14.192586213116385,20.342687795442103,7.704994601184256,939.7797619047619,228.8888888888889,19.016666666666666,,,,,,,,,,,200.72727272727272,21.1,,
0,1984.0,9.249591579055863,6.401723549268192,1.0798479050711194,0.27594364699627855,0.15696438064859114,5.135690235690235,6.245992822966507,34.67639426793445,97.88630185786437,9.952166400850611,4.546133570730345,3.3473502304147464,4.1,239.88954417688788,54.42828118275487,0.0049441786283891545,5.696261487050961,0.2266805990943922,16.148479250634423,1.9902902174453898,0.35904508746613994,28.42215660297557,101.4517857142857,1009.1467178523783,154.97604972026025,15.12589285714286,27.153214285714284,14.858281796663375,20.793078208190277,8.723373307004886,966.452380952381,269.09090909090907,16.63,,,,1.5984848484848486,,,,,,,196.63636363636363,17.154545454545456,,
0,1985.0,8.122746772746773,5.744705094705095,0.9258875758875759,0.3564740323589881,0.13834137838562616,5.620248949673728,5.849213372664701,33.394550654550656,91.18355381355381,7.833331098596584,4.976146725614811,3.170868347338936,4.018181818181818,236.2892497194164,51.94981608290699,0.043948576675849386,6.4938383838383835,0.6882927014505962,17.21643882433356,2.2676103136629453,-0.8642621671258036,29.841844890002786,97.75555555555555,827.3725025329281,162.74145421749967,16.49825396825397,28.518809523809523,14.371678322182866,20.803813960406067,7.913300505050505,860.9126984126984,232.92087542087543,17.950841750841754,,,,1.5714285714285714,,,,,,,215.0909090909091,19.9,,
0,1986.0,8.925198051948051,6.070781746031746,0.5964354256854256,0.3923160173160173,0.19596825396825399,6.155132034632035,6.875115440115439,25.654776659451663,75.58485905483406,12.86689754689755,5.336877344877345,3.1679248935346496,3.1083333333333334,264.2626714423143,57.037819889860714,0.01660482374768089,6.59136628677445,0.3428099678099678,15.832443944943947,2.9701062826062827,-1.2621399858644757,28.629524642024645,107.97698412698412,921.8127248130658,174.3890219984098,15.193333333333333,28.521666666666665,14.132593515328209,20.14507753357753,7.997602217510381,895.4920634920635,230.57239057239062,17.840740740740742,,,,1.8,,,,,,,122.8181818181818,17.14545454545454,,
0,1987.0,8.286179503367004,5.803143413299662,0.964580702861953,0.683214801071944,0.3661704508643284,19.496199237270666,23.7523794799305,34.81316024831651,91.41647858796296,38.0481101098448,5.146657339950023,3.101765159904695,3.4833333333333334,272.6579086786229,68.68253335100275,0.0,7.084750566893425,0.27916924345495775,15.815228818800247,3.4361987219130072,0.8946030273581292,27.645836425479285,110.46285714285715,782.8113655185394,164.56075293753867,14.246,26.992,14.846191794033631,20.697396464646463,8.37349195305828,712.1714285714285,235.75757575757575,17.857070707070708,,,,2.25,,,,,,,213.0,18.17272727272728,,
0,1988.0,7.89657628920787,5.46500797448166,0.6628070175438596,0.16590648755597207,0.10684161199625117,2.719525148391128,4.843632198271374,26.518452950558213,72.6125124933546,6.312360720608142,4.844652975750536,3.426587301587302,3.540909090909091,228.52581240981243,51.538507535674206,0.04181818181818182,8.043775853775854,0.5545146404521405,14.812605970418472,3.519566949254449,-1.035940836940837,28.446935951779704,102.07222222222221,950.3036696230598,186.76075525092193,10.838,21.50444444444444,13.659331625781624,20.295487336159212,6.797039417989418,830.3888888888888,258.1818181818182,18.47272727272727,,,,1.7785714285714285,,,,,,,220.6,19.81,,
0,1989.0,10.840749074907492,7.515000785792865,1.2411326846970412,1.3445020937667995,0.4889695272048213,18.391983561101206,21.437853323147444,36.35426335490692,114.91145071650023,41.30286902639843,5.825012932560102,3.6802694721299374,3.6377272727272727,274.01297138047136,60.605948520290625,0.19617731196678564,7.486714260398472,1.4434457355509986,16.377661957925113,1.868936862357915,-0.41694539378749895,28.751580719475456,103.26190476190476,827.8128198653197,175.69841193893828,12.337380952380954,24.990357142857142,14.08955072023493,19.57456327055011,7.971405559352927,1052.0863095238094,254.84848484848484,19.584848484848482,,,,2.388888888888889,,,,,,,212.9090909090909,21.027272727272727,,
0,1990.0,8.925577922077922,6.316932900432899,0.9798084415584415,0.1565741448094389,0.14183996831055654,7.234855558384971,8.497061299267182,32.61036756854257,95.90431991341991,10.170122796593386,5.054238148682594,2.9576773566569483,3.710454545454545,257.7791127946128,54.87636639118457,0.01916937229437229,5.756885822510823,0.16918321142459072,17.1830714783301,2.071330298054436,0.6206358225108225,29.6121421107628,111.4672619047619,748.926484920635,139.1271547291093,13.282857142857143,25.359761904761903,15.365923701298701,21.608192678011644,8.661234262265513,1058.654761904762,238.18181818181822,20.103030303030305,,,,1.9756944444444444,,,,,,,281.6,18.64,320.0,18.3
0,1991.0,8.509911337230925,5.865031017092872,0.7716279138959551,0.08355707143585932,0.07738423192968646,2.258991065051671,2.6687553748159814,28.597977343389715,82.56605904404873,3.6270657513081757,5.193305728088336,2.8116213151927436,3.413636363636363,280.26274270948693,67.84568444182081,0.00859504132231405,5.982910927456382,0.1896348690991548,17.8323618841476,3.0598356009070296,1.0662318640955004,29.647285804473306,111.67916666666665,764.6420107670108,142.19679522497705,13.27238095238095,25.996190476190474,15.727753725567363,21.797283672180992,9.045584756657485,925.6309523809523,211.5151515151515,18.381818181818183,,,,2.125,,,,,,,182.4,19.172727272727272,,
0,1992.0,10.34468046728685,6.85270370882073,0.805970802247398,0.18906776094276093,0.13817340067340067,6.074147727272727,6.868045033670033,33.486620037763664,95.03790638144362,9.383743686868685,6.159666469893742,2.7670521541950115,3.2386363636363633,186.87170736670737,47.099856902356905,0.0,6.521414542247875,0.2660493827160494,15.005415263748596,1.3690937149270483,0.3247751322751322,27.54087962962963,98.9857142857143,690.4821364202246,170.3058090828924,12.688833333333335,24.9005,14.025786716370051,19.642976711560046,8.010580046496715,968.1571428571431,228.18181818181816,18.254545454545458,,,,1.7648809523809526,,,,,,,145.45454545454547,21.37272727272727,,
0,1993.0,9.097180993609566,6.419158420944135,0.8593382807668523,0.8200707070707071,0.42323484848484844,23.705237373737372,24.69783080808081,34.56474953617811,93.80825330565126,44.4200909090909,5.4401919191919195,2.873125,3.243181818181818,252.5920003607504,64.9338804509991,0.06852850539291216,7.979354073421871,0.7317240198596132,16.025659133709983,3.53359441876391,-0.0958581578496833,28.0782609998288,119.57464285714286,882.5979564160118,181.9255442438917,12.522619047619049,24.923809523809524,14.158375113116637,20.49789064372539,7.581677678724288,808.2416666666667,234.54545454545453,17.51818181818182,,,,1.6392857142857142,,,,,,,202.72727272727272,20.6,,
0,1994.0,9.372099637148182,6.353775620280475,0.9111503383348043,0.2961165048543689,0.14729020979020976,7.14688879082083,8.205856643356643,31.857644895557517,93.794201971168,11.899912587412587,5.504548734094189,3.140171650055371,3.54090909090909,243.71505205112348,48.945943448086304,0.0,7.49891946677661,0.2767795138888889,15.810938627344878,1.8650196158008658,0.37054685173732793,27.984717487373736,106.8845238095238,888.6341641983747,176.33518844911703,13.96761904761905,25.156071428571426,13.821408031562793,20.380984470824313,7.061753200943677,1173.0357142857144,216.63311688311688,19.995454545454546,,,,1.5875,,,,,,,169.0,22.025,,
0,1995.0,8.63676046176046,5.988842603936943,0.8092365705573252,0.6572605388139369,0.3228302947052947,13.797092632286807,17.009228965478965,30.805400807264014,87.17914927577664,23.838909354534355,5.240893057559725,3.6989557226399334,3.7340909090909093,203.22803639846742,50.43143774934215,0.07579099821746879,8.791710168916053,1.196757429366125,15.155913168956648,2.425848024761068,-0.4455796409472881,27.870879603488298,113.83928571428572,931.1811435786435,200.82070118198794,16.66095238095238,28.58595238095238,13.07377037709023,19.144588169479473,6.662787141371701,1053.0892857142858,256.9318181818182,18.579545454545457,,,,1.5347222222222223,,,,,,,,,,
0,1996.0,10.686376909254268,7.271567426284408,1.1448215306705873,0.7834652648938364,0.42590321201432313,18.098274238988523,20.560293410293408,38.782360838846685,114.69475033352393,41.64486665597777,5.768381474846992,3.1559586548716982,4.048484848484848,180.694604978355,45.56134049680478,0.2280509173366316,7.788514223871367,1.060521716155519,14.882486840233318,1.1526482125073674,-2.2743600803957946,27.6796476840843,117.6511904761905,835.5070907738095,197.05907307771594,16.24833333333333,28.157857142857143,12.94491596578025,18.875260136577037,6.820956818181818,1218.0178571428573,214.75,20.87590909090909,,,,2.595833333333333,,132.5,173.33333333333334,23.275,20.266666666666666,,,,,
0,1997.0,9.215245593186769,6.3368216478510595,0.5761116062586651,0.3776812240047534,0.27102644087938205,11.759355813032284,12.708823529411765,26.672042978807685,80.41266937583113,20.658311051693406,4.88941064079953,2.6445134575569353,4.0,189.50124054585262,43.55629260410951,0.0,7.071074426356116,0.2303269178269178,14.321680609180607,2.117431554931555,0.16145367152409407,28.040028080028076,124.50571428571429,920.4124778083869,185.7468206715038,12.590000000000002,26.395714285714284,13.414232170802595,19.709652524277526,7.079423307521899,1135.984126984127,250.30303030303034,19.027272727272727,,,,1.3611111111111112,,199.0909090909091,214.54545454545453,13.872727272727271,17.35454545454546,,,,,
0,1998.0,9.458686525115096,6.178623651480795,0.9727210884353743,0.37731273127312726,0.15995599559955995,7.701610161016101,6.020957095709571,31.510593073593068,90.80003841132414,9.743749374937494,4.501322288822289,3.0891203703703702,2.9714466089466085,279.2136852127835,62.325468845077275,0.0010952902519167577,5.857390166727517,0.3514695144213216,17.09339479128636,3.0257149811366677,1.241137884872825,29.770441158573686,151.45238095238096,771.9199869349869,152.5805071802361,14.02,27.318571428571428,15.206438755020082,21.43602674333698,8.780554734087866,1156.4285714285713,228.4848484848485,19.08181818181818,,,,2.0833333333333335,,253.81944444444446,240.40088383838383,11.147885101010102,14.924968434343436,,,,,
0,1999.0,8.599621212121212,5.834508893883894,0.7697649572649573,0.3725844301601877,0.2732920838981445,10.439465360677481,12.641463699039456,30.531351946664447,83.25961392773891,21.34451513693938,3.5469290305653938,2.4421602787456447,2.5247727272727274,213.79218877082513,45.184638403434704,0.006172839506172839,7.567853134519802,0.38785140562248993,15.675502442671116,2.6431240111963,-0.06328509967398858,28.543628018567777,142.39365079365078,953.3138783168991,182.81352796037982,15.39,28.16142857142857,13.725859142572107,20.495784549453226,6.994126614469207,1284.857142857143,,,,,,2.4,,239.61363636363637,232.52272727272728,12.968181818181819,17.196136363636363,,,,,
0,2000.0,9.148877930245856,5.834524490184868,0.7599100846742356,0.7913838383838384,0.1843333333333333,10.338414141414141,7.665727272727272,28.601055637234882,81.30405742056685,11.283939393939395,4.600644316923387,3.489789005032908,2.519480519480519,219.16496101742368,42.72288900913901,0.012145262145262145,8.231851250601252,0.7910164867061419,15.83674097294787,1.0744543132474167,-0.41858255170755176,27.741965923603857,145.2079365079365,933.9588101797192,191.94140061327562,16.968571428571426,29.83428571428572,13.173336038961038,19.47931838499942,6.800287788600289,1295.5523809523809,,,,,,1.8571428571428568,,241.14285714285714,251.7792207792208,12.423636363636366,16.315064935064935,,,,,
0,2001.0,8.52807239057239,5.406041900486345,0.7363706509539844,0.16574569221628047,0.1443701723113488,5.95855614973262,8.072385620915032,27.310269360269363,74.86816919191921,9.839676173499704,5.05550336188634,3.4256845238095237,2.86,192.2328862953863,44.163422332087116,0.0,7.43035086012614,0.21524231074792874,16.01864957763834,1.582529143765099,0.012580135220584645,28.168715080175758,124.02380952380952,1064.4866108383487,172.44166076347895,17.41142857142857,31.018571428571427,13.845347099239147,20.691720005026188,7.169022747539601,902.3333333333334,252.12121212121212,20.112121212121213,,,,4.492063492063492,0.0,235.93506493506493,240.24675324675326,11.332857142857147,15.126493506493508,,,,,
0,2002.0,9.138931430205016,6.333290451686678,0.8964547768793052,0.37913636363636366,0.14976767676767674,6.89866414141414,8.751646464646464,31.919701972555746,91.36594489368076,12.24040404040404,4.225806325806325,2.7628684807256234,3.092727272727273,332.59388622247326,60.45771073833573,0.010676532769556024,7.275802040336925,0.33630071478908685,15.647412664854526,3.362602771905098,-0.1320485167287492,29.006684997818716,105.54285714285714,952.7940332827345,172.61467828798186,18.44,31.13571428571429,14.164758133662206,20.556492931809792,7.8483838803315535,1150.904761904762,246.06060606060603,18.887878787878794,,,,2.0,0.0,251.29870129870127,269.2207792207792,13.015584415584417,17.1025974025974,,,,,
0,2003.0,11.61396831725779,8.181446672236147,1.4961137059821272,1.1129121402706308,0.5913346427235316,20.542033542976938,21.150446595585485,40.75227608161819,133.89149110149108,47.62925551814441,5.3206597222222225,3.475738536155203,3.0382727272727275,200.80900640455437,43.880997228781325,0.0020429009193054133,7.238341277948019,0.5705595278628987,15.02920861909626,1.3004264150331566,0.9032116104868916,26.79218914668353,103.48611111111113,1141.367940443395,180.95977272727274,17.893333333333334,30.15142857142857,13.484884502492458,19.144688700812296,7.701157899216888,600.375,233.63636363636363,20.375757575757575,,,,5.0,0.0,241.32954545454544,241.46753246753246,13.893863636363637,19.351428571428567,,,,,
0,2004.0,10.139267065326386,6.770874299899722,1.1826035781544255,0.44715397215397207,0.12142857142857141,6.0913800163800165,6.790593434343434,37.17266252109473,108.72171726343335,9.314132395382396,6.397756854256854,3.3952741702741704,2.680303030303031,239.52103832442066,52.17584649477507,0.026744683887541025,6.0466061716061725,0.3052740909883767,16.423552241409386,0.8687518830375971,1.1579154575583146,27.73639348746492,164.71388888888887,878.5564896413111,158.32100336171763,19.806,32.9,14.693375667982808,20.266882518275377,8.94584695463267,618.75,280.47727272727275,18.951666666666668,,,,3.7037037037037037,0.0,249.25974025974028,257.57575757575756,12.926493506493506,14.275324675324672,,,,,
