,YEAR,DP01,DP10,DP1X,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW,DYFG,DYTS,AWND,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,EVAP,HDSD,HTDD,MNPN,MXPN,TAVG,TMAX,TMIN,WDMV,WDFG,WSFG,HX01,LX01,MX01,DYHF,TSUN,WDF2,WDF5,WSF2,WSF5,PSUN,HN01,HN02,HX02,LN01,LN02,LX02,MN01,MN02,MX02,HN03,HX03,LN03,LX03,MN03,MX03,WDFM,WSFM
0,1994.0,7.336130086997139,5.376598562003186,0.7673487559325711,0.8368321899023655,0.24467334160316617,16.85456655105778,11.221181109339003,29.125942225725467,77.79816576166287,22.25187695670152,2.471485159720454,2.97609126984127,3.0700000000000003,264.26192619779573,49.14306700937951,0.24885732323232318,7.361968795093796,1.4234717712842713,14.945279581529581,2.2381376262626262,-0.9109708243145743,27.948781114718617,136.05,1241.5122411616162,198.77093871753246,7.19,18.95,13.078731322150071,19.02632908549783,7.029564538239538,1634.2,222.0,12.87,22.55,12.830000000000002,17.969999999999995,1.0,,,,,,,18.06,19.33,22.22000000000001,7.939999999999999,11.11,13.89,13.61,15.410000000000002,18.550000000000004,,,,,,,,
0,1995.0,7.80407085447408,5.471557743331936,0.8937330292169001,1.226076369282891,0.3226588077394529,12.892942232887885,12.136332022219118,30.5079662407485,82.88493937066518,19.04653989976571,2.4670104617604616,3.6302236652236646,3.1333333333333333,303.52813035113036,56.89131263938082,0.3989325068870523,9.71356339367703,2.8851108487472126,14.135631067165157,3.063179686475141,-3.24942329135511,26.90214851436442,140.63333333333333,1260.804649047797,244.46251147842057,18.635,27.09,11.753224599895056,17.713466355929427,5.787262322904368,1010.5,280.0,12.3,23.910353535353533,14.1239898989899,19.208333333333332,,,,,,,,18.525252525252526,18.384343434343435,21.639898989898988,10.196969696969695,11.463383838383837,13.872222222222222,13.881818181818183,14.577272727272724,17.741161616161616,,,,,,,,
0,1996.0,8.13107874107874,5.5778431028431035,0.8818234468234467,0.7487071172555043,0.2925421651228102,11.308441752393364,11.876146643082128,32.905231543231544,86.08599592449593,18.842449262207328,2.9617926716141,3.141174090706801,,245.86929219733565,47.947194788415715,0.5277454780361758,9.243874374979026,2.4350661934964255,13.558209587570055,1.9386812476928756,-3.205468304305514,26.878402169535892,145.45444444444442,1281.1202787016507,239.47956252726604,17.16875,29.660249999999998,11.759986392160812,17.239712502936342,5.951904791268164,1862.4208333333333,,,23.118863636363635,12.656136363636364,18.033636363636365,,,,,,,,17.98386363636364,17.48181818181818,20.313636363636363,8.500681818181818,9.720909090909092,12.36681818181818,12.940227272727274,13.697727272727274,16.433863636363636,,,,,,,,
0,1997.0,8.36541508378243,5.599653053862237,0.6566330211738375,1.0966463300660192,0.4993811743811744,16.539212629627137,19.182707477707478,28.45179184336072,73.99069466531202,33.01313704813705,2.5088406795224976,2.5650400754361153,,201.83811379097097,44.24029516594517,0.01018181818181818,9.284902597402597,1.513981240981241,13.076844877344875,1.9534094516594516,-1.2665337301587303,26.689888816738822,153.48333333333332,1168.2261532498233,233.0167774891775,15.143125,27.105333333333334,11.887749632034634,17.3826068001443,6.419934332611832,1502.7833333333333,,,20.38310606060606,9.465,14.221818181818179,,,,,,,,15.400681818181818,16.903030303030306,19.536147186147186,6.66939393939394,9.275649350649351,11.319696969696972,10.525227272727273,12.954329004329006,15.045887445887445,,,,,,,,
0,1998.0,9.266605736103344,6.285170398447911,0.9906810759681572,0.4137232040582556,0.1756000728938873,8.743830610969786,9.05376221716428,32.5783068552925,93.50184802571165,12.247537041995805,2.7112962509188923,3.290516081141081,3.359722222222223,295.4935538565377,63.41881680500947,0.07348716523028449,6.132799819955783,0.8272773607635994,15.37543554814197,2.524265591696784,0.6742989197346997,28.28904387915856,144.93909523809523,1045.227137375152,179.53930692905465,17.025928571428572,29.47039285714286,14.320072163310694,19.73231204244278,8.779455720375445,1289.2133333333336,,,23.44420202020202,12.370515151515152,17.719717171717175,,,245.46296296296296,249.37037037037038,15.522407407407407,22.302222222222223,,18.709353535353536,18.730750360750363,20.946277056277058,9.481757575757575,11.058138528138528,13.095151515151516,13.571868686868687,14.522106782106784,16.522756132756133,,,,,,,,
0,1999.0,7.097202971418218,4.7062108917490075,0.7310067361636868,0.6823927682623334,0.2680561655199336,12.970820524081393,13.69427121456107,29.267795038792798,69.84269600230363,20.66046942858537,2.3644894894894897,2.810726997869855,3.798664772727273,274.6649421280474,51.83345644345644,0.14991883116883115,8.094641890847248,1.0503955370026798,15.085512007833435,2.884322820037106,-0.9939045106679038,27.72119614512471,149.77434523809524,1164.9904526901669,204.0642394017394,14.088253968253968,26.51196825396826,12.974821663703361,19.08861016092043,6.842086837765409,2909.2892857142856,,,20.359366391184572,10.452066115702479,15.1866391184573,,,246.35795454545456,245.08522727272722,14.832187500000003,21.45823863636364,,15.541184573002754,15.505113636363637,18.075,7.5181818181818185,9.056107954545453,10.363636363636363,11.03305785123967,11.91278409090909,13.725852272727273,,,,,,,,
0,2000.0,8.932256478089812,5.936960570293905,0.8932365474032141,1.8360587441232603,0.6256987252378957,29.33814644137225,21.605880729613446,32.75299871424871,88.53090685549019,51.321937279310546,2.97772524746209,3.3455041486291486,3.8216042780748674,237.14520446057205,49.70897204968946,0.6996034882991404,8.710609197565718,2.69268649225171,15.238651421042725,1.4351261057782796,-2.2111812848986765,27.44070910973085,146.04583333333335,1142.4822752992889,228.7702869063304,14.279444444444444,26.722222222222218,12.161687784679089,17.985004200388985,6.341487235711148,2560.9083333333333,,,20.814814814814813,10.039057239057238,15.107407407407404,,,235.32085561497323,250.7112299465241,14.937754010695185,19.465133689839565,,16.197474747474747,16.587020202020202,19.01902356902357,7.408080808080808,9.424444444444445,11.1013468013468,11.426767676767676,12.79654882154882,14.634175084175084,,,,,,,,
0,2001.0,9.005346941310057,6.0639901651172154,0.8215367965367967,0.4784423848300501,0.12251495445328042,6.086530503270591,5.463184074858083,31.13604712227663,86.7096131248078,7.778311116196579,2.8743674639861077,3.530099941211052,3.773262032085562,247.70255830903793,53.769520104520105,0.09689690840133318,7.636963184308317,1.2934234889987104,15.250582947043124,2.84709037275409,-0.748161737475897,27.744756285995226,145.20071428571427,1272.881631238259,201.36783091533093,13.994047619047619,26.575714285714284,13.524899293184692,19.511270799014163,7.538180841282611,3616.610476190476,,,22.777142857142856,11.365656565656566,17.32372294372294,,0.0,221.7112299465241,220.80213903743316,15.698930481283426,20.37112299465241,,17.691486291486292,16.758417508417505,19.399747474747475,8.378297258297259,9.574410774410774,11.350252525252523,12.926782106782106,13.298063973063973,15.29766414141414,,,,,,,,
0,2002.0,8.026136075036074,5.44020634920635,0.8426927849927851,1.1365054592522403,0.39923886318736107,20.578013736382832,18.78127566282073,31.211458008658006,81.66844213564214,28.68604329623643,2.9497354497354493,3.1530096418732785,3.881283422459892,313.8240205627706,70.30224167137209,0.08124286341677645,8.563555430077168,1.315145295317709,14.161913469672092,4.023188162412302,-1.1640677896982246,28.01930515126636,145.0834523809524,1102.3607070376106,217.9040280444194,13.893809523809523,26.73761904761905,13.126510979358804,18.809818859780066,7.3562594014680975,3283.811428571428,,,23.603181818181817,11.50306818181818,17.228295454545453,,0.0,231.87165775401067,251.76470588235293,14.67326203208556,19.7331550802139,,17.77818181818182,17.112946127946127,19.91617845117845,8.200795454545453,9.233754208754208,11.192306397306396,12.327045454545456,12.813434343434343,15.042929292929292,,,,,,,,
0,2003.0,8.657480019980023,5.549710150960151,0.8896080308580308,0.9830021675209959,0.38812482264365106,14.112203173395642,15.252398008778764,32.49011853424353,84.72162476412477,27.046705247332863,3.2940751188702007,3.1261286332714904,3.8358288770053464,202.57794513619254,45.41634662511818,0.1385579937304075,7.621970318953078,1.850389361596258,15.226879322784495,1.8685823754789272,-1.314662294123501,27.308148262178435,132.06,1373.7704787388961,208.36507099940292,13.867,26.913,12.665145942180425,18.53252685102254,6.74290144051351,1603.1,,,22.279545454545456,10.45568181818182,16.68409090909091,,0.0,247.21925133689837,256.3101604278075,15.281283422459895,19.436363636363634,,16.251136363636363,15.196969696969697,17.97727272727273,7.2488636363636365,8.115151515151515,9.953030303030303,11.631818181818181,11.774242424242424,13.937878787878788,,,,,,,,
0,2004.0,8.8859724997225,5.905417776667778,0.8250302475302476,1.3573722764838465,0.31090017649935003,19.820442321681988,16.22223176272763,29.58264585414585,85.48819458957391,22.930361465898656,2.9750247180802742,3.390112930547713,3.8203208556149737,218.55043113275613,45.50999402692026,0.24466710429825184,7.23053012561209,1.5807974357154684,15.148652508693495,0.8431930546684644,-1.8145584652142028,26.821592032739574,103.72142857142859,1070.6894349708264,198.30794880893242,12.919666666666666,23.5185,12.991545643791545,18.647668242731765,7.249281261088638,1623.3428571428572,,,21.599545454545456,11.340227272727272,16.386477272727273,,0.0,221.17647058823528,226.95187165775408,15.25294117647059,19.863101604278075,,16.3475,15.408939393939391,17.557727272727274,7.583409090909091,8.180151515151515,10.495909090909091,11.766022727272727,11.95560606060606,13.94651515151515,,,,,,,,
