,State,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
20,KS,12.732916666666664,14.575761904761903,13.755212585034014,13.619285714285715,12.531255102040815,13.012539682539682,14.032333333333336,14.47777777777778,12.986785714285714,13.327732142857144,13.641220238095233,12.198333333333334,13.003714285714285,12.125211640211642,13.705761904761903,14.488517006802725,14.5975,12.430833333333334,14.106095238095238,15.456472222222226,16.254666666666665,14.291904761904767,12.185555555555556,17.42,11.748333333333333,15.291333333333332,16.046380952380947,16.057523809523808,15.759111111111116,16.057888888888883,15.11746031746032,16.393066666666662,17.1433,16.055,17.915,14.379458333333332,13.076190476190474,16.677333333333333,15.331666666666667,16.869999999999994,13.511504069493117,13.100319583894159,13.22289207031269,13.603321062130087,13.602683220806025,12.263414914562663,13.711632050665385,13.475466644460294,16.047222222222224,15.883333333333333,20.191666666666666,23.305,14.22656806220096,30.8,18.678,21.304,17.18,19.37,20.706666666666667
21,OK,14.202857142857145,16.796261904761902,15.6438835978836,15.010833333333332,15.061808035714286,14.376314814814815,16.81378306878307,15.698001133786844,15.9579651675485,16.176984126984124,16.634973544973544,15.36627551020408,15.130166666666668,15.48715,18.075202380952376,17.37066666666667,16.268124999999998,13.11125,16.03625,14.094533333333334,15.999133333333333,12.0371875,14.216666666666667,15.93484523809524,15.279880952380953,12.400555555555556,17.815714285714286,13.983776190476188,16.801007936507936,15.864523809523805,16.74450396825397,15.48071746031746,15.598504761904767,14.987133333333333,12.635491071428573,17.447767857142857,15.26875,14.300714285714287,16.290714285714287,17.385,17.031785714285714,16.658714285714282,16.085714285714282,15.93,15.838166666666664,15.347142857142856,17.255428571428574,15.065833333333332,17.454142857142855,13.527975462662337,14.245698134199133,18.866666666666664,14.22656806220096,15.24300911778853,14.849263523894404,19.278,20.786,14.283592349439777,15.356107142857143
22,LA,13.511666666666665,15.8275,16.206500000000002,15.335050505050509,14.888030303030302,16.517272727272726,15.57363636363636,15.451363636363638,15.916363636363634,15.735,15.744930555555555,13.70034090909091,16.540486111111118,13.529000000000002,14.882857142857144,16.463,15.075454545454544,10.876,16.827272727272728,17.166999999999998,10.009,17.035999999999998,18.72111111111111,19.18125,19.115,12.702260535853126,13.52045918073593,13.408206871947,13.657289009244046,13.096318020168738,13.010795849708446,13.519054081166393,13.668219727662182,13.649067709836464,12.85824021944022,13.549889987362025,13.235745763688477,13.473763380736692,13.669140399855122,13.861868030924493,12.195,14.689999999999998,15.575555555555553,14.121111111111116,13.18,15.8425,16.619805194805192,21.171666666666667,16.890000000000004,13.527975462662337,14.245698134199133,14.144785229437229,14.22656806220096,15.24300911778853,14.849263523894404,15.016170877307152,14.668329359317381,14.283592349439777,15.356107142857143
23,AZ,11.329166666666667,9.963517831374974,11.264236111111117,11.23559375,10.782314814814816,10.138619047619047,10.712093795093798,10.392412764003671,10.4535,10.944450396825397,9.549195054945056,11.180749999999998,10.940793650793653,10.687276785714284,12.145936868686867,10.621778787878787,10.73945165945166,10.778390442890444,13.047006993006995,11.858042896497444,12.416477272727274,12.080670033670032,13.575268065268064,13.233874458874455,12.68671533516988,13.578314049586774,12.209878787878788,12.748378787878787,15.03710909090909,16.324431818181818,14.294142424242427,13.527686868686867,12.899797979797981,14.619828282828285,12.355866666666666,14.680337662337664,13.660613636363635,9.662613636363636,14.8795,13.052727272727275,13.530909090909093,13.080909090909095,13.28,12.913636363636362,13.615454545454547,13.160000000000002,12.856363636363636,13.444,12.768,13.135,13.34,13.166363636363638,18.74,21.274,18.75125,15.016170877307152,14.668329359317381,14.283592349439777,15.356107142857143
24,CT,11.161072932135431,13.28725395447194,13.204377358861715,13.346037053903068,12.472,13.546,15.063333333333334,14.5075,14.4075,12.762561415346271,13.095,12.70910137347375,14.035,12.671052410094374,13.811645054959172,15.086666666666664,13.02979748183364,13.455122908523593,13.338733376226427,13.245783378027468,13.346390421847378,13.46755042800937,13.11031365757249,13.898134631766215,13.182758515376639,12.702260535853126,13.52045918073593,13.408206871947,13.657289009244046,13.096318020168738,13.010795849708446,13.519054081166393,13.668219727662182,13.649067709836464,12.85824021944022,13.549889987362025,13.235745763688477,13.473763380736692,13.669140399855122,13.861868030924493,13.511504069493117,13.100319583894159,13.22289207031269,13.603321062130087,13.602683220806025,12.263414914562663,13.711632050665385,13.475466644460294,13.854451049670372,13.527975462662337,14.245698134199133,14.144785229437229,14.22656806220096,15.24300911778853,14.849263523894404,15.016170877307152,14.668329359317381,14.283592349439777,15.356107142857143
25,OH,10.165,13.597142857142858,13.92190476190476,13.089047619047621,12.67654761904762,14.626,14.006428571428573,14.315714285714286,13.896349206349205,12.519107142857141,13.2425,12.03535714285714,12.92095238095238,12.142738095238096,14.032500000000002,13.057380952380953,14.72725,14.758928571428573,13.48915873015873,14.629714285714286,14.572904761904766,13.841523809523812,12.104642857142856,12.332083333333333,13.010833333333334,11.623333333333333,16.198,11.686666666666667,12.586666666666664,10.076666666666666,10.752857142857144,10.741666666666667,11.194285714285712,11.89,11.595,11.944285714285714,10.928571428571427,10.912857142857144,11.297142857142859,11.464285714285715,12.515,13.100319583894159,13.22289207031269,13.603321062130087,13.602683220806025,12.263414914562663,13.711632050665385,13.475466644460294,13.854451049670372,13.527975462662337,14.245698134199133,14.144785229437229,14.22656806220096,15.24300911778853,14.849263523894404,15.016170877307152,14.668329359317381,14.283592349439777,15.356107142857143
26,DE,14.11,18.03,19.186666666666667,18.62,20.053333333333327,19.676666666666666,19.37,18.9275,19.52,16.02,19.645,18.6875,20.145,15.778333333333334,18.183,16.384571428571427,18.995238095238093,19.78017857142857,18.53371428571429,14.604166666666668,15.807142857142859,16.32089285714286,15.818571428571431,15.714285714285715,17.990000000000006,14.55285714285714,15.56,15.914,13.657289009244046,16.82,9.14,12.54,15.026,15.693333333333333,10.5,13.549889987362025,13.235745763688477,13.473763380736692,13.669140399855122,13.861868030924493,13.511504069493117,13.100319583894159,13.22289207031269,13.603321062130087,13.602683220806025,12.263414914562663,13.711632050665385,13.475466644460294,13.854451049670372,13.527975462662337,14.245698134199133,14.144785229437229,14.22656806220096,15.24300911778853,14.849263523894404,15.016170877307152,14.668329359317381,14.283592349439777,15.356107142857143
27,MS,11.161072932135431,13.28725395447194,13.204377358861715,13.346037053903068,12.832900038823839,13.028291708163573,13.587747967484514,13.409179120720607,13.30386357894438,12.762561415346271,13.370058272022321,12.70910137347375,13.312346349233268,12.671052410094374,13.811645054959172,23.05,13.02979748183364,13.455122908523593,15.61,14.194444444444445,13.759,19.612727272727273,15.252222222222226,16.441111111111113,15.128888888888884,6.6,16.705,11.22,13.657289009244046,13.096318020168738,13.010795849708446,22.49,15.719090909090907,17.535999999999998,12.85824021944022,13.549889987362025,12.613333333333335,23.64166666666667,23.20812500000001,18.7125,20.99,17.978125,22.97833333333333,17.53763888888889,16.317083333333333,14.966111111111116,16.60111111111111,20.719285714285714,18.91142857142857,16.119285714285713,11.45,15.53,12.8,15.24300911778853,14.849263523894404,15.016170877307152,14.668329359317381,14.283592349439777,15.356107142857143
28,CA,10.955833333333333,10.376968109668107,10.25443181818182,10.773848665223666,11.19604974747475,10.932665568730783,10.850477483164985,10.146047397047397,9.861246767676768,10.592258738175405,10.617658623269737,10.579155483405485,9.737835367965367,10.236188954765042,10.174330578512397,10.645328463203462,10.947545454545457,9.22323428731762,10.49710710277377,10.370457451499117,9.975813428401665,10.25214349376114,10.254098417207793,10.584307832792213,10.768184320887446,10.394617676767675,10.466878156565656,11.096836092012564,10.874036075036075,11.067096468890588,10.372362617774384,9.996207664884137,10.906848011363637,11.02746590909091,11.429820075757576,11.834855587121213,9.60075238095238,10.935563636363637,10.324065543831168,10.035522057307773,10.010984848484847,10.579044604205318,10.928710743801654,10.955249770431587,10.114163911845733,9.220821969696967,9.71408181818182,10.805413852813851,8.850397306397305,9.96075396825397,12.303588744588744,12.08725,15.174611111111117,11.443235930735927,10.029402597402598,10.440779220779222,10.897428571428573,10.755725829725833,11.28952380952381
29,AK,11.161072932135431,12.304444444444444,9.582222222222224,10.705555555555557,9.746111111111107,10.783333333333333,8.563611111111113,10.054444444444442,9.735833333333334,10.76,10.026166666666667,10.455333333333334,9.568999999999999,10.833333333333336,11.83375,9.593166666666667,10.784722222222225,11.0725,10.903333333333334,9.17625,10.655,8.932500000000003,8.36575,11.722666666666667,11.54075,7.94,14.2875,10.0545,7.624999999999999,8.593333333333334,10.925833333333333,9.765,9.4675,9.48,8.693333333333333,13.549889987362025,13.235745763688477,13.473763380736692,13.669140399855122,13.861868030924493,13.511504069493117,13.100319583894159,13.22289207031269,13.603321062130087,13.602683220806025,12.263414914562663,13.711632050665385,13.475466644460294,13.854451049670372,13.527975462662337,14.245698134199133,14.144785229437229,14.22656806220096,15.24300911778853,14.849263523894404,15.016170877307152,14.668329359317381,14.283592349439777,15.356107142857143
