,State,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
0,CO,29.833701410044004,40.13377320972201,26.562360779386648,29.37214983164983,29.15598556998557,44.46396938379082,27.427518651982943,36.155329648983496,29.75439926675391,42.96645747414977,34.80360055812641,33.562645734452964,34.89146741448628,38.759429377811735,26.933415007215004,32.562988716530384,28.142395077535927,30.730514831412727,36.899001617910706,40.39694091987195,34.68020900974026,47.39140632808925,45.891540666722705,57.253444395410405,51.7976539316611,52.53039438213303,52.94512772817461,45.57106669474317,41.79788737565286,36.48441795858462,48.96175771103897,48.60042140986586,47.120012521913345,48.7880290210249,43.83268964528186,57.447743565632926,49.5190147458521,54.04912041874686,47.44463012138731,46.60036554157648,39.0538714118364,37.743549056858406,27.56487417314252,38.90364064288203,45.01764171684349,37.579903604423315,37.908600628024026,39.99776875580924,36.1432742467466,43.8004865125607,37.98703313451981,41.338908588502825,27.341065140866128,46.89005639838973,42.703520138923174,56.67934882363536,35.54481614302318,38.94528928210958,32.42252373446085,39.051702041909884,27.2403835675273,47.05249056841046
1,SC,99.8277532716326,122.65551275744455,104.04790792540793,97.51503599210493,144.15240788567496,111.94136089813802,101.55927783936927,107.32963907366349,94.2134392983188,113.77910451329126,96.06894287411934,128.61916853891537,105.17685678210678,120.29844187020113,104.088472378102,126.63944641217371,115.46306441033717,98.69082054309328,80.96766504329004,122.03912809042808,97.3800880913381,92.50733823194349,107.299870457825,113.1525,102.83384426976532,106.82143198906357,92.6034148535447,95.41435577580314,81.66414305391578,123.44143651706943,103.42220591995908,106.99740625432405,123.97462154439128,88.00214848484848,122.141335156072,117.76654814814816,104.56846789321791,118.60866125986496,116.18578126948496,95.24793667007151,80.8676449970484,80.06258602178245,101.71368407716619,131.36944522679462,112.317645475623,110.39868023553508,95.15189841904129,71.8833594877345,100.02908568770413,119.45891777405713,86.84776782440147,87.90751264301572,95.57987971412972,129.4172605313027,106.18803688141924,138.84109753591818,98.96147368906179,106.16354019990091,136.5681186799312,108.08985238147804,140.96807476775894,121.02718701996928
2,IA,74.80515559440559,87.17984311620138,70.95925566122416,61.009467463753175,70.78473541125541,88.83107774170273,57.232846970879756,68.92612009929806,66.87586268669602,73.73613294768163,74.96933480100148,63.282604899930995,81.5806561302682,94.16010082023242,71.36713453984287,66.5290606060606,53.80045064806226,84.33930778371955,80.79906729358409,75.4640101798295,61.932484751476366,70.45414712340798,93.3332458021776,85.11970836536256,84.93865698267074,70.57593018933929,91.86603296119085,72.9308428700013,49.405642480707705,54.10141216024413,87.1722383516392,84.76099903998664,82.30708896042229,109.39192814953407,65.99384726384726,72.13208938120705,74.05340982641954,65.77827031785748,85.75012794612795,68.92119444444444,65.50031271043771,74.86114482963274,63.37780727118514,64.9647685501633,79.25176439232409,67.57208863443596,73.47438942352612,90.63420234239894,108.90716527618824,94.25089639728644,104.89385992662308,75.28649120541095,59.22125299258821,79.32356913643919,96.27597264626213,100.20517061445251,93.507028857386,71.79258284775584,107.67502437019465,100.538136291267,69.4888765705839,78.44831591173053
3,NE,55.99740038740038,57.7186941979589,62.868451744334095,50.078164423585214,50.840380120700324,71.21848076726864,45.11656199440289,55.27388529998066,56.90516489604499,53.81641588937982,49.779868583797146,56.692611344095724,58.313702891862796,72.70644979652917,39.00653469525892,48.06325475330657,41.30284000721501,70.0317514240146,56.46177922825592,59.66613253183203,42.11871987066432,57.58661453729516,68.60886576289208,61.09831138611244,67.707535697287,55.134037009883784,69.16450619641796,63.517554382634614,45.71705489101542,41.7240653907496,51.343609204554795,53.03339146675084,61.14737348610483,78.27834537007708,53.633006974506976,58.76090468362874,61.622838725601895,53.478268331462786,64.48769652842198,55.12368848088982,48.60237452503828,58.14816292408758,37.872090105601465,46.713807728146286,50.487835848278706,52.49147788496679,52.754157844543066,71.76067134169682,72.10729028081195,60.9859810632319,67.72857679901797,62.48567728832962,35.169894245485146,56.94889634350889,65.78672696351268,76.70215698274578,67.04284287859288,62.72615864273322,76.11773559016396,83.67349589548576,49.02587744427914,67.99837037037038
4,KY,87.79190070657313,113.09794868019358,107.51002164502165,75.58563929569247,104.28945991606204,87.12834358073488,95.92430573854489,108.15469534632037,96.75543669499226,87.92281944444444,108.09770608823798,94.13276211015258,118.37798047102152,116.68311720378388,106.73731302442414,121.86927067863199,89.06197155377302,106.54706699346406,108.48875268770963,130.39319555157488,79.01652661064425,99.0259266315853,103.4046188071188,103.61808347349749,117.42784242335169,94.85616570314356,96.18609743672243,84.58028775288842,92.96378078483784,121.75067211114909,117.99226008906471,98.95174311609243,92.84244180062363,101.82071401014109,100.07390297994326,99.68994929994929,118.24459886496795,104.53761107184576,103.49754016676836,70.96774330607664,94.67129627911771,99.3206103638425,113.74904465766407,123.82925617252388,119.3741222404018,80.29449063142245,109.91740941157607,92.04454213653288,97.19277700248095,112.07293916691546,93.39197474444323,148.95557478125932,93.486748318392,115.58080467372135,102.83082515316069,133.70898885165013,109.77293796771706,107.91323885573885,143.64847787397787,130.37518409905508,118.05633110498155,120.89491505144771
5,MO,75.83568987255867,109.68986697330448,75.01505542097512,65.32319383134654,83.38507895835103,92.5275335443992,75.19477557236578,93.78755103949548,90.50654786330568,91.17125187930162,99.45468273157104,73.45870012277472,87.0314837835961,123.62623155210457,90.4148039987345,88.61349734661209,62.313541705878656,99.79719011745549,89.79911075036075,84.32144567447278,62.85636854493412,101.44672553104006,105.33471868070951,92.78770056840179,105.42396625490574,114.243388704882,95.80690293441938,88.48464442039442,73.69397843404694,69.29940337440338,106.74797898027894,81.23274704279639,94.0120901475068,121.72440704958997,92.53803420938036,88.7040343134499,94.36609325625149,86.98501408313909,107.93263997548635,75.46344820049231,80.25696753666232,93.63873242933539,81.96429079300589,88.53819044828712,99.11905223192109,72.8405389188235,82.66167835964477,86.06783790552205,124.57312874858916,116.80393784688852,98.78626237298437,102.60221008482691,70.55750605901159,99.28336943504223,90.53807709676414,129.37530526746517,89.64382782830889,95.66138472439192,95.85949207914851,119.92737898829564,98.57409816448065,112.64696416298477
6,WI,77.4992400465696,74.36642629300525,61.906536796536805,52.70235726833553,64.62520202020201,86.1822532308378,59.37495507736384,66.71672794117647,84.95265815085158,60.25059843565525,71.81377636782217,70.70180548671006,82.70658746937816,79.66632012432012,66.14489213843865,67.83762159728326,47.56741756989878,82.34064618041891,81.66541905316906,69.26978776312747,72.97864227668741,73.7603225754345,78.74435491276401,77.26939688311687,80.1668412121212,87.01217046732793,78.59408417867374,67.68821700565749,57.05073793490461,56.07587637458328,83.43182813355226,85.04235371710563,73.14297425601772,81.35949853141344,72.48520463898242,72.65701043401042,71.1408463714763,59.33640618850847,70.84280892491677,70.78412639466562,74.70623490192934,79.51705236033806,76.8716022896686,63.38424285324285,78.73264326942899,62.85867408209075,70.08608869305297,81.64007029794386,81.17828699273436,74.17172922933939,90.81923650164305,71.88702483184568,64.2521816320622,83.01875074599612,85.91669825838902,85.09457390228819,92.74168670410052,84.33624636544009,102.86634441248532,105.68017158484408,83.9901401802112,77.27553321328533
7,GA,96.33957470669428,123.87569465605776,109.4670003906468,106.40436785967043,143.8178894022644,103.17191319503007,116.78106430849851,106.65710883343235,95.64245307902777,107.16287469287468,106.36977237896204,122.01782002969051,104.14083594566351,123.71203546453545,104.42466996422985,130.19357481908236,116.17368337391777,105.80882536300504,82.57494580607363,117.95928020664664,99.29807915813728,92.8550941835942,113.0579146131646,120.32505305805307,99.07538422688421,99.00222619899786,91.30915500520152,83.48133362193363,86.1807461233652,126.38435858013241,93.88422103487065,112.65168907863787,124.60525581273565,87.68190796536798,128.56635197691193,106.670401763537,101.85162643382984,120.71174012855829,105.82391050527954,83.06441335790944,84.3586967619922,88.00776276668894,107.19479757632719,127.69964665451508,112.95609846013956,124.14044161188606,83.44898893515307,76.94421983696238,99.17407837628693,144.84706429187955,87.73595815794548,89.28239413568457,89.3922909090909,141.3882356148716,107.8241797374558,135.22282636058182,82.75427559396537,106.4106698373794,144.5418829990501,104.4606944534632,141.25043610417697,130.6995101855456
8,SD,39.067842996898115,34.7879151984966,55.29239365940858,44.13806771799629,40.526452759870025,47.3958977644088,40.84625738616615,40.502305539640105,44.86504525532511,39.398384368899066,41.62129014335219,47.596920148454245,45.340968725718724,42.872765320616885,28.00440637434956,38.87966447353352,29.51871887371888,57.119265196608964,42.82230353730354,41.228596821193904,34.418990307386544,37.617285303890796,58.050343168158705,42.396503007443606,48.323448773448774,42.22662234042553,57.02513730377366,39.85242424242424,35.52362540499333,38.09155987787932,40.59040619846423,50.81316657566658,45.441749639249636,60.246556057469114,42.668291924125256,58.28986063319397,52.54803310555377,47.375027526161965,56.68113375972398,44.76930244223053,43.268091977466966,44.773957625148896,32.52093989854726,38.40640127019757,46.75510992926639,48.762729502820406,36.9058525304061,50.18040613950703,57.91237016276529,54.87463513017968,61.76438871039917,51.961318364733856,34.053979800241564,60.10514521343636,53.70606063003075,60.207967064208795,53.55085899921838,47.00707262201269,61.22868463252881,83.08682643460041,41.51678608293572,49.23572074566261
9,WV,82.26902538902539,103.95871940121941,92.75523867501545,79.66851548062074,85.42570489981993,71.55450375312759,80.60531247049937,99.93441870441872,84.95150166552034,83.03343815513627,93.28913676147322,88.57725892608921,114.68131883460451,99.59546129148629,96.20382966570469,107.14299484203741,86.23580058830059,92.35578784561544,94.83974759499759,105.75268726591759,95.38624054032387,95.41900338613407,94.74229131652662,98.54143011750156,103.42720800694012,99.89606421356423,97.39840930064766,82.90107583308165,77.39470328282826,118.53975424981522,106.68879743867242,89.0310926336536,91.52541019955652,100.46898658857481,106.18327039760777,88.9050480010186,126.32544961105306,89.38001352813852,92.487097220471,77.2990251068376,94.43243638306141,83.83173807500911,104.54717268842268,133.168544011544,117.43124140153265,90.02352078477078,93.33020281801531,94.40287300886816,101.78356796536795,98.11832936228285,90.83395552828622,123.27080833645796,97.00753252667187,101.20441119267208,94.56947110717566,105.34288490775101,100.70354343187677,100.67156809240143,143.19758319217016,104.59689665273001,111.05859665078155,104.90513728013727
